time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_JkLD2c).X,6_rod(payload_bars compound_JkLD2c).Y,6_rod(payload_bars compound_JkLD2c).Z,6_rod(payload_bars compound_JkLD2c).Euler1,6_rod(payload_bars compound_JkLD2c).Euler2,6_rod(payload_bars compound_JkLD2c).Euler3,6_rod(payload_bars compound_JkLD2c).mass,7_rod(payload_bars compound_JkLD2c).X,7_rod(payload_bars compound_JkLD2c).Y,7_rod(payload_bars compound_JkLD2c).Z,7_rod(payload_bars compound_JkLD2c).Euler1,7_rod(payload_bars compound_JkLD2c).Euler2,7_rod(payload_bars compound_JkLD2c).Euler3,7_rod(payload_bars compound_JkLD2c).mass,8_rod(payload_bars compound_JkLD2c).X,8_rod(payload_bars compound_JkLD2c).Y,8_rod(payload_bars compound_JkLD2c).Z,8_rod(payload_bars compound_JkLD2c).Euler1,8_rod(payload_bars compound_JkLD2c).Euler2,8_rod(payload_bars compound_JkLD2c).Euler3,8_rod(payload_bars compound_JkLD2c).mass,9_rod(payload_bars compound_JkLD2c).X,9_rod(payload_bars compound_JkLD2c).Y,9_rod(payload_bars compound_JkLD2c).Z,9_rod(payload_bars compound_JkLD2c).Euler1,9_rod(payload_bars compound_JkLD2c).Euler2,9_rod(payload_bars compound_JkLD2c).Euler3,9_rod(payload_bars compound_JkLD2c).mass,10_rod(payload_bars compound_JkLD2c).X,10_rod(payload_bars compound_JkLD2c).Y,10_rod(payload_bars compound_JkLD2c).Z,10_rod(payload_bars compound_JkLD2c).Euler1,10_rod(payload_bars compound_JkLD2c).Euler2,10_rod(payload_bars compound_JkLD2c).Euler3,10_rod(payload_bars compound_JkLD2c).mass,
2.4745,-3.85149,6.68971,20.698,-0.411213,0.34602,1.29286,0.199491,3.15943,5.3321,17.5757,-0.242646,0.461877,1.33599,0.199491,0.814369,6.45134,19.6534,-0.207279,0.391919,2.93086,0.199491,-0.420273,6.31425,16.0076,-0.213931,0.416557,2.83526,0.199491,0.287241,7.70844,16.8571,1.13142,-0.505848,-2.65056,0.199645,-1.14753,3.88566,18.4077,1.13019,-0.462267,-2.67699,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.4846,-3.90874,6.83631,20.8705,0.0567088,0.451932,1.52387,0.199491,3.19455,5.38352,17.7301,-0.306013,0.452982,1.3202,0.199491,0.926708,6.47965,19.6926,-0.226184,0.531061,2.94314,0.199491,-0.441816,6.3646,16.1099,-0.210357,0.387271,2.87351,0.199491,0.269549,7.91209,17.084,1.09485,-0.514923,-2.64648,0.199645,-1.02613,3.90821,18.4412,1.11307,-0.514584,-2.66286,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.4947,-3.83143,7.02775,21.0605,-0.382514,0.398202,1.33306,0.199491,3.16853,5.46223,17.8527,-0.0150883,0.475085,1.48815,0.199491,0.922962,6.45706,19.7595,-0.16653,0.325932,3.00103,0.199491,-0.483049,6.41666,16.1427,-0.222051,0.563099,2.93049,0.199491,0.292949,7.95414,17.3344,1.04816,-0.607603,-2.60954,0.199645,-0.887465,4.04468,18.5173,1.10229,-0.489898,-2.64689,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5048,-3.64038,7.00357,21.2115,-0.149605,0.458878,1.43975,0.199491,3.15844,5.51175,17.9264,-0.232658,0.4223,1.42101,0.199491,0.863311,6.51331,19.8815,-0.209291,0.61799,3.0168,0.199491,-0.465453,6.48853,16.1746,-0.173953,0.341614,2.9965,0.199491,0.364126,8.01351,17.5385,1.12608,-0.50077,-2.64721,0.199645,-0.929218,4.24994,18.6735,0.994941,-0.630784,-2.57952,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5149,-3.47575,6.97343,21.3108,0.0105106,0.485489,1.53789,0.199491,3.11886,5.54157,18.0849,-0.155614,0.436014,1.48363,0.199491,0.852377,6.56321,19.9367,-0.20538,0.516501,3.05513,0.199491,-0.450336,6.66077,16.3227,-0.230488,0.648941,2.98229,0.199491,0.418396,8.1391,17.689,1.03765,-0.620508,-2.59481,0.199645,-0.944385,4.26048,18.8009,1.05823,-0.531437,-2.60769,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.525,-3.37408,7.00298,21.4106,-0.321512,0.482416,1.4141,0.199491,3.10656,5.5859,18.1839,-0.237479,0.433535,1.4702,0.199491,0.874328,6.57197,20.0323,-0.181107,0.280938,3.08785,0.199491,-0.416357,6.74485,16.5121,-0.185972,0.39635,3.03743,0.199491,0.429139,8.16289,17.8873,1.07934,-0.545757,-2.61463,0.199645,-0.932047,4.36797,18.8575,0.952597,-0.651344,-2.54616,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5351,-3.31975,7.04755,21.5081,-0.415388,0.501283,1.40872,0.199491,3.07344,5.61209,18.2973,-0.242876,0.45721,1.4887,0.199491,0.917666,6.5265,20.1475,-0.1765,0.29828,3.10935,0.199491,-0.351056,6.82416,16.7402,-0.193582,0.554012,3.04898,0.199491,0.426569,8.1775,18.0445,1.00655,-0.626005,-2.56462,0.199645,-0.890938,4.48673,18.8851,1.02797,-0.554479,-2.58242,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5452,-3.23527,7.02257,21.6142,-0.190029,0.52051,1.53702,0.199491,3.03831,5.61134,18.393,0.00911284,0.483692,1.63263,0.199491,0.956846,6.50995,20.2506,-0.181374,0.611166,3.13963,0.199491,-0.266028,6.92491,16.9839,-0.225764,0.84683,3.04343,0.199491,0.416279,8.22909,18.1828,0.941448,-0.67355,-2.52633,0.199645,-0.885807,4.55455,18.9371,0.920482,-0.67479,-2.50838,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5553,-3.16453,7.02761,21.7628,0.145506,0.504823,1.72436,0.199491,2.99612,5.60924,18.4822,-0.324802,0.492711,1.50337,0.199491,0.969254,6.48034,20.3201,-0.17996,0.374222,-3.11237,0.199491,-0.174528,6.98861,17.1899,-0.184557,0.58986,3.0886,0.199491,0.436623,8.25071,18.3471,0.960318,-0.637285,-2.52906,0.199645,-0.870234,4.61373,18.9984,0.920067,-0.661789,-2.49619,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5654,-3.09895,7.02878,21.9463,-0.209138,0.524702,1.56379,0.199491,2.95569,5.61017,18.5844,0.014396,0.486453,1.69638,0.199491,0.983936,6.44393,20.3623,-0.167581,0.524315,-3.07386,0.199491,-0.117699,7.04197,17.3363,-0.16519,0.269649,3.12757,0.199491,0.46575,8.23266,18.5287,0.87885,-0.707704,-2.47382,0.199645,-0.827657,4.67056,19.0812,0.939739,-0.634155,-2.4911,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5755,-3.04054,6.98179,22.0984,-0.372111,0.542297,1.51507,0.199491,2.92283,5.60899,18.7026,-0.101745,0.493746,1.66318,0.199491,1.03269,6.43135,20.4218,-0.151833,0.645364,-3.04287,0.199491,-0.104656,7.07021,17.4708,-0.169079,0.678753,-3.12019,0.199491,0.517879,8.21914,18.7134,0.90195,-0.664302,-2.48518,0.199645,-0.798782,4.71437,19.1711,0.788713,-0.769091,-2.38243,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5856,-2.97582,6.9193,22.2591,0.0689027,0.525671,1.77406,0.199491,2.92147,5.60082,18.7937,-0.2577,0.504362,1.61345,0.199491,1.03533,6.41555,20.4877,-0.174149,0.505176,-3.02947,0.199491,-0.0660052,7.10869,17.6135,-0.175874,0.490078,-3.09327,0.199491,0.588652,8.19856,18.8853,0.835663,-0.71454,-2.43333,0.199645,-0.80588,4.72066,19.2778,1.00874,-0.549244,-2.51069,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.5957,-2.94278,6.84778,22.4232,0.116341,0.522777,1.82787,0.199491,2.9263,5.57684,18.8809,-0.0539535,0.494775,1.7374,0.199491,1.06803,6.37264,20.5805,-0.205451,0.312341,-3.01811,0.199491,-0.0260849,7.1413,17.761,-0.174734,0.555828,-3.06386,0.199491,0.647854,8.18437,19.0412,0.789185,-0.737517,-2.39579,0.199645,-0.807223,4.71833,19.3692,0.739612,-0.782132,-2.33276,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6058,-2.92432,6.79583,22.5893,-0.179023,0.576304,1.70032,0.199491,2.94817,5.5444,18.9604,-0.230019,0.533608,1.67728,0.199491,1.13027,6.31597,20.6969,-0.223249,0.237771,-2.99902,0.199491,0.00848124,7.16075,17.9108,-0.163266,0.648495,-3.02483,0.199491,0.696198,8.15549,19.1856,0.801257,-0.711462,-2.39599,0.199645,-0.823155,4.70337,19.4524,0.872222,-0.673394,-2.40987,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6159,-2.916,6.747,22.7745,-0.329033,0.592294,1.64646,0.199491,2.98641,5.52668,19.0272,-0.169795,0.542744,1.72964,0.199491,1.17989,6.28641,20.8143,-0.142815,0.69244,-2.94006,0.199491,0.042632,7.17956,18.0614,-0.205216,0.383872,-3.01484,0.199491,0.758893,8.14657,19.3317,0.73464,-0.748004,-2.34009,0.199645,-0.837962,4.69048,19.5373,0.8549,-0.67738,-2.39147,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.626,-2.91009,6.70109,22.9819,-0.0804325,0.557982,1.81757,0.199491,3.00498,5.52187,19.0983,-0.123418,0.541811,1.77617,0.199491,1.23566,6.25682,20.907,-0.0897882,0.851805,-2.88215,0.199491,0.0711409,7.22331,18.1737,-0.145,0.735934,-2.95378,0.199491,0.837405,8.14902,19.4931,0.746319,-0.720247,-2.3386,0.199645,-0.846282,4.69165,19.6246,0.582672,-0.844148,-2.19378,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6361,-2.87999,6.66168,23.1433,-0.0885763,0.572869,1.84332,0.199491,3.04384,5.51103,19.1747,-0.284517,0.577715,1.71778,0.199491,1.28897,6.21779,21.021,-0.151129,0.660547,-2.89778,0.199491,0.0758035,7.29105,18.2863,-0.173381,0.616294,-2.94198,0.199491,0.909678,8.13704,19.6472,0.609267,-0.797645,-2.23459,0.199645,-0.855431,4.69669,19.7175,0.83371,-0.676824,-2.3613,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6462,-2.83889,6.6182,23.291,-0.320887,0.636261,1.73326,0.199491,3.09919,5.48967,19.2342,-0.152414,0.566618,1.81774,0.199491,1.32361,6.17367,21.1447,-0.178713,0.561052,-2.88479,0.199491,0.0890387,7.35277,18.4123,-0.220459,0.427247,-2.93579,0.199491,0.976449,8.16011,19.8048,0.686436,-0.749117,-2.27755,0.199645,-0.855466,4.68738,19.8062,0.691852,-0.761944,-2.25974,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6563,-2.79983,6.57459,23.4481,-0.25457,0.644131,1.79422,0.199491,3.14738,5.4738,19.2994,-0.091855,0.562109,1.87869,0.199491,1.38031,6.12535,21.2724,-0.15799,0.613097,-2.84417,0.199491,0.0988125,7.41827,18.5231,-0.108209,0.780462,-2.84281,0.199491,1.04289,8.17089,19.9648,0.620091,-0.782384,-2.22091,0.199645,-0.847403,4.68181,19.8873,0.475968,-0.856017,-2.09351,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6664,-2.76202,6.5256,23.6123,0.00150487,0.58829,1.96913,0.199491,3.20118,5.45935,19.3558,-0.25237,0.610895,1.81597,0.199491,1.4305,6.07678,21.3947,-0.108712,0.715848,-2.78696,0.199491,0.113876,7.48377,18.6403,-0.152946,0.654141,-2.84823,0.199491,1.11513,8.18662,20.1269,0.525887,-0.822329,-2.14074,0.199645,-0.833748,4.6794,19.97,0.736141,-0.715942,-2.27017,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6765,-2.71679,6.46282,23.7667,-0.00817719,0.598742,1.99304,0.199491,3.25168,5.44481,19.4107,-0.1498,0.599544,1.90106,0.199491,1.48307,6.02241,21.5203,-0.0305761,0.831987,-2.7049,0.199491,0.12872,7.5452,18.7561,-0.215185,0.471478,-2.85666,0.199491,1.18685,8.19336,20.2895,0.603644,-0.780027,-2.18316,0.199645,-0.821057,4.68549,20.0454,0.591491,-0.786986,-2.16129,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6866,-2.66442,6.39931,23.914,-0.207662,0.670423,1.90682,0.199491,3.30113,5.43007,19.462,-0.0729762,0.58908,1.97191,0.199491,1.53917,5.96391,21.6379,-0.0544057,0.77522,-2.69471,0.199491,0.146626,7.60016,18.8819,-0.0731194,0.784791,-2.74546,0.199491,1.25152,8.19578,20.4584,0.464186,-0.832362,-2.06869,0.199645,-0.808991,4.68634,20.1071,0.336734,-0.87103,-1.96404,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.6967,-2.60894,6.32311,24.0562,-0.254283,0.691362,1.91042,0.199491,3.34896,5.41456,19.508,-0.212868,0.650827,1.91829,0.199491,1.59328,5.90006,21.7554,-0.102903,0.684314,-2.69842,0.199491,0.169001,7.64649,19.0133,-0.111951,0.693973,-2.7468,0.199491,1.3175,8.19064,20.6245,0.443057,-0.832044,-2.0376,0.199645,-0.790126,4.69681,20.1663,0.588202,-0.772388,-2.13952,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7068,-2.55129,6.23337,24.1975,-0.0727672,0.632315,2.05714,0.199491,3.39317,5.40172,19.5535,-0.153205,0.650305,1.98087,0.199491,1.64863,5.83367,21.8682,-0.0920319,0.691254,-2.66326,0.199491,0.198314,7.68964,19.1458,-0.201478,0.493552,-2.77412,0.199491,1.38477,8.18092,20.7936,0.487452,-0.807896,-2.05393,0.199645,-0.76194,4.71652,20.2252,0.491315,-0.805506,-2.05949,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7169,-2.47527,6.15502,24.3253,0.0465577,0.578389,2.15636,0.199491,3.43712,5.38945,19.6042,-0.0186769,0.612389,2.08888,0.199491,1.70238,5.76162,21.9853,-0.105,0.6599,-2.642,0.199491,0.228475,7.73156,19.2877,-0.0838504,0.699867,-2.68365,0.199491,1.44459,8.17452,20.9685,0.312916,-0.852927,-1.9098,0.199645,-0.728178,4.73274,20.2845,0.195081,-0.874983,-1.82737,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.727,-2.39516,6.07336,24.4561,-0.0105666,0.611627,2.1571,0.199491,3.47862,5.38127,19.6605,-0.105815,0.666724,2.06422,0.199491,1.75288,5.68947,22.0952,-0.125469,0.621079,-2.62605,0.199491,0.262012,7.77229,19.431,0.0241278,0.819974,-2.58836,0.199491,1.50722,8.16308,21.1479,0.301637,-0.847669,-1.88654,0.199645,-0.686214,4.75511,20.35,0.32311,-0.840354,-1.91443,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7371,-2.31145,5.98873,24.5825,-0.154303,0.688679,2.10194,0.199491,3.517,5.36927,19.717,-0.176785,0.714244,2.04578,0.199491,1.804,5.61196,22.2061,-0.117959,0.625462,-2.59289,0.199491,0.2985,7.80541,19.5809,-0.105773,0.629329,-2.65417,0.199491,1.56761,8.14311,21.3267,0.383687,-0.821381,-1.93233,0.199645,-0.642089,4.78126,20.4189,0.486369,-0.786148,-2.02164,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7472,-2.22588,5.89968,24.7069,-0.19972,0.716432,2.10415,0.199491,3.55291,5.35515,19.7744,-0.053917,0.679234,2.15137,0.199491,1.85349,5.53031,22.3165,-0.0813318,0.664869,-2.54201,0.199491,0.340007,7.82688,19.7391,-0.152375,0.542154,-2.65747,0.199491,1.62748,8.11822,21.5059,0.257713,-0.841386,-1.82403,0.199645,-0.597301,4.80409,20.4861,0.316982,-0.825964,-1.88804,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7573,-2.13631,5.80549,24.83,-0.100025,0.67278,2.2002,0.199491,3.5849,5.33866,19.8345,0.0694192,0.62442,2.25477,0.199491,1.90259,5.44476,22.4244,-0.0246664,0.717441,-2.47712,0.199491,0.384791,7.84188,19.8977,-0.0530428,0.670161,-2.57764,0.199491,1.68651,8.08249,21.6881,0.0837411,-0.853776,-1.67967,0.199645,-0.552323,4.82523,20.5553,0.0429691,-0.856998,-1.67199,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7674,-2.04607,5.70251,24.9495,0.0300149,0.591493,2.31004,0.199491,3.61644,5.31673,19.8985,0.0670015,0.641064,2.28217,0.199491,1.95053,5.35489,22.5257,0.0283518,0.754145,-2.41277,0.199491,0.429434,7.85367,20.0597,0.0905944,0.802442,-2.45992,0.199491,1.74845,8.03946,21.8713,0.0734904,-0.846195,-1.65835,0.199645,-0.502465,4.84332,20.6335,0.0020236,-0.849416,-1.63235,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7775,-1.95435,5.59306,25.0583,0.10598,0.529926,2.38566,0.199491,3.65433,5.28557,19.9683,-0.0194258,0.716019,2.25484,0.199491,2.00651,5.26048,22.6195,-0.00223502,0.717582,-2.40424,0.199491,0.467318,7.85479,20.2275,0.126275,0.8159,-2.41348,0.199491,1.81292,7.98465,22.055,0.190394,-0.82943,-1.73143,0.199645,-0.464018,4.85246,20.7201,0.197473,-0.823841,-1.76942,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7876,-1.86382,5.47153,25.1736,0.0982059,0.536965,2.4156,0.199491,3.68637,5.25026,20.0344,-0.0674193,0.762725,2.2489,0.199491,2.05487,5.16348,22.7185,-0.0468635,0.673481,-2.40263,0.199491,0.511401,7.84575,20.3922,0.0332608,0.722841,-2.456,0.199491,1.87864,7.91521,22.2375,0.159352,-0.826054,-1.69425,0.199645,-0.418913,4.84946,20.8043,0.21795,-0.812339,-1.77448,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.7977,-1.77356,5.34096,25.2915,0.0177627,0.617274,2.40456,0.199491,3.71679,5.20345,20.106,0.0495639,0.701186,2.35438,0.199491,2.10393,5.06189,22.8076,-0.00564779,0.700915,-2.34577,0.199491,0.554583,7.82817,20.5551,-0.0545984,0.625283,-2.48719,0.199491,1.94824,7.834,22.4227,-0.0467267,-0.824672,-1.52944,0.199645,-0.375558,4.83192,20.8895,-0.036296,-0.822935,-1.57775,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8078,-1.69418,5.27987,25.3934,-0.0913313,0.724527,2.35099,0.199491,3.75293,5.14875,20.1813,0.14482,0.633023,2.44094,0.199491,2.14834,4.9502,22.9073,0.106314,0.767101,-2.24177,0.199491,0.605641,7.7985,20.7209,0.0308123,0.699709,-2.41041,0.199491,2.00814,7.75381,22.5819,-0.056236,-0.824065,-1.51372,0.199645,-0.338985,4.81481,20.9756,-0.0738654,-0.815821,-1.54387,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8179,-1.63209,5.28654,25.4591,-0.365043,0.903174,2.14819,0.199491,3.79551,5.1371,20.2664,0.129959,0.642487,2.45021,0.199491,2.15209,4.87658,23.0065,0.225238,0.81671,-2.13811,0.199491,0.685937,7.79112,20.8659,0.127373,0.774554,-2.31942,0.199491,2.05343,7.72967,22.707,-0.0519226,-0.832389,-1.52284,0.199645,-0.304646,4.81341,21.0645,0.0699388,-0.807468,-1.64843,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.828,-1.58353,5.27719,25.5421,-0.123942,0.806669,2.32071,0.199491,3.82747,5.18004,20.3471,0.0497234,0.719104,2.41199,0.199491,2.17517,4.88877,23.0706,-0.140244,0.57658,-2.37044,0.199491,0.78153,7.81736,20.9597,-0.00485371,0.680449,-2.38105,0.199491,2.06101,7.74487,22.8309,-0.0659095,-0.829453,-1.51843,0.199645,-0.272773,4.82804,21.1432,-0.141972,-0.806099,-1.48047,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8381,-1.56293,5.25878,25.6123,0.327809,0.391502,2.57913,0.199491,3.853,5.21612,20.4434,0.0133262,0.754623,2.39898,0.199491,2.2138,4.90548,23.1264,0.0731916,0.726837,-2.23248,0.199491,0.847291,7.83259,21.0914,0.0553705,0.72701,-2.32626,0.199491,2.11061,7.74904,22.902,-0.0113545,-0.833492,-1.55489,0.199645,-0.238665,4.84023,21.2348,0.090807,-0.805595,-1.63652,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8482,-1.54411,5.22197,25.6901,0.303863,0.47487,2.57173,0.199491,3.87967,5.25214,20.5483,0.168282,0.617062,2.50902,0.199491,2.24194,4.91658,23.1584,0.186593,0.785476,-2.15196,0.199491,0.910877,7.85845,21.2356,0.15096,0.783836,-2.25331,0.199491,2.16526,7.75435,22.9318,-0.139846,-0.829951,-1.44744,0.199645,-0.206602,4.84705,21.3511,-0.14667,-0.803051,-1.44841,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8583,-1.5346,5.17309,25.7779,0.0619096,0.78763,2.42167,0.199491,3.89454,5.29148,20.6592,0.121154,0.675987,2.4903,0.199491,2.2894,4.95432,23.1835,-0.0972141,0.610642,-2.33438,0.199491,0.969631,7.88539,21.3649,0.111438,0.755634,-2.27389,0.199491,2.21538,7.757,22.9702,-0.140004,-0.828022,-1.4414,0.199645,-0.17645,4.83747,21.4479,-0.258046,-0.789549,-1.34831,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8684,-1.52086,5.13118,25.8635,-0.278148,1.00601,2.13834,0.199491,3.92536,5.3374,20.7598,0.00243242,0.788043,2.4157,0.199491,2.3188,4.98493,23.2207,-0.170274,0.54519,-2.37746,0.199491,1.03688,7.89545,21.4833,0.035538,0.710915,-2.30691,0.199491,2.24585,7.74719,23.0165,0.0719203,-0.836437,-1.59381,0.199645,-0.14848,4.8229,21.5432,-0.111538,-0.806653,-1.43731,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
2.8785,-1.46409,5.11416,25.9394,0.168574,0.744277,2.48222,0.199491,3.95788,5.37968,20.8571,0.0233507,0.78056,2.43208,0.199491,2.34589,5.00299,23.2746,-0.0644729,0.630076,-2.32617,0.199491,1.06236,7.86405,21.5879,0.0797628,0.731154,-2.25861,0.199491,2.27179,7.72815,23.0825,0.0138318,-0.838468,-1.53935,0.199645,-0.127249,4.82035,21.6244,0.0845736,-0.81491,-1.57107,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
