time,0_rod(payload_bars compound_7w2R63).X,0_rod(payload_bars compound_7w2R63).Y,0_rod(payload_bars compound_7w2R63).Z,0_rod(payload_bars compound_7w2R63).Euler1,0_rod(payload_bars compound_7w2R63).Euler2,0_rod(payload_bars compound_7w2R63).Euler3,0_rod(payload_bars compound_7w2R63).mass,1_rod(payload_bars compound_7w2R63).X,1_rod(payload_bars compound_7w2R63).Y,1_rod(payload_bars compound_7w2R63).Z,1_rod(payload_bars compound_7w2R63).Euler1,1_rod(payload_bars compound_7w2R63).Euler2,1_rod(payload_bars compound_7w2R63).Euler3,1_rod(payload_bars compound_7w2R63).mass,2_rod(payload_bars compound_7w2R63).X,2_rod(payload_bars compound_7w2R63).Y,2_rod(payload_bars compound_7w2R63).Z,2_rod(payload_bars compound_7w2R63).Euler1,2_rod(payload_bars compound_7w2R63).Euler2,2_rod(payload_bars compound_7w2R63).Euler3,2_rod(payload_bars compound_7w2R63).mass,3_rod(payload_bars compound_7w2R63).X,3_rod(payload_bars compound_7w2R63).Y,3_rod(payload_bars compound_7w2R63).Z,3_rod(payload_bars compound_7w2R63).Euler1,3_rod(payload_bars compound_7w2R63).Euler2,3_rod(payload_bars compound_7w2R63).Euler3,3_rod(payload_bars compound_7w2R63).mass,4_rod(payload_bars compound_7w2R63).X,4_rod(payload_bars compound_7w2R63).Y,4_rod(payload_bars compound_7w2R63).Z,4_rod(payload_bars compound_7w2R63).Euler1,4_rod(payload_bars compound_7w2R63).Euler2,4_rod(payload_bars compound_7w2R63).Euler3,4_rod(payload_bars compound_7w2R63).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
6.2923,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8408,5.34639,2.61561,0.00799273,-0.105432,-2.43043,0.199491,2.40047,5.32446,3.14647,-0.0289718,-0.075383,-2.421,0.199491,-0.124367,4.81421,2.95231,-0.0261442,-0.0472991,-0.86374,0.199491,0.0182777,6.92587,5.24638,0.0133386,-0.0942351,-0.854576,0.199491,-0.183212,5.17961,5.35885,-1.52052,0.731255,0.0671119,0.199645,-0.920239,7.45943,2.29018,-1.50299,0.70363,0.113978,0.199491,
6.3024,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84523,5.34482,2.61702,0.00933238,-0.105161,-2.43009,0.199491,2.40385,5.32123,3.15046,-0.0296559,-0.0750191,-2.41997,0.199491,-0.124531,4.81433,2.9524,-0.0251498,-0.0481396,-0.863756,0.199491,0.0133029,6.92885,5.25834,0.0123799,-0.0943278,-0.854091,0.199491,-0.18639,5.17109,5.36494,-1.52086,0.730921,0.0682557,0.199645,-0.920924,7.45948,2.29061,-1.50263,0.70544,0.114322,0.199491,
6.3125,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84982,5.34317,2.61849,0.0106529,-0.104961,-2.42972,0.199491,2.40736,5.31784,3.15463,-0.0305664,-0.0748791,-2.41889,0.199491,-0.124688,4.81445,2.95249,-0.0241654,-0.0489724,-0.863771,0.199491,0.00813916,6.93192,5.2708,0.0110098,-0.0941005,-0.853548,0.199491,-0.189741,5.16221,5.3713,-1.52122,0.730535,0.0694346,0.199645,-0.921631,7.45954,2.2911,-1.50224,0.707384,0.114691,0.199491,
6.3226,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8544,5.3415,2.61997,0.01185,-0.104906,-2.42934,0.199491,2.41086,5.31441,3.15882,-0.0315344,-0.0748085,-2.41779,0.199491,-0.124839,4.81458,2.9526,-0.0231814,-0.049806,-0.863786,0.199491,0.00295663,6.93498,5.28331,0.00954571,-0.093795,-0.85299,0.199491,-0.193156,5.15327,5.37769,-1.52157,0.730267,0.0706168,0.199645,-0.92234,7.45962,2.29161,-1.50187,0.709178,0.115052,0.199491,
6.3327,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85883,5.33988,2.6214,0.0129562,-0.104911,-2.42897,0.199491,2.41421,5.31109,3.16288,-0.0324924,-0.0747727,-2.41673,0.199491,-0.124989,4.8147,2.95269,-0.0221742,-0.0506598,-0.863803,0.199491,-0.00207738,6.93791,5.29543,0.00857135,-0.0938831,-0.852491,0.199491,-0.196523,5.1446,5.38389,-1.52192,0.729975,0.0717519,0.199645,-0.923042,7.4597,2.29212,-1.5015,0.710924,0.115407,0.199491,
6.3428,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86296,5.33837,2.62273,0.0140848,-0.1048,-2.42863,0.199491,2.41728,5.30798,3.16665,-0.0334769,-0.0748609,-2.41572,0.199491,-0.125146,4.81482,2.95279,-0.0210849,-0.0515849,-0.863828,0.199491,-0.00679009,6.94061,5.30671,0.00731968,-0.0936638,-0.851994,0.199491,-0.199729,5.13652,5.38967,-1.52224,0.729659,0.0727989,0.199645,-0.923728,7.4598,2.29261,-1.50116,0.712551,0.115744,0.199491,
6.3529,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86665,5.33702,2.6239,0.0151392,-0.104641,-2.42833,0.199491,2.41994,5.30521,3.17001,-0.0342683,-0.0748634,-2.41484,0.199491,-0.125314,4.81492,2.95287,-0.0199093,-0.0525848,-0.863861,0.199491,-0.0110188,6.94297,5.31669,0.00614682,-0.0934141,-0.851543,0.199491,-0.202655,5.12936,5.3948,-1.52252,0.729467,0.0737281,0.199645,-0.924386,7.45989,2.29306,-1.50086,0.713892,0.116041,0.199491,
6.363,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86975,5.33588,2.62487,0.0161258,-0.104385,-2.42809,0.199491,2.42207,5.30289,3.17281,-0.0348067,-0.0747474,-2.41411,0.199491,-0.125491,4.81501,2.95293,-0.0187382,-0.0535806,-0.863899,0.199491,-0.0146032,6.94488,5.32499,0.00557954,-0.0935622,-0.851201,0.199491,-0.205177,5.12338,5.39907,-1.52275,0.729248,0.0744946,0.199645,-0.924997,7.45996,2.29346,-1.5006,0.715083,0.116301,0.199491,
6.3731,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87214,5.335,2.62561,0.0169447,-0.104112,-2.42792,0.199491,2.42361,5.30112,3.17494,-0.0351645,-0.0746244,-2.41356,0.199491,-0.125667,4.81509,2.95299,-0.0176807,-0.0544804,-0.863937,0.199491,-0.0173873,6.94626,5.33126,0.00481589,-0.0933832,-0.850906,0.199491,-0.207173,5.11885,5.40231,-1.52292,0.729067,0.0750738,0.199645,-0.925527,7.46001,2.29379,-1.5004,0.715971,0.116503,0.199491,
6.3832,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87371,5.33442,2.62608,0.0174309,-0.103985,-2.42779,0.199491,2.42451,5.29997,3.17632,-0.0352025,-0.0743509,-2.41321,0.199491,-0.125823,4.81514,2.95303,-0.0168814,-0.0551619,-0.863967,0.199491,-0.0192398,6.94708,5.33525,0.00432272,-0.0932665,-0.850708,0.199491,-0.208534,5.11594,5.40438,-1.52302,0.729018,0.0754494,0.199645,-0.925933,7.46003,2.29402,-1.50026,0.71655,0.116641,0.199491,
6.3933,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87437,5.33417,2.62625,0.017598,-0.103967,-2.42774,0.199491,2.42476,5.2995,3.17688,-0.0349946,-0.0740142,-2.41309,0.199491,-0.125941,4.81516,2.95305,-0.0164081,-0.0555685,-0.863986,0.199491,-0.0200631,6.94732,5.33679,0.00443917,-0.0934961,-0.85065,0.199491,-0.20917,5.11478,5.40519,-1.52305,0.728941,0.0755978,0.199645,-0.926172,7.46001,2.29415,-1.50019,0.716837,0.116711,0.199491,
6.4034,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87411,5.33427,2.62612,0.0173283,-0.104189,-2.42774,0.199491,2.4244,5.29973,3.17661,-0.0346776,-0.0737681,-2.41318,0.199491,-0.126003,4.81516,2.95306,-0.0163193,-0.0556504,-0.863992,0.199491,-0.0198015,6.94701,5.33585,0.00435512,-0.0933595,-0.850664,0.199491,-0.20903,5.11542,5.40472,-1.52301,0.728961,0.0755219,0.199645,-0.926213,7.45997,2.29414,-1.50021,0.716725,0.116699,0.199491,
6.4135,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87292,5.33472,2.62569,0.0166438,-0.104627,-2.4278,0.199491,2.42344,5.30066,3.1755,-0.0342456,-0.0735947,-2.41349,0.199491,-0.125994,4.81513,2.95304,-0.0166273,-0.0553968,-0.863984,0.199491,-0.018451,6.94619,5.33248,0.00466959,-0.0933813,-0.850806,0.199491,-0.208106,5.11783,5.40299,-1.5229,0.729067,0.0752236,0.199645,-0.926039,7.45992,2.294,-1.5003,0.716305,0.116614,0.199491,
6.4236,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87086,5.3355,2.62497,0.0156818,-0.105137,-2.42794,0.199491,2.42196,5.30224,3.1736,-0.0338131,-0.0736069,-2.414,0.199491,-0.125918,4.81506,2.95299,-0.0172927,-0.0548393,-0.863965,0.199491,-0.0160754,6.9449,5.32682,0.00546334,-0.0936427,-0.851081,0.199491,-0.206436,5.1219,5.40007,-1.52274,0.729158,0.0747085,0.199645,-0.925657,7.45987,2.2937,-1.50047,0.71551,0.116446,0.199491,
6.4337,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86802,5.33658,2.62401,0.0144652,-0.105719,-2.42814,0.199491,2.41998,5.30441,3.17099,-0.0332431,-0.0736305,-2.41469,0.199491,-0.125783,4.81497,2.95291,-0.0182823,-0.0540046,-0.863936,0.199491,-0.0127742,6.94319,5.31912,0.00601718,-0.0935319,-0.851411,0.199491,-0.204112,5.12745,5.39609,-1.52253,0.729353,0.0740022,0.199645,-0.925098,7.45981,2.29328,-1.50072,0.714369,0.116204,0.199491,
6.4438,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86451,5.33789,2.62285,0.0130114,-0.106388,-2.42838,0.199491,2.41757,5.30706,3.16778,-0.0326437,-0.0737733,-2.41553,0.199491,-0.1256,4.81486,2.95282,-0.0195543,-0.052928,-0.863897,0.199491,-0.00870443,6.9411,5.3097,0.00698013,-0.093639,-0.851843,0.199491,-0.201262,5.13426,5.39122,-1.52226,0.729617,0.0731295,0.199645,-0.924402,7.45975,2.29279,-1.50102,0.71299,0.115909,0.199491,
6.4539,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86048,5.33938,2.62154,0.0113921,-0.107101,-2.42866,0.199491,2.41477,5.31009,3.16412,-0.032065,-0.0740698,-2.41647,0.199491,-0.125388,4.81473,2.95273,-0.0210136,-0.0516906,-0.863855,0.199491,-0.00405761,6.93864,5.29889,0.00824969,-0.0939055,-0.852348,0.199491,-0.198044,5.14203,5.38566,-1.52196,0.729865,0.0721203,0.199645,-0.923619,7.45968,2.29225,-1.50136,0.711368,0.115569,0.199491,
6.464,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8561,5.34099,2.62013,0.00971756,-0.107775,-2.42897,0.199491,2.41165,5.31335,3.16016,-0.0313675,-0.0743359,-2.4175,0.199491,-0.12517,4.8146,2.95262,-0.0224628,-0.0504627,-0.863815,0.199491,0.00097111,6.93588,5.28713,0.00923311,-0.0938503,-0.852848,0.199491,-0.194626,5.15048,5.37963,-1.52163,0.73019,0.0710174,0.199645,-0.922806,7.45961,2.29171,-1.50173,0.709626,0.115209,0.199491,
6.4741,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85153,5.34264,2.6187,0.00813583,-0.108287,-2.4293,0.199491,2.40829,5.31672,3.15604,-0.0305776,-0.074569,-2.41857,0.199491,-0.124968,4.81448,2.95252,-0.0238217,-0.0493103,-0.86378,0.199491,0.00616786,6.93291,5.27484,0.0105232,-0.0940203,-0.853384,0.199491,-0.191165,5.15928,5.37334,-1.52129,0.730553,0.0698579,0.199645,-0.922017,7.45953,2.29121,-1.50211,0.70783,0.114844,0.199491,
6.4842,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84695,5.34427,2.61727,0.00676573,-0.108547,-2.42966,0.199491,2.40481,5.32009,3.15191,-0.0298008,-0.0748519,-2.41964,0.199491,-0.124803,4.81436,2.95242,-0.0250047,-0.0483043,-0.863755,0.199491,0.0113274,6.92982,5.26244,0.0119766,-0.0943222,-0.853927,0.199491,-0.187796,5.16811,5.36703,-1.52094,0.730869,0.0686793,0.199645,-0.921302,7.45946,2.29075,-1.50249,0.706003,0.11448,0.199491,
6.4943,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84255,5.34584,2.61589,0.00570426,-0.10849,-2.43002,0.199491,2.40134,5.32334,3.1479,-0.0289691,-0.0750638,-2.42068,0.199491,-0.124683,4.81424,2.95233,-0.0258949,-0.0475465,-0.863744,0.199491,0.0162759,6.92677,5.25039,0.0130334,-0.0943045,-0.854414,0.199491,-0.184636,5.1767,5.3609,-1.52059,0.731212,0.0675279,0.199645,-0.920684,7.45941,2.29033,-1.50284,0.704244,0.114136,0.199491,
6.5044,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83846,5.34731,2.6146,0.00500017,-0.108102,-2.4304,0.199491,2.39802,5.32638,3.14415,-0.0281258,-0.075206,-2.42166,0.199491,-0.124611,4.81413,2.95223,-0.0264569,-0.0470682,-0.863746,0.199491,0.0208532,6.92389,5.23909,0.0142236,-0.0944603,-0.854888,0.199491,-0.18177,5.18474,5.35517,-1.52026,0.731541,0.0664436,0.199645,-0.920166,7.45938,2.28995,-1.50318,0.702539,0.113814,0.199491,
6.5145,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83481,5.34863,2.61343,0.00461345,-0.107467,-2.43077,0.199491,2.39501,5.32911,3.14076,-0.0274388,-0.0754273,-2.42253,0.199491,-0.124573,4.81403,2.95214,-0.0267707,-0.0468014,-0.86376,0.199491,0.0249263,6.92131,5.22892,0.0154587,-0.0947417,-0.855333,0.199491,-0.17926,5.19197,5.35002,-1.51998,0.731767,0.0654613,0.199645,-0.919741,7.45937,2.2896,-1.50348,0.700962,0.113525,0.199491,
6.5246,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8317,5.34977,2.61242,0.00439624,-0.106793,-2.4311,0.199491,2.39241,5.33145,3.13785,-0.026887,-0.0756626,-2.42327,0.199491,-0.124553,4.81393,2.95205,-0.0269443,-0.0466549,-0.863776,0.199491,0.0283966,6.91912,5.22023,0.0161801,-0.0946918,-0.855684,0.199491,-0.17715,5.19816,5.34562,-1.51973,0.731977,0.0646189,0.199645,-0.919395,7.45938,2.28929,-1.50374,0.699598,0.113279,0.199491,
6.5347,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82922,5.35068,2.6116,0.0042114,-0.106268,-2.43136,0.199491,2.39034,5.33332,3.13553,-0.0264597,-0.0758627,-2.42387,0.199491,-0.124535,4.81386,2.95198,-0.027121,-0.0465054,-0.863788,0.199491,0.0311747,6.9174,5.2133,0.0168776,-0.094756,-0.855979,0.199491,-0.175469,5.20311,5.34211,-1.51954,0.732181,0.0639454,0.199645,-0.919113,7.4594,2.28904,-1.50396,0.698422,0.113074,0.199491,
6.5448,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82742,5.35133,2.61103,0.00401507,-0.105963,-2.43154,0.199491,2.3889,5.33466,3.13386,-0.0262855,-0.076151,-2.42429,0.199491,-0.124507,4.8138,2.95193,-0.0274241,-0.0462467,-0.863789,0.199491,0.0331866,6.91618,5.20835,0.0175656,-0.0949639,-0.85621,0.199491,-0.174246,5.20664,5.33961,-1.5194,0.732291,0.0634598,0.199645,-0.918887,7.45943,2.28885,-1.50412,0.697584,0.112925,0.199491,
6.5549,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82637,5.35171,2.61071,0.00380662,-0.105899,-2.43163,0.199491,2.38811,5.33543,3.13291,-0.0263201,-0.076461,-2.42451,0.199491,-0.124467,4.81377,2.9519,-0.0278262,-0.0459037,-0.863779,0.199491,0.0343783,6.91551,5.20554,0.0176954,-0.0948555,-0.856317,0.199491,-0.173511,5.20865,5.33818,-1.51933,0.732375,0.0631826,0.199645,-0.918719,7.45945,2.28874,-1.50421,0.697136,0.11284,0.199491,
6.565,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8261,5.3518,2.61065,0.00357946,-0.106093,-2.43164,0.199491,2.388,5.33559,3.13271,-0.0264397,-0.0766406,-2.42455,0.199491,-0.124424,4.81376,2.95189,-0.0282556,-0.0455372,-0.863762,0.199491,0.0346954,6.91539,5.20496,0.0177097,-0.0948208,-0.856338,0.199491,-0.173292,5.20908,5.33787,-1.51931,0.732457,0.0631255,0.199645,-0.918627,7.45946,2.28871,-1.50424,0.696998,0.112813,0.199491,
6.5751,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82665,5.35159,2.61086,0.00349178,-0.106365,-2.43156,0.199491,2.38855,5.33516,3.13325,-0.0266898,-0.0767451,-2.4244,0.199491,-0.124396,4.81377,2.9519,-0.0286193,-0.0452255,-0.863741,0.199491,0.0341043,6.91583,5.20661,0.0177208,-0.0949567,-0.856288,0.199491,-0.173615,5.20792,5.3387,-1.51936,0.732415,0.0632845,0.199645,-0.918634,7.45946,2.28876,-1.50419,0.697275,0.112853,0.199491,
6.5852,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82802,5.35111,2.61131,0.00370151,-0.106528,-2.43143,0.199491,2.38974,5.33415,3.13452,-0.0270334,-0.0767436,-2.42407,0.199491,-0.1244,4.81381,2.95193,-0.0287683,-0.0450959,-0.863725,0.199491,0.0326091,6.91684,5.21043,0.017193,-0.0947959,-0.856118,0.199491,-0.174491,5.20522,5.34064,-1.51948,0.732298,0.0636563,0.199645,-0.918763,7.45946,2.28888,-1.50407,0.697939,0.112961,0.199491,
6.5953,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83018,5.35036,2.612,0.00423002,-0.106545,-2.43126,0.199491,2.39149,5.33259,3.13647,-0.0273448,-0.0765056,-2.42357,0.199491,-0.124448,4.81386,2.95197,-0.0286015,-0.0452346,-0.863718,0.199491,0.0302371,6.91837,5.21631,0.0165175,-0.0946663,-0.855866,0.199491,-0.175911,5.20107,5.34361,-1.51964,0.732164,0.0642309,0.199645,-0.91903,7.45947,2.28905,-1.5039,0.698862,0.113122,0.199491,
6.6054,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83305,5.34936,2.61291,0.0051207,-0.106345,-2.43104,0.199491,2.39376,5.33053,3.13903,-0.0277129,-0.0761571,-2.42292,0.199491,-0.124542,4.81394,2.95202,-0.0281303,-0.0456308,-0.863721,0.199491,0.027056,6.92038,5.22404,0.0158983,-0.0947285,-0.855561,0.199491,-0.177846,5.19559,5.34752,-1.51987,0.731911,0.0649823,0.199645,-0.919433,7.45948,2.28929,-1.50366,0.700106,0.11334,0.199491,
6.6155,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83655,5.34815,2.614,0.00631932,-0.105962,-2.43079,0.199491,2.39647,5.32803,3.14214,-0.0282001,-0.0757994,-2.42213,0.199491,-0.124673,4.81402,2.95208,-0.0274031,-0.0462443,-0.863731,0.199491,0.0231807,6.92278,5.23339,0.0148258,-0.0945222,-0.85516,0.199491,-0.180244,5.18896,5.35227,-1.52014,0.731589,0.0658856,0.199645,-0.919953,7.45951,2.28959,-1.50338,0.701617,0.11361,0.199491,
6.6256,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84052,5.34676,2.61525,0.00763979,-0.105578,-2.4305,0.199491,2.39952,5.32516,3.14568,-0.0287245,-0.0753661,-2.42123,0.199491,-0.124827,4.81412,2.95216,-0.0264925,-0.0470138,-0.863747,0.199491,0.0187465,6.92548,5.24405,0.0136427,-0.0943212,-0.854702,0.199491,-0.183029,5.18138,5.35768,-1.52044,0.731301,0.0669142,0.199645,-0.920563,7.45954,2.28996,-1.50305,0.703263,0.113915,0.199491,
6.6357,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84484,5.34523,2.61662,0.00897087,-0.105284,-2.43018,0.199491,2.40282,5.32202,3.14956,-0.0293849,-0.0750054,-2.42023,0.199491,-0.124988,4.81424,2.95225,-0.025518,-0.0478374,-0.863763,0.199491,0.0139081,6.9284,5.25568,0.0126231,-0.0943359,-0.854223,0.199491,-0.186111,5.1731,5.3636,-1.52077,0.730958,0.0680269,0.199645,-0.92123,7.45959,2.29038,-1.5027,0.705061,0.114252,0.199491,
6.6458,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84935,5.34362,2.61806,0.0103161,-0.105029,-2.42982,0.199491,2.40626,5.3187,3.15364,-0.0302515,-0.0748364,-2.41917,0.199491,-0.125145,4.81435,2.95234,-0.0245309,-0.0486725,-0.863779,0.199491,0.00884175,6.93142,5.26789,0.0112791,-0.0941128,-0.853692,0.199491,-0.189388,5.1644,5.36983,-1.52113,0.730593,0.0691857,0.199645,-0.921924,7.45965,2.29085,-1.50232,0.706924,0.114608,0.199491,
6.6559,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85388,5.34198,2.61952,0.0115217,-0.104951,-2.42945,0.199491,2.40972,5.31532,3.15778,-0.0311679,-0.0747178,-2.41809,0.199491,-0.125298,4.81448,2.95244,-0.0235314,-0.0495193,-0.863794,0.199491,0.00371448,6.93445,5.28026,0.00991834,-0.0938864,-0.85315,0.199491,-0.192755,5.15557,5.37615,-1.52147,0.730315,0.070356,0.199645,-0.922628,7.45972,2.29134,-1.50195,0.708738,0.114968,0.199491,
6.666,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85831,5.34037,2.62094,0.0126436,-0.104935,-2.42908,0.199491,2.41307,5.31201,3.16183,-0.0321235,-0.0746807,-2.41703,0.199491,-0.125448,4.8146,2.95254,-0.0225292,-0.0503688,-0.863811,0.199491,-0.00130447,6.93739,5.29235,0.00885392,-0.093894,-0.852645,0.199491,-0.196099,5.14692,5.38233,-1.52182,0.730008,0.0714892,0.199645,-0.923326,7.45981,2.29184,-1.50159,0.710481,0.115321,0.199491,
6.6761,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86247,5.33884,2.62228,0.0137757,-0.104829,-2.42874,0.199491,2.41618,5.30889,3.16563,-0.033112,-0.0747629,-2.41602,0.199491,-0.125601,4.81472,2.95263,-0.0214665,-0.051271,-0.863835,0.199491,-0.00604304,6.94012,5.30371,0.00760122,-0.0936802,-0.852146,0.199491,-0.19931,5.13879,5.38815,-1.52214,0.729702,0.072546,0.199645,-0.924008,7.4599,2.29233,-1.50124,0.712099,0.115657,0.199491,
6.6862,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86622,5.33747,2.62348,0.0148388,-0.10468,-2.42844,0.199491,2.41891,5.30607,3.16905,-0.0339206,-0.0747622,-2.41512,0.199491,-0.125765,4.81483,2.95271,-0.0203176,-0.0522478,-0.863866,0.199491,-0.0103406,6.94253,5.31389,0.00648743,-0.0934973,-0.851694,0.199491,-0.202269,5.13149,5.39337,-1.52243,0.729503,0.0734943,0.199645,-0.924665,7.45999,2.29279,-1.50094,0.713517,0.115962,0.199491,
