time,0_rod(payload_bars compound_7gilrq).X,0_rod(payload_bars compound_7gilrq).Y,0_rod(payload_bars compound_7gilrq).Z,0_rod(payload_bars compound_7gilrq).Euler1,0_rod(payload_bars compound_7gilrq).Euler2,0_rod(payload_bars compound_7gilrq).Euler3,0_rod(payload_bars compound_7gilrq).mass,1_rod(payload_bars compound_7gilrq).X,1_rod(payload_bars compound_7gilrq).Y,1_rod(payload_bars compound_7gilrq).Z,1_rod(payload_bars compound_7gilrq).Euler1,1_rod(payload_bars compound_7gilrq).Euler2,1_rod(payload_bars compound_7gilrq).Euler3,1_rod(payload_bars compound_7gilrq).mass,2_rod(payload_bars compound_7gilrq).X,2_rod(payload_bars compound_7gilrq).Y,2_rod(payload_bars compound_7gilrq).Z,2_rod(payload_bars compound_7gilrq).Euler1,2_rod(payload_bars compound_7gilrq).Euler2,2_rod(payload_bars compound_7gilrq).Euler3,2_rod(payload_bars compound_7gilrq).mass,3_rod(payload_bars compound_7gilrq).X,3_rod(payload_bars compound_7gilrq).Y,3_rod(payload_bars compound_7gilrq).Z,3_rod(payload_bars compound_7gilrq).Euler1,3_rod(payload_bars compound_7gilrq).Euler2,3_rod(payload_bars compound_7gilrq).Euler3,3_rod(payload_bars compound_7gilrq).mass,4_rod(sense_bar compound_7gilrq).X,4_rod(sense_bar compound_7gilrq).Y,4_rod(sense_bar compound_7gilrq).Z,4_rod(sense_bar compound_7gilrq).Euler1,4_rod(sense_bar compound_7gilrq).Euler2,4_rod(sense_bar compound_7gilrq).Euler3,4_rod(sense_bar compound_7gilrq).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8383,-0.000185315,15.5405,0.00850292,-1.75224e-05,0.000264689,-5.7332e-06,0.24652,-0.000185315,15.5405,0.00850292,-1.75224e-05,0.000264689,-5.7332e-06,0.24652,-0.000185315,15.5405,0.00850292,-1.75224e-05,0.000264689,-5.7332e-06,0.24652,-0.000185315,15.5405,0.00850292,-1.75224e-05,0.000264689,-5.7332e-06,0.24652,-0.000185315,15.5405,0.00850292,-1.75224e-05,0.000264689,-5.7332e-06,0.24652,-0.72943,15.5228,0.0153748,0.00505722,0.0128936,-2.35189,0.0593527,0.754118,15.5183,0.0109705,0.0050364,0.0128714,-2.35189,0.0593527,0.00835566,14.9983,-0.513572,0.0145332,0.0081907,-0.788936,0.0593527,0.0166604,16.0428,0.539905,0.0166788,0.00606026,-0.788936,0.0593527,0.0244137,14.9981,0.539487,-1.57377,-0.00129038,-0.00308586,0.0593527,0.000533664,16.043,-0.513156,-1.5739,-0.00440849,-0.00294954,0.0593527,
0.8484,-0.000184037,14.7049,0.00850244,-6.7196e-06,0.000246531,-1.14652e-05,0.24652,-0.000184037,14.7049,0.00850244,-6.7196e-06,0.000246531,-1.14652e-05,0.24652,-0.000184037,14.7049,0.00850244,-6.7196e-06,0.000246531,-1.14652e-05,0.24652,-0.000184037,14.7049,0.00850244,-6.7196e-06,0.000246531,-1.14652e-05,0.24652,-0.000184037,14.7049,0.00850244,-6.7196e-06,0.000246531,-1.14652e-05,0.24652,-0.729433,14.6873,0.0153808,0.00596195,0.0137991,-2.35188,0.0593527,0.75412,14.6827,0.0109631,0.00585651,0.0136908,-2.35188,0.0593527,0.0083566,14.1627,-0.513575,0.0154282,0.00729704,-0.788929,0.0593527,0.0166562,15.2073,0.539906,0.0177973,0.00494457,-0.788929,0.0593527,0.0244109,14.1625,0.539491,-1.57377,-0.00248317,-0.00308773,0.0593527,0.000536089,15.2075,-0.513155,-1.57391,-0.00372028,-0.00295176,0.0593527,
0.8585,-0.000188596,13.8594,0.00849999,-8.34091e-06,0.000244601,-6.6129e-06,0.24652,-0.000188596,13.8594,0.00849999,-8.34091e-06,0.000244601,-6.6129e-06,0.24652,-0.000188596,13.8594,0.00849999,-8.34091e-06,0.000244601,-6.6129e-06,0.24652,-0.000188596,13.8594,0.00849999,-8.34091e-06,0.000244601,-6.6129e-06,0.24652,-0.000188596,13.8594,0.00849999,-8.34091e-06,0.000244601,-6.6129e-06,0.24652,-0.729434,13.8417,0.0153819,0.00625937,0.0140966,-2.35187,0.0593527,0.754114,13.8372,0.0109613,0.00633501,0.0141617,-2.35187,0.0593527,0.0083712,13.3172,-0.513574,0.0175491,0.00518889,-0.788915,0.0593527,0.0166705,14.3617,0.539903,0.0156614,0.00706289,-0.788942,0.0593527,0.024408,13.317,0.539497,-1.57377,-0.00427977,-0.00308835,0.0593527,0.000535623,14.3619,-0.513147,-1.57392,-0.00209976,-0.00294885,0.0593527,
0.8686,-0.000190172,13.0038,0.00850081,-1.90059e-05,0.000262109,-5.52689e-07,0.24652,-0.000190172,13.0038,0.00850081,-1.90059e-05,0.000262109,-5.52689e-07,0.24652,-0.000190172,13.0038,0.00850081,-1.90059e-05,0.000262109,-5.52689e-07,0.24652,-0.000190172,13.0038,0.00850081,-1.90059e-05,0.000262109,-5.52689e-07,0.24652,-0.000190172,13.0038,0.00850081,-1.90059e-05,0.000262109,-5.52689e-07,0.24652,-0.729431,12.9862,0.0153755,0.00537515,0.0132112,-2.35189,0.0593527,0.754112,12.9816,0.0109681,0.00558065,0.0134079,-2.35189,0.0593527,0.0083714,12.4616,-0.513571,0.0168263,0.00591133,-0.78892,0.0593527,0.0166759,13.5061,0.539901,0.0143795,0.00834051,-0.788953,0.0593527,0.0244105,12.4614,0.539492,-1.57376,-0.00321397,-0.00308654,0.0593527,0.000533208,13.5064,-0.513148,-1.57391,-0.00265456,-0.00294641,0.0593527,
0.8787,-0.000185765,12.1382,0.00850276,-1.80109e-05,0.000265495,-5.35993e-06,0.24652,-0.000185765,12.1382,0.00850276,-1.80109e-05,0.000265495,-5.35993e-06,0.24652,-0.000185765,12.1382,0.00850276,-1.80109e-05,0.000265495,-5.35993e-06,0.24652,-0.000185765,12.1382,0.00850276,-1.80109e-05,0.000265495,-5.35993e-06,0.24652,-0.000185765,12.1382,0.00850276,-1.80109e-05,0.000265495,-5.35993e-06,0.24652,-0.72943,12.1206,0.0153745,0.00501245,0.012849,-2.35189,0.0593527,0.754118,12.116,0.0109709,0.00500028,0.0128349,-2.35189,0.0593527,0.00835683,11.596,-0.513572,0.0146638,0.00806126,-0.788935,0.0593527,0.0166619,12.6406,0.539905,0.0164294,0.00630812,-0.788938,0.0593527,0.0244136,11.5958,0.539487,-1.57377,-0.00134843,-0.00308588,0.0593527,0.000533406,12.6408,-0.513156,-1.5739,-0.00432373,-0.00294926,0.0593527,
0.8888,-0.000183846,11.2626,0.0085026,-7.96252e-06,0.000248816,-1.16523e-05,0.24652,-0.000183846,11.2626,0.0085026,-7.96252e-06,0.000248816,-1.16523e-05,0.24652,-0.000183846,11.2626,0.0085026,-7.96252e-06,0.000248816,-1.16523e-05,0.24652,-0.000183846,11.2626,0.0085026,-7.96252e-06,0.000248816,-1.16523e-05,0.24652,-0.000183846,11.2626,0.0085026,-7.96252e-06,0.000248816,-1.16523e-05,0.24652,-0.729432,11.245,0.0153803,0.00587159,0.0137086,-2.35188,0.0593527,0.75412,11.2405,0.0109642,0.00567446,0.0135102,-2.35188,0.0593527,0.00835557,10.7204,-0.513575,0.0152111,0.00751336,-0.78893,0.0593527,0.0166554,11.765,0.539906,0.0178692,0.00487402,-0.788929,0.0593527,0.0244115,10.7203,0.53949,-1.57377,-0.00228514,-0.00308765,0.0593527,0.000535822,11.7652,-0.513156,-1.57391,-0.00390378,-0.00295188,0.0593527,
0.8989,-0.000188112,10.377,0.00850007,-8.18189e-06,0.000244204,-7.02453e-06,0.24652,-0.000188112,10.377,0.00850007,-8.18189e-06,0.000244204,-7.02453e-06,0.24652,-0.000188112,10.377,0.00850007,-8.18189e-06,0.000244204,-7.02453e-06,0.24652,-0.000188112,10.377,0.00850007,-8.18189e-06,0.000244204,-7.02453e-06,0.24652,-0.000188112,10.377,0.00850007,-8.18189e-06,0.000244204,-7.02453e-06,0.24652,-0.729434,10.3594,0.0153822,0.00629783,0.0141351,-2.35187,0.0593527,0.754115,10.3549,0.0109612,0.00634612,0.0141732,-2.35187,0.0593527,0.00836991,9.83486,-0.513575,0.0174024,0.00533439,-0.788916,0.0593527,0.0166689,10.8794,0.539903,0.0159174,0.00680864,-0.78894,0.0593527,0.024408,9.83467,0.539496,-1.57377,-0.00420774,-0.00308829,0.0593527,0.00053583,10.8796,-0.513148,-1.57391,-0.00219957,-0.00294917,0.0593527,
0.909,-0.000190364,9.48146,0.00850072,-1.80365e-05,0.000260096,-3.73854e-07,0.24652,-0.000190364,9.48146,0.00850072,-1.80365e-05,0.000260096,-3.73854e-07,0.24652,-0.000190364,9.48146,0.00850072,-1.80365e-05,0.000260096,-3.73854e-07,0.24652,-0.000190364,9.48146,0.00850072,-1.80365e-05,0.000260096,-3.73854e-07,0.24652,-0.000190364,9.48146,0.00850072,-1.80365e-05,0.000260096,-3.73854e-07,0.24652,-0.729431,9.46383,0.0153759,0.00546861,0.0133046,-2.35189,0.0593527,0.754112,9.45928,0.010967,0.00576398,0.01359,-2.35188,0.0593527,0.0083724,8.93926,-0.513572,0.0170307,0.00570754,-0.788918,0.0593527,0.0166766,9.98381,0.539901,0.0143269,0.00839193,-0.788953,0.0593527,0.0244099,8.93908,0.539493,-1.57376,-0.0034069,-0.00308662,0.0593527,0.000533512,9.98403,-0.513147,-1.57391,-0.00247884,-0.00294625,0.0593527,
0.9191,-0.000186232,8.57586,0.00850263,-1.80577e-05,0.000265644,-4.92848e-06,0.24652,-0.000186232,8.57586,0.00850263,-1.80577e-05,0.000265644,-4.92848e-06,0.24652,-0.000186232,8.57586,0.00850263,-1.80577e-05,0.000265644,-4.92848e-06,0.24652,-0.000186232,8.57586,0.00850263,-1.80577e-05,0.000265644,-4.92848e-06,0.24652,-0.000186232,8.57586,0.00850263,-1.80577e-05,0.000265644,-4.92848e-06,0.24652,-0.72943,8.55823,0.0153742,0.00498028,0.0128171,-2.35189,0.0593527,0.754117,8.55368,0.0109709,0.00501468,0.0128485,-2.35189,0.0593527,0.00835813,8.03366,-0.513572,0.0148256,0.0079006,-0.788934,0.0593527,0.0166635,9.07822,0.539904,0.0161682,0.0065675,-0.78894,0.0593527,0.0244135,8.03347,0.539487,-1.57377,-0.00143346,-0.0030859,0.0593527,0.00053322,9.07843,-0.513155,-1.5739,-0.00421004,-0.00294895,0.0593527,
0.9292,-0.000183709,7.66025,0.00850274,-8.62113e-06,0.000250568,-1.18069e-05,0.24652,-0.000183709,7.66025,0.00850274,-8.62113e-06,0.000250568,-1.18069e-05,0.24652,-0.000183709,7.66025,0.00850274,-8.62113e-06,0.000250568,-1.18069e-05,0.24652,-0.000183709,7.66025,0.00850274,-8.62113e-06,0.000250568,-1.18069e-05,0.24652,-0.000183709,7.66025,0.00850274,-8.62113e-06,0.000250568,-1.18069e-05,0.24652,-0.729432,7.64262,0.0153798,0.00577564,0.0136125,-2.35188,0.0593527,0.75412,7.63807,0.0109652,0.00549322,0.0133303,-2.35189,0.0593527,0.00835471,7.11806,-0.513574,0.0150205,0.00770347,-0.788932,0.0593527,0.016655,8.16261,0.539906,0.0179024,0.00484194,-0.788929,0.0593527,0.024412,7.11786,0.539489,-1.57377,-0.00209877,-0.00308763,0.0593527,0.000535521,8.16282,-0.513157,-1.5739,-0.00407008,-0.002952,0.0593527,
0.9393,-0.000187602,6.73463,0.00850016,-8.10993e-06,0.000244113,-7.49264e-06,0.24652,-0.000187602,6.73463,0.00850016,-8.10993e-06,0.000244113,-7.49264e-06,0.24652,-0.000187602,6.73463,0.00850016,-8.10993e-06,0.000244113,-7.49264e-06,0.24652,-0.000187602,6.73463,0.00850016,-8.10993e-06,0.000244113,-7.49264e-06,0.24652,-0.000187602,6.73463,0.00850016,-8.10993e-06,0.000244113,-7.49264e-06,0.24652,-0.729434,6.71701,0.0153824,0.00632326,0.0141605,-2.35187,0.0593527,0.754115,6.71245,0.0109613,0.00630686,0.0141347,-2.35187,0.0593527,0.00836848,6.19244,-0.513575,0.0172265,0.00550916,-0.788917,0.0593527,0.0166672,7.23699,0.539903,0.016182,0.00654595,-0.788938,0.0593527,0.0244082,6.19226,0.539496,-1.57377,-0.00410963,-0.00308826,0.0593527,0.00053596,7.23721,-0.513148,-1.57391,-0.00232689,-0.00294956,0.0593527,
0.9494,-0.000190495,5.79901,0.00850061,-1.75459e-05,0.00025855,-2.31637e-07,0.24652,-0.000190495,5.79901,0.00850061,-1.75459e-05,0.00025855,-2.31637e-07,0.24652,-0.000190495,5.79901,0.00850061,-1.75459e-05,0.00025855,-2.31637e-07,0.24652,-0.000190495,5.79901,0.00850061,-1.75459e-05,0.00025855,-2.31637e-07,0.24652,-0.000190495,5.79901,0.00850061,-1.75459e-05,0.00025855,-2.31637e-07,0.24652,-0.729432,5.78138,0.0153764,0.00556684,0.0134028,-2.35189,0.0593527,0.754112,5.77683,0.010966,0.00593948,0.0137644,-2.35188,0.0593527,0.00837321,5.25682,-0.513572,0.0172066,0.0055321,-0.788917,0.0593527,0.016677,6.30137,0.5399,0.0143138,0.0084041,-0.788954,0.0593527,0.0244094,5.25664,0.539494,-1.57376,-0.00358627,-0.00308665,0.0593527,0.000533837,6.30159,-0.513147,-1.57391,-0.00232258,-0.0029461,0.0593527,
0.9595,-0.000186732,4.85338,0.0085025,-1.82815e-05,0.000265737,-4.43543e-06,0.24652,-0.000186732,4.85338,0.0085025,-1.82815e-05,0.000265737,-4.43543e-06,0.24652,-0.000186732,4.85338,0.0085025,-1.82815e-05,0.000265737,-4.43543e-06,0.24652,-0.000186732,4.85338,0.0085025,-1.82815e-05,0.000265737,-4.43543e-06,0.24652,-0.000186732,4.85338,0.0085025,-1.82815e-05,0.000265737,-4.43543e-06,0.24652,-0.72943,4.83576,0.015374,0.00496156,0.0127985,-2.35189,0.0593527,0.754117,4.8312,0.0109707,0.00507829,0.0129109,-2.35189,0.0593527,0.00835958,4.31119,-0.513571,0.0150146,0.00771286,-0.788932,0.0593527,0.0166652,5.35574,0.539904,0.0159015,0.00683216,-0.788942,0.0593527,0.0244132,4.311,0.539488,-1.57377,-0.00154366,-0.00308586,0.0593527,0.000533116,5.35595,-0.513154,-1.5739,-0.0040703,-0.00294856,0.0593527,
0.9696,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.000183636,3.89775,0.00850287,-8.99649e-06,0.000252028,-1.19243e-05,0.24652,-0.729432,3.88012,0.0153794,0.00567572,0.0135126,-2.35188,0.0593527,0.75412,3.87556,0.0109661,0.00532669,0.0131649,-2.35189,0.0593527,0.00835406,3.35555,-0.513574,0.0148605,0.00786312,-0.788933,0.0593527,0.0166548,4.40011,0.539906,0.0178954,0.00484962,-0.788929,0.0593527,0.0244125,3.35536,0.539488,-1.57377,-0.00192766,-0.00308764,0.0593527,0.000535205,4.40032,-0.513157,-1.5739,-0.00421492,-0.00295208,0.0593527,
0.9797,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.000259109,2.93416,0.00193103,0.000452148,0.00102989,-0.0147684,0.24652,-0.723439,2.91965,0.016053,0.0188224,0.0106115,-2.3492,0.0593527,0.748057,2.91518,0.0114812,-0.00669127,0.017163,-2.34937,0.0593527,0.00855221,2.52093,-0.513182,0.0168229,0.00872113,-0.882989,0.0593527,0.0165927,3.43516,0.540539,0.0164759,0.00641466,-0.787632,0.0593527,0.0243192,2.3895,0.537631,-1.57362,-0.00537017,-0.00334911,0.0593527,-1.7367e-05,3.4367,-0.528158,-1.57406,0.00929883,-0.00302766,0.0593527,
0.9898,-0.0116474,2.6819,-0.0602866,-0.0357361,-0.0582839,0.0240526,0.24652,-0.0116474,2.6819,-0.0602866,-0.0357361,-0.0582839,0.0240526,0.24652,-0.0116474,2.6819,-0.0602866,-0.0357361,-0.0582839,0.0240526,0.24652,-0.0116474,2.6819,-0.0602866,-0.0357361,-0.0582839,0.0240526,0.24652,-0.0116474,2.6819,-0.0602866,-0.0357361,-0.0582839,0.0240526,0.24652,-0.689395,2.57031,-0.016277,0.036636,-0.0743991,-2.31289,0.0593527,0.696403,2.57791,-0.0321454,0.007116,0.11451,-2.31628,0.0593527,0.0121334,2.26699,-0.595957,0.0248719,0.00864761,-1.09312,0.0593527,0.00853666,3.0354,0.490012,0.0339373,0.0085567,-0.758294,0.0593527,0.0247009,1.98686,0.433034,-1.55457,0.0120421,-0.0157012,0.0593527,0.00607658,3.00411,-0.622457,-1.54371,-0.0592129,-0.008218,0.0593527,
0.9999,-0.0299357,3.08089,-0.0996715,-0.0224467,-0.0573197,-0.450804,0.24652,-0.0299357,3.08089,-0.0996715,-0.0224467,-0.0573197,-0.450804,0.24652,-0.0299357,3.08089,-0.0996715,-0.0224467,-0.0573197,-0.450804,0.24652,-0.0299357,3.08089,-0.0996715,-0.0224467,-0.0573197,-0.450804,0.24652,-0.0299357,3.08089,-0.0996715,-0.0224467,-0.0573197,-0.450804,0.24652,-0.689498,2.93733,-0.0998764,-0.117762,-0.268212,-2.46124,0.0593527,0.675346,2.96712,-0.0862661,0.0867162,0.19862,-2.47732,0.0593527,-0.00495682,2.48649,-0.491295,0.117848,-0.0545318,-0.967551,0.0593527,-0.00472579,3.52128,0.344569,0.0592792,-0.0138577,-0.923218,0.0593527,0.0203653,2.51039,0.424414,-1.54627,-0.0770197,-0.0019408,0.0593527,-0.0178641,3.33809,-0.70456,-1.55681,0.0963685,0.0116654,0.0593527,
1.01,-0.0431801,3.36742,-0.132215,-0.053552,0.0168472,-0.510904,0.24652,-0.0431801,3.36742,-0.132215,-0.053552,0.0168472,-0.510904,0.24652,-0.0431801,3.36742,-0.132215,-0.053552,0.0168472,-0.510904,0.24652,-0.0431801,3.36742,-0.132215,-0.053552,0.0168472,-0.510904,0.24652,-0.0431801,3.36742,-0.132215,-0.053552,0.0168472,-0.510904,0.24652,-0.719583,3.44273,-0.176289,0.0320835,0.127009,-2.69155,0.0593527,0.687049,3.47894,-0.150223,0.00471304,-0.159163,-2.68264,0.0593527,-0.00734939,2.79483,-0.467968,0.0817789,-0.0226122,-1.10752,0.0593527,-0.029046,4.01522,0.165507,0.0486654,-0.0196597,-1.19151,0.0593527,-0.0152817,3.17858,0.517098,-1.5546,-0.280486,0.0192619,0.0593527,-0.0430437,3.7679,-0.752615,-1.56003,-0.387692,0.0176754,0.0593527,
1.0201,-0.0578977,3.77633,-0.159525,0.0351619,0.117819,-0.498578,0.24652,-0.0578977,3.77633,-0.159525,0.0351619,0.117819,-0.498578,0.24652,-0.0578977,3.77633,-0.159525,0.0351619,0.117819,-0.498578,0.24652,-0.0578977,3.77633,-0.159525,0.0351619,0.117819,-0.498578,0.24652,-0.0578977,3.77633,-0.159525,0.0351619,0.117819,-0.498578,0.24652,-0.743435,3.81186,-0.22066,0.0428979,0.185135,-2.89599,0.0593527,0.662972,3.84978,-0.159322,0.00259423,-0.208936,-2.88552,0.0593527,-0.0253841,3.13281,-0.36261,0.0675577,-0.0204977,-1.32909,0.0593527,-0.0369088,4.47947,-0.00451926,0.0974165,-0.0441599,-1.36426,0.0593527,-0.0356869,3.6835,0.503094,-1.56759,-0.45258,0.0415316,0.0593527,-0.0486138,4.0284,-0.89369,-1.57229,-0.765168,0.04146,0.0593527,
1.0302,-0.0827165,4.23736,-0.219862,0.0817674,-0.00212392,-0.596586,0.24652,-0.0827165,4.23736,-0.219862,0.0817674,-0.00212392,-0.596586,0.24652,-0.0827165,4.23736,-0.219862,0.0817674,-0.00212392,-0.596586,0.24652,-0.0827165,4.23736,-0.219862,0.0817674,-0.00212392,-0.596586,0.24652,-0.0827165,4.23736,-0.219862,0.0817674,-0.00212392,-0.596586,0.24652,-0.751823,4.14319,-0.236245,0.0525504,-0.122153,-3.09069,0.0593527,0.65287,4.18331,-0.199979,0.000866671,0.198562,-3.08925,0.0593527,-0.0222874,3.48552,-0.227939,0.0731988,-0.0165269,-1.50429,0.0593527,-0.0645902,4.89047,-0.177685,0.147536,-0.0136807,-1.53097,0.0593527,-0.0544856,4.10332,0.499431,-1.56225,-0.735891,0.0269974,0.0593527,-0.0445877,4.16953,-0.931326,-1.56863,-0.671614,0.0383455,0.0593527,
1.0403,-0.0917167,4.58619,-0.280475,0.0968965,-0.082995,-0.78679,0.24652,-0.0917167,4.58619,-0.280475,0.0968965,-0.082995,-0.78679,0.24652,-0.0917167,4.58619,-0.280475,0.0968965,-0.082995,-0.78679,0.24652,-0.0917167,4.58619,-0.280475,0.0968965,-0.082995,-0.78679,0.24652,-0.0917167,4.58619,-0.280475,0.0968965,-0.082995,-0.78679,0.24652,-0.767198,4.53378,-0.252853,0.0685801,-0.177815,3.00635,0.0593527,0.635275,4.57401,-0.217689,0.0433472,-0.158558,3.00507,0.0593527,-0.0421147,3.87752,-0.137467,-0.0742738,-0.0220009,-1.70172,0.0593527,-0.0940883,5.25445,-0.333723,-0.0319792,-0.0127889,-1.70641,0.0593527,-0.0762682,4.64333,0.464333,-1.57589,-1.05658,0.0450123,0.0593527,-0.0640593,4.44619,-0.931233,-1.56269,-1.00077,0.0286387,0.0593527,
1.0504,-0.108469,4.91455,-0.311289,0.074577,-0.0787078,-1.02315,0.24652,-0.108469,4.91455,-0.311289,0.074577,-0.0787078,-1.02315,0.24652,-0.108469,4.91455,-0.311289,0.074577,-0.0787078,-1.02315,0.24652,-0.108469,4.91455,-0.311289,0.074577,-0.0787078,-1.02315,0.24652,-0.108469,4.91455,-0.311289,0.074577,-0.0787078,-1.02315,0.24652,-0.797034,4.91448,-0.291396,-0.0254346,0.126747,2.82338,0.0593527,0.627831,4.98008,-0.258337,0.0539511,0.0102166,2.82394,0.0593527,-0.0571741,4.25489,-0.0496491,0.0877838,0.00617172,-1.89583,0.0593527,-0.103402,5.59526,-0.503612,0.234561,0.0539866,-1.87124,0.0593527,-0.100835,5.18971,0.404705,-1.56519,-1.06109,0.046435,0.0593527,-0.0691903,4.73218,-0.969004,-1.58081,-1.12627,0.062786,0.0593527,
1.0605,-0.116368,5.27947,-0.343317,0.0310159,-0.0525221,-1.27884,0.24652,-0.116368,5.27947,-0.343317,0.0310159,-0.0525221,-1.27884,0.24652,-0.116368,5.27947,-0.343317,0.0310159,-0.0525221,-1.27884,0.24652,-0.116368,5.27947,-0.343317,0.0310159,-0.0525221,-1.27884,0.24652,-0.116368,5.27947,-0.343317,0.0310159,-0.0525221,-1.27884,0.24652,-0.841311,5.24576,-0.336893,0.15472,-0.224699,2.63544,0.0593527,0.634373,5.33974,-0.300652,0.0923653,-0.076647,2.64702,0.0593527,-0.0776879,4.63222,0.0332294,0.0593775,-0.0086813,-2.07369,0.0593527,-0.131984,5.93722,-0.669096,-0.155983,-0.122785,-2.05269,0.0593527,-0.133507,5.65294,0.330004,-1.63856,-1.36466,0.131494,0.0593527,-0.0778081,4.9426,-0.977502,-1.57573,-1.20601,0.0688439,0.0593527,
1.0706,-0.133291,5.64165,-0.375097,0.0411045,-0.00963983,-1.51847,0.24652,-0.133291,5.64165,-0.375097,0.0411045,-0.00963983,-1.51847,0.24652,-0.133291,5.64165,-0.375097,0.0411045,-0.00963983,-1.51847,0.24652,-0.133291,5.64165,-0.375097,0.0411045,-0.00963983,-1.51847,0.24652,-0.133291,5.64165,-0.375097,0.0411045,-0.00963983,-1.51847,0.24652,-0.860261,5.56901,-0.387558,0.00707084,0.0575876,2.47211,0.0593527,0.617875,5.67345,-0.34342,-0.00139392,0.042262,2.47306,0.0593527,-0.0964573,5.05053,0.088065,0.144107,0.0492387,-2.24017,0.0593527,-0.143155,6.21176,-0.81905,0.25613,0.142104,-2.24502,0.0593527,-0.154543,6.08577,0.225924,-1.63768,-1.36163,0.138424,0.0593527,-0.0820302,5.15363,-0.939521,-1.67659,-1.38054,0.180743,0.0593527,
1.0807,-0.154784,5.96459,-0.419234,0.0853408,0.0153061,-1.67733,0.24652,-0.154784,5.96459,-0.419234,0.0853408,0.0153061,-1.67733,0.24652,-0.154784,5.96459,-0.419234,0.0853408,0.0153061,-1.67733,0.24652,-0.154784,5.96459,-0.419234,0.0853408,0.0153061,-1.67733,0.24652,-0.154784,5.96459,-0.419234,0.0853408,0.0153061,-1.67733,0.24652,-0.85344,5.91277,-0.41888,0.144707,-0.0972463,2.28401,0.0593527,0.588423,6.02205,-0.3733,0.203418,-0.134676,2.27901,0.0593527,-0.112138,5.48457,0.152516,0.0517817,-0.0312638,-2.43193,0.0593527,-0.148324,6.44298,-0.939784,-0.101277,-0.20508,-2.41108,0.0593527,-0.175322,6.51433,0.071541,1.82933,-1.41744,2.95464,0.0593527,-0.089432,5.4225,-0.870974,1.78473,-1.35815,2.9999,0.0593527,
1.0908,-0.166091,6.27695,-0.458968,0.129428,0.0288688,-1.82293,0.24652,-0.166091,6.27695,-0.458968,0.129428,0.0288688,-1.82293,0.24652,-0.166091,6.27695,-0.458968,0.129428,0.0288688,-1.82293,0.24652,-0.166091,6.27695,-0.458968,0.129428,0.0288688,-1.82293,0.24652,-0.166091,6.27695,-0.458968,0.129428,0.0288688,-1.82293,0.24652,-0.872709,6.24182,-0.454634,0.0225263,0.00646824,2.10125,0.0593527,0.568825,6.35518,-0.411935,-0.0493223,0.0502733,2.09852,0.0593527,-0.137355,5.93219,0.190175,0.0699247,-0.0143304,-2.61953,0.0593527,-0.161727,6.66694,-1.05646,0.0894567,0.019456,-2.61959,0.0593527,-0.199415,6.92439,-0.0720315,1.74366,-1.29139,3.04442,0.0593527,-0.101818,5.67607,-0.795614,1.98258,-1.48303,2.81057,0.0593527,
