time,0_rod(payload_bars compound_T833sS).X,0_rod(payload_bars compound_T833sS).Y,0_rod(payload_bars compound_T833sS).Z,0_rod(payload_bars compound_T833sS).Euler1,0_rod(payload_bars compound_T833sS).Euler2,0_rod(payload_bars compound_T833sS).Euler3,0_rod(payload_bars compound_T833sS).mass,1_rod(payload_bars compound_T833sS).X,1_rod(payload_bars compound_T833sS).Y,1_rod(payload_bars compound_T833sS).Z,1_rod(payload_bars compound_T833sS).Euler1,1_rod(payload_bars compound_T833sS).Euler2,1_rod(payload_bars compound_T833sS).Euler3,1_rod(payload_bars compound_T833sS).mass,2_rod(payload_bars compound_T833sS).X,2_rod(payload_bars compound_T833sS).Y,2_rod(payload_bars compound_T833sS).Z,2_rod(payload_bars compound_T833sS).Euler1,2_rod(payload_bars compound_T833sS).Euler2,2_rod(payload_bars compound_T833sS).Euler3,2_rod(payload_bars compound_T833sS).mass,3_rod(payload_bars compound_T833sS).X,3_rod(payload_bars compound_T833sS).Y,3_rod(payload_bars compound_T833sS).Z,3_rod(payload_bars compound_T833sS).Euler1,3_rod(payload_bars compound_T833sS).Euler2,3_rod(payload_bars compound_T833sS).Euler3,3_rod(payload_bars compound_T833sS).mass,4_rod(sense_bar compound_T833sS).X,4_rod(sense_bar compound_T833sS).Y,4_rod(sense_bar compound_T833sS).Z,4_rod(sense_bar compound_T833sS).Euler1,4_rod(sense_bar compound_T833sS).Euler2,4_rod(sense_bar compound_T833sS).Euler3,4_rod(sense_bar compound_T833sS).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8484,-0.000185095,14.7049,0.00850194,3.2577e-05,0.000196276,-1.50178e-05,0.24652,-0.000185095,14.7049,0.00850194,3.2577e-05,0.000196276,-1.50178e-05,0.24652,-0.000185095,14.7049,0.00850194,3.2577e-05,0.000196276,-1.50178e-05,0.24652,-0.000185095,14.7049,0.00850194,3.2577e-05,0.000196276,-1.50178e-05,0.24652,-0.000185095,14.7049,0.00850194,3.2577e-05,0.000196276,-1.50178e-05,0.24652,-0.729438,14.6873,0.015384,0.00574892,0.0134924,-2.35193,0.0593527,0.754122,14.6827,0.0109591,0.00571764,0.0134591,-2.35193,0.0593527,0.00840478,14.1627,-0.51355,0.0148702,0.00757905,-0.788891,0.0593527,0.016611,15.2073,0.539881,0.0172363,0.00522938,-0.788889,0.0593527,0.0242705,14.1625,0.539473,-1.57377,-0.00286128,-0.00308888,0.0593527,0.000679976,15.2075,-0.513135,-1.57391,-0.00320594,-0.00295232,0.0593527,
0.8585,-0.000189322,13.8594,0.00850121,3.44323e-05,0.00019014,-1.17582e-05,0.24652,-0.000189322,13.8594,0.00850121,3.44323e-05,0.00019014,-1.17582e-05,0.24652,-0.000189322,13.8594,0.00850121,3.44323e-05,0.00019014,-1.17582e-05,0.24652,-0.000189322,13.8594,0.00850121,3.44323e-05,0.00019014,-1.17582e-05,0.24652,-0.000189322,13.8594,0.00850121,3.44323e-05,0.00019014,-1.17582e-05,0.24652,-0.729441,13.8417,0.0153864,0.00614791,0.0138917,-2.35193,0.0593527,0.754117,13.8372,0.0109554,0.00637177,0.0141085,-2.35193,0.0593527,0.00842023,13.3171,-0.51355,0.0173569,0.00510655,-0.788874,0.0593527,0.0166244,14.3617,0.53988,0.0154459,0.00700398,-0.7889,0.0593527,0.0242671,13.3169,0.539476,-1.57377,-0.00368051,-0.00309047,0.0593527,0.000679814,14.362,-0.513132,-1.57392,-0.00288847,-0.00295051,0.0593527,
0.8686,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.729439,12.9862,0.0153821,0.00545197,0.0131959,-2.35194,0.0593527,0.754116,12.9816,0.0109606,0.00559811,0.0133377,-2.35194,0.0593527,0.00842126,12.4616,-0.513547,0.0169765,0.00548859,-0.788877,0.0593527,0.0166286,13.5062,0.539877,0.0145344,0.00791343,-0.788907,0.0593527,0.0242693,12.4614,0.539474,-1.57377,-0.00310111,-0.0030901,0.0593527,0.000677618,13.5064,-0.513132,-1.57391,-0.00295017,-0.00294936,0.0593527,
0.8787,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.729436,12.1206,0.0153798,0.00500182,0.0127465,-2.35195,0.0593527,0.754121,12.116,0.0109651,0.00483919,0.0125831,-2.35195,0.0593527,0.00840581,11.596,-0.513547,0.0144709,0.00798031,-0.788895,0.0593527,0.0166155,12.6406,0.539879,0.0162632,0.00620043,-0.788896,0.0593527,0.0242729,11.5958,0.539471,-1.57377,-0.00224593,-0.00308859,0.0593527,0.000677502,12.6408,-0.513134,-1.5739,-0.00327921,-0.00295126,0.0593527,
0.8888,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.729437,11.245,0.0153837,0.00566666,0.0134102,-2.35194,0.0593527,0.754122,11.2404,0.0109601,0.00550804,0.013251,-2.35194,0.0593527,0.00840369,10.7204,-0.51355,0.0146543,0.00779426,-0.788893,0.0593527,0.0166104,11.765,0.539881,0.0173123,0.0051548,-0.788889,0.0593527,0.0242711,10.7202,0.539473,-1.57377,-0.00276655,-0.00308896,0.0593527,0.000679678,11.7652,-0.513135,-1.57391,-0.00324502,-0.00295256,0.0593527,
0.8989,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.72944,10.3594,0.0153866,0.0061654,0.0139092,-2.35193,0.0593527,0.754118,10.3549,0.0109555,0.00635812,0.014095,-2.35193,0.0593527,0.00841878,9.83483,-0.51355,0.0171642,0.00529788,-0.788875,0.0593527,0.0166229,10.8794,0.53988,0.0156555,0.00679581,-0.788898,0.0593527,0.0242672,9.83464,0.539476,-1.57377,-0.00365036,-0.00309032,0.0593527,0.000679957,10.8797,-0.513132,-1.57392,-0.00291002,-0.00295075,0.0593527,
0.909,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.729439,9.46383,0.0153824,0.00553577,0.0132796,-2.35194,0.0593527,0.754115,9.45927,0.0109596,0.00580562,0.0135438,-2.35193,0.0593527,0.0084223,8.93923,-0.513547,0.0171766,0.00528908,-0.788876,0.0593527,0.0166293,9.98384,0.539877,0.0144744,0.00797204,-0.788908,0.0593527,0.0242687,8.93905,0.539474,-1.57377,-0.00319351,-0.00309006,0.0593527,0.000677947,9.98406,-0.513132,-1.57391,-0.00291267,-0.0029491,0.0593527,
0.9191,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.729436,8.55823,0.0153797,0.00498984,0.0127347,-2.35195,0.0593527,0.75412,8.55367,0.0109649,0.00488163,0.012625,-2.35195,0.0593527,0.00840726,8.03363,-0.513547,0.0146786,0.0077739,-0.788893,0.0593527,0.016617,9.07824,0.539879,0.016048,0.006414,-0.788897,0.0593527,0.0242726,8.03344,0.539472,-1.57377,-0.00228217,-0.00308866,0.0593527,0.000677383,9.07845,-0.513134,-1.5739,-0.00325431,-0.00295102,0.0593527,
0.9292,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.729437,7.64262,0.0153833,0.00558177,0.0133254,-2.35194,0.0593527,0.754122,7.63806,0.0109611,0.00530652,0.0130508,-2.35194,0.0593527,0.00840284,7.11803,-0.51355,0.0144712,0.00797693,-0.788894,0.0593527,0.0166099,8.16264,0.539881,0.0173558,0.00511238,-0.788889,0.0593527,0.0242717,7.11783,0.539473,-1.57377,-0.00267713,-0.00308904,0.0593527,0.000679364,8.16285,-0.513135,-1.57391,-0.00328042,-0.00295275,0.0593527,
0.9393,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.72944,6.71701,0.0153867,0.0061716,0.0139153,-2.35193,0.0593527,0.754119,6.71245,0.0109558,0.00628796,0.0140255,-2.35193,0.0593527,0.00841719,6.19241,-0.513551,0.0169429,0.00551787,-0.788877,0.0593527,0.0166214,7.23702,0.53988,0.0158749,0.00657823,-0.788897,0.0593527,0.0242675,6.19222,0.539476,-1.57377,-0.00360808,-0.00309024,0.0593527,0.000680016,7.23724,-0.513132,-1.57392,-0.00293826,-0.00295109,0.0593527,
0.9494,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.729439,5.78139,0.0153828,0.00562157,0.0133652,-2.35194,0.0593527,0.754115,5.77683,0.0109586,0.00599722,0.0137342,-2.35193,0.0593527,0.00842308,5.25679,-0.513548,0.0173416,0.00512433,-0.788875,0.0593527,0.0166297,6.3014,0.539878,0.0144477,0.00799775,-0.788908,0.0593527,0.0242682,5.2566,0.539474,-1.57377,-0.00327967,-0.00309003,0.0593527,0.000678275,6.30161,-0.513132,-1.57391,-0.00287952,-0.00294891,0.0593527,
0.9595,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.729436,4.83576,0.0153796,0.00498939,0.0127344,-2.35195,0.0593527,0.75412,4.8312,0.0109646,0.0049783,0.0127208,-2.35195,0.0593527,0.00840886,4.31116,-0.513547,0.0149121,0.00754178,-0.788891,0.0593527,0.0166185,5.35577,0.539878,0.0158256,0.0066345,-0.788899,0.0593527,0.0242723,4.31097,0.539472,-1.57377,-0.00233011,-0.00308867,0.0593527,0.000677351,5.35598,-0.513133,-1.5739,-0.00322303,-0.00295069,0.0593527,
0.9696,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.729437,3.88012,0.0153829,0.00549549,0.0132393,-2.35194,0.0593527,0.754123,3.87556,0.010962,0.00512846,0.0128739,-2.35194,0.0593527,0.00840225,3.35552,-0.51355,0.014325,0.00812285,-0.788896,0.0593527,0.0166096,4.40013,0.539881,0.0173656,0.00510351,-0.788888,0.0593527,0.0242721,3.35533,0.539472,-1.57377,-0.00259469,-0.0030891,0.0593527,0.000679055,4.40035,-0.513135,-1.57391,-0.00331099,-0.00295286,0.0593527,
0.9797,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.723431,2.9196,0.0161225,0.0186555,0.0103265,-2.34936,0.0593527,0.748033,2.9151,0.011566,-0.00670663,0.0171057,-2.34955,0.0593527,0.00855732,2.52084,-0.512966,0.0163968,0.00875094,-0.883135,0.0593527,0.01655,3.43522,0.540493,0.0161376,0.00647779,-0.787636,0.0593527,0.0241805,2.38949,0.537638,-1.57362,-0.00495575,-0.00335289,0.0593527,0.000140816,3.4367,-0.528152,-1.57405,0.00895435,-0.00301955,0.0593527,
0.9898,-0.0088162,2.68347,-0.0569257,-0.0241477,-0.0716345,0.0302519,0.24652,-0.0088162,2.68347,-0.0569257,-0.0241477,-0.0716345,0.0302519,0.24652,-0.0088162,2.68347,-0.0569257,-0.0241477,-0.0716345,0.0302519,0.24652,-0.0088162,2.68347,-0.0569257,-0.0241477,-0.0716345,0.0302519,0.24652,-0.0088162,2.68347,-0.0569257,-0.0241477,-0.0716345,0.0302519,0.24652,-0.693913,2.56647,-0.0190739,0.0395958,-0.0823204,-2.30977,0.0593527,0.691955,2.58238,-0.0211242,0.00981508,0.106129,-2.32043,0.0593527,0.0191711,2.26994,-0.591631,0.0162954,0.00548803,-1.09099,0.0593527,0.00233355,3.03683,0.49386,0.0465465,0.00196458,-0.758114,0.0593527,0.0316459,1.98712,0.438075,-1.54332,0.00692089,-0.0109346,0.0593527,0.0100146,3.00624,-0.618139,-1.5305,-0.0592476,-0.00136942,0.0593527,
0.9999,-0.0357486,3.08088,-0.0914313,-0.0303342,-0.0639827,-0.447587,0.24652,-0.0357486,3.08088,-0.0914313,-0.0303342,-0.0639827,-0.447587,0.24652,-0.0357486,3.08088,-0.0914313,-0.0303342,-0.0639827,-0.447587,0.24652,-0.0357486,3.08088,-0.0914313,-0.0303342,-0.0639827,-0.447587,0.24652,-0.0357486,3.08088,-0.0914313,-0.0303342,-0.0639827,-0.447587,0.24652,-0.688335,2.93679,-0.100653,-0.110677,-0.266618,-2.45777,0.0593527,0.672251,2.97134,-0.0696378,0.0725886,0.163635,-2.47529,0.0593527,-0.00130574,2.48914,-0.487269,0.124967,-0.0685472,-0.96376,0.0593527,-0.0111504,3.51878,0.354428,0.0639765,-0.0297092,-0.91906,0.0593527,0.0123843,2.50592,0.431944,-1.54511,-0.0670721,0.00975595,0.0593527,-0.0118598,3.34304,-0.692275,-1.55376,0.122827,0.0255137,0.0593527,
1.01,-0.0491638,3.36687,-0.121287,-0.0663629,-0.00787902,-0.504974,0.24652,-0.0491638,3.36687,-0.121287,-0.0663629,-0.00787902,-0.504974,0.24652,-0.0491638,3.36687,-0.121287,-0.0663629,-0.00787902,-0.504974,0.24652,-0.0491638,3.36687,-0.121287,-0.0663629,-0.00787902,-0.504974,0.24652,-0.0491638,3.36687,-0.121287,-0.0663629,-0.00787902,-0.504974,0.24652,-0.723506,3.44633,-0.174694,0.0247786,0.107998,-2.6803,0.0593527,0.674288,3.47685,-0.127316,-0.00277259,-0.175246,-2.67135,0.0593527,-0.0137017,2.80402,-0.460496,0.0836653,-0.0429996,-1.09718,0.0593527,-0.0394973,4.00842,0.182552,0.0610455,-0.0420658,-1.18182,0.0593527,-0.0354099,3.17387,0.523708,-1.56292,-0.262746,0.034131,0.0593527,-0.038096,3.77013,-0.729235,-1.57022,-0.373762,0.0334934,0.0593527,
1.0201,-0.0700969,3.77558,-0.143825,0.0281896,0.0916518,-0.508002,0.24652,-0.0700969,3.77558,-0.143825,0.0281896,0.0916518,-0.508002,0.24652,-0.0700969,3.77558,-0.143825,0.0281896,0.0916518,-0.508002,0.24652,-0.0700969,3.77558,-0.143825,0.0281896,0.0916518,-0.508002,0.24652,-0.0700969,3.77558,-0.143825,0.0281896,0.0916518,-0.508002,0.24652,-0.755292,3.82153,-0.21949,0.0337584,0.156407,-2.87766,0.0593527,0.653348,3.8408,-0.130336,-0.0126961,-0.230872,-2.86767,0.0593527,-0.0385533,3.1361,-0.36024,0.0710834,-0.0468926,-1.31282,0.0593527,-0.0474932,4.47323,0.0252021,0.0619303,-0.0586906,-1.34934,0.0593527,-0.0631744,3.66979,0.523197,-1.59234,-0.502251,0.0645172,0.0593527,-0.0414402,4.04148,-0.876229,-1.60619,-0.754542,0.0720127,0.0593527,
1.0302,-0.0964543,4.23552,-0.202204,0.0689859,-0.0448984,-0.600775,0.24652,-0.0964543,4.23552,-0.202204,0.0689859,-0.0448984,-0.600775,0.24652,-0.0964543,4.23552,-0.202204,0.0689859,-0.0448984,-0.600775,0.24652,-0.0964543,4.23552,-0.202204,0.0689859,-0.0448984,-0.600775,0.24652,-0.0964543,4.23552,-0.202204,0.0689859,-0.0448984,-0.600775,0.24652,-0.778529,4.15483,-0.230389,0.0363049,-0.14865,-3.06725,0.0593527,0.646007,4.17385,-0.160701,-0.0130898,0.12639,-3.06126,0.0593527,-0.05157,3.46909,-0.225752,0.0285787,-0.038627,-1.48727,0.0593527,-0.0707745,4.89964,-0.137126,0.129014,-0.0433925,-1.50775,0.0593527,-0.0917573,4.08356,0.528613,-1.5954,-0.662769,0.0571002,0.0593527,-0.040134,4.19089,-0.916089,-1.60232,-0.637747,0.0727502,0.0593527,
1.0403,-0.107226,4.58498,-0.261588,0.0585766,-0.119893,-0.779739,0.24652,-0.107226,4.58498,-0.261588,0.0585766,-0.119893,-0.779739,0.24652,-0.107226,4.58498,-0.261588,0.0585766,-0.119893,-0.779739,0.24652,-0.107226,4.58498,-0.261588,0.0585766,-0.119893,-0.779739,0.24652,-0.107226,4.58498,-0.261588,0.0585766,-0.119893,-0.779739,0.24652,-0.788538,4.5424,-0.246171,0.0447191,-0.202673,3.03782,0.0593527,0.614564,4.56229,-0.165197,0.0191237,-0.174358,3.03821,0.0593527,-0.0825261,3.87296,-0.138092,-0.113376,-0.0529175,-1.6747,0.0593527,-0.104238,5.25413,-0.282648,-0.0170912,-0.0417509,-1.67235,0.0593527,-0.121539,4.61899,0.497361,-1.65064,-1.03028,0.113553,0.0593527,-0.0633695,4.4673,-0.906073,-1.62521,-0.982968,0.0845134,0.0593527,
1.0504,-0.129704,4.92126,-0.286433,0.0116219,-0.105572,-0.998671,0.24652,-0.129704,4.92126,-0.286433,0.0116219,-0.105572,-0.998671,0.24652,-0.129704,4.92126,-0.286433,0.0116219,-0.105572,-0.998671,0.24652,-0.129704,4.92126,-0.286433,0.0116219,-0.105572,-0.998671,0.24652,-0.129704,4.92126,-0.286433,0.0116219,-0.105572,-0.998671,0.24652,-0.81263,4.91789,-0.293316,-0.0371293,0.0980994,2.86028,0.0593527,0.590549,4.95769,-0.199369,0.0220012,0.00953904,2.86018,0.0593527,-0.101007,4.2492,-0.0487373,0.0775293,-0.0355774,-1.86149,0.0593527,-0.114997,5.59223,-0.443186,0.244019,0.0109927,-1.85401,0.0593527,-0.147849,5.15072,0.432634,-1.65057,-1.02826,0.125433,0.0593527,-0.0699776,4.74965,-0.931678,-1.66971,-1.06861,0.146167,0.0593527,
1.0605,-0.149634,5.2778,-0.304075,-0.0194212,-0.0978768,-1.23923,0.24652,-0.149634,5.2778,-0.304075,-0.0194212,-0.0978768,-1.23923,0.24652,-0.149634,5.2778,-0.304075,-0.0194212,-0.0978768,-1.23923,0.24652,-0.149634,5.2778,-0.304075,-0.0194212,-0.0978768,-1.23923,0.24652,-0.149634,5.2778,-0.304075,-0.0194212,-0.0978768,-1.23923,0.24652,-0.85191,5.25354,-0.344055,0.121873,-0.255333,2.67346,0.0593527,0.59951,5.321,-0.236762,0.0969961,-0.185289,2.67881,0.0593527,-0.130498,4.62621,0.0282603,-0.00801937,-0.0830885,-2.03196,0.0593527,-0.131922,5.95127,-0.613183,-0.14197,-0.147642,-2.01622,0.0593527,-0.182211,5.6132,0.359017,-1.7635,-1.2522,0.248035,0.0593527,-0.0797325,4.96571,-0.949676,-1.73791,-1.22339,0.221521,0.0593527,
1.0706,-0.163996,5.63851,-0.336149,0.0135558,-0.074662,-1.48175,0.24652,-0.163996,5.63851,-0.336149,0.0135558,-0.074662,-1.48175,0.24652,-0.163996,5.63851,-0.336149,0.0135558,-0.074662,-1.48175,0.24652,-0.163996,5.63851,-0.336149,0.0135558,-0.074662,-1.48175,0.24652,-0.163996,5.63851,-0.336149,0.0135558,-0.074662,-1.48175,0.24652,-0.893695,5.57936,-0.397053,-0.0189883,0.00855199,2.51714,0.0593527,0.584099,5.65785,-0.270497,-0.0370963,0.0265344,2.51889,0.0593527,-0.162217,5.01871,0.101736,0.130934,-0.00566196,-2.2009,0.0593527,-0.14189,6.22377,-0.751778,0.179717,0.0297486,-2.2228,0.0593527,-0.212986,6.06202,0.275447,-1.91375,-1.34818,0.402479,0.0593527,-0.0940483,5.18388,-0.927059,-1.73495,-1.18493,0.232522,0.0593527,
1.0807,-0.18669,5.95653,-0.37802,0.08324,-0.0559043,-1.6529,0.24652,-0.18669,5.95653,-0.37802,0.08324,-0.0559043,-1.6529,0.24652,-0.18669,5.95653,-0.37802,0.08324,-0.0559043,-1.6529,0.24652,-0.18669,5.95653,-0.37802,0.08324,-0.0559043,-1.6529,0.24652,-0.18669,5.95653,-0.37802,0.08324,-0.0559043,-1.6529,0.24652,-0.901482,5.92831,-0.426107,0.0660561,-0.109218,2.33839,0.0593527,0.555652,6.00533,-0.28713,0.151232,-0.174575,2.32611,0.0593527,-0.19023,5.44969,0.168397,0.00853444,-0.119534,-2.38014,0.0593527,-0.152597,6.47664,-0.874868,-0.0880191,-0.214165,-2.36352,0.0593527,-0.236284,6.4973,0.144509,2.82787,-1.47307,1.93673,0.0593527,-0.105163,5.43866,-0.866123,2.04596,-1.34343,2.7129,0.0593527,
1.0908,-0.202724,6.27227,-0.412067,0.124854,-0.0499043,-1.77602,0.24652,-0.202724,6.27227,-0.412067,0.124854,-0.0499043,-1.77602,0.24652,-0.202724,6.27227,-0.412067,0.124854,-0.0499043,-1.77602,0.24652,-0.202724,6.27227,-0.412067,0.124854,-0.0499043,-1.77602,0.24652,-0.202724,6.27227,-0.412067,0.124854,-0.0499043,-1.77602,0.24652,-0.919557,6.25121,-0.461833,0.0837655,-0.109269,2.15372,0.0593527,0.525578,6.33991,-0.317903,-0.00910021,-0.0427569,2.15953,0.0593527,-0.225472,5.88923,0.215056,0.0749327,-0.0520835,-2.5664,0.0593527,-0.160692,6.70193,-0.996431,0.057848,-0.0797332,-2.55964,0.0593527,-0.260956,6.90298,0.00581131,1.93827,-1.26221,2.82309,0.0593527,-0.126039,5.68884,-0.790631,2.84499,-1.46715,1.93048,0.0593527,
1.1009,-0.22695,6.59396,-0.444317,0.106854,-0.0641378,-1.91117,0.24652,-0.22695,6.59396,-0.444317,0.106854,-0.0641378,-1.91117,0.24652,-0.22695,6.59396,-0.444317,0.106854,-0.0641378,-1.91117,0.24652,-0.22695,6.59396,-0.444317,0.106854,-0.0641378,-1.91117,0.24652,-0.22695,6.59396,-0.444317,0.106854,-0.0641378,-1.91117,0.24652,-0.934697,6.54579,-0.497433,-0.0239991,-0.0554753,1.98161,0.0593527,0.51495,6.66204,-0.355463,0.0536153,-0.0824214,1.97587,0.0593527,-0.254978,6.31235,0.245765,0.0723788,-0.0732883,-2.74307,0.0593527,-0.171481,6.89494,-1.09505,0.14621,0.103727,-2.74469,0.0593527,-0.280078,7.27879,-0.144315,1.94233,-1.24156,2.83681,0.0593527,-0.143858,5.9321,-0.711513,1.82473,-1.06062,2.94317,0.0593527,
1.111,-0.245263,6.89891,-0.476608,0.0668645,-0.0970429,-2.09127,0.24652,-0.245263,6.89891,-0.476608,0.0668645,-0.0970429,-2.09127,0.24652,-0.245263,6.89891,-0.476608,0.0668645,-0.0970429,-2.09127,0.24652,-0.245263,6.89891,-0.476608,0.0668645,-0.0970429,-2.09127,0.24652,-0.245263,6.89891,-0.476608,0.0668645,-0.0970429,-2.09127,0.24652,-0.968695,6.83363,-0.52872,0.169812,-0.107263,1.7897,0.0593527,0.499618,6.97812,-0.394189,0.201525,-0.119024,1.78508,0.0593527,-0.281496,6.73973,0.254042,0.0726343,-0.128359,-2.91451,0.0593527,-0.180717,7.07942,-1.18306,0.0476356,-0.234255,-2.91704,0.0593527,-0.305781,7.62883,-0.296462,1.79631,-0.958555,2.98304,0.0593527,-0.160638,6.18608,-0.621527,1.77902,-0.872748,2.99857,0.0593527,
