time,0_rod(payload_bars compound_BS8eug).X,0_rod(payload_bars compound_BS8eug).Y,0_rod(payload_bars compound_BS8eug).Z,0_rod(payload_bars compound_BS8eug).Euler1,0_rod(payload_bars compound_BS8eug).Euler2,0_rod(payload_bars compound_BS8eug).Euler3,0_rod(payload_bars compound_BS8eug).mass,1_rod(payload_bars compound_BS8eug).X,1_rod(payload_bars compound_BS8eug).Y,1_rod(payload_bars compound_BS8eug).Z,1_rod(payload_bars compound_BS8eug).Euler1,1_rod(payload_bars compound_BS8eug).Euler2,1_rod(payload_bars compound_BS8eug).Euler3,1_rod(payload_bars compound_BS8eug).mass,2_rod(payload_bars compound_BS8eug).X,2_rod(payload_bars compound_BS8eug).Y,2_rod(payload_bars compound_BS8eug).Z,2_rod(payload_bars compound_BS8eug).Euler1,2_rod(payload_bars compound_BS8eug).Euler2,2_rod(payload_bars compound_BS8eug).Euler3,2_rod(payload_bars compound_BS8eug).mass,3_rod(payload_bars compound_BS8eug).X,3_rod(payload_bars compound_BS8eug).Y,3_rod(payload_bars compound_BS8eug).Z,3_rod(payload_bars compound_BS8eug).Euler1,3_rod(payload_bars compound_BS8eug).Euler2,3_rod(payload_bars compound_BS8eug).Euler3,3_rod(payload_bars compound_BS8eug).mass,4_rod(sense_bar compound_BS8eug).X,4_rod(sense_bar compound_BS8eug).Y,4_rod(sense_bar compound_BS8eug).Z,4_rod(sense_bar compound_BS8eug).Euler1,4_rod(sense_bar compound_BS8eug).Euler2,4_rod(sense_bar compound_BS8eug).Euler3,4_rod(sense_bar compound_BS8eug).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.5352,-0.859903,10.6499,-2.11244,0.152777,0.0418549,2.7877,0.24652,-0.859903,10.6499,-2.11244,0.152777,0.0418549,2.7877,0.24652,-0.859903,10.6499,-2.11244,0.152777,0.0418549,2.7877,0.24652,-0.859903,10.6499,-2.11244,0.152777,0.0418549,2.7877,0.24652,-0.859903,10.6499,-2.11244,0.152777,0.0418549,2.7877,0.24652,-1.58464,10.5514,-2.09459,0.155853,0.0323682,0.435302,0.0593527,-0.117038,10.7856,-2.15391,0.168982,0.0608737,0.435915,0.0593527,-0.944915,11.3364,-1.80932,0.137551,0.0316614,1.99768,0.0593527,-0.755686,10.0008,-2.4391,0.141657,0.0297956,1.99775,0.0593527,-0.91411,10.9721,-2.80101,1.74254,0.337186,-3.09965,0.0593527,-0.787003,10.3647,-1.44738,1.74286,0.328643,-3.09886,0.0593527,
1.5453,-0.875775,10.5254,-2.14875,0.151048,0.0590239,2.60758,0.24652,-0.875775,10.5254,-2.14875,0.151048,0.0590239,2.60758,0.24652,-0.875775,10.5254,-2.14875,0.151048,0.0590239,2.60758,0.24652,-0.875775,10.5254,-2.14875,0.151048,0.0590239,2.60758,0.24652,-0.875775,10.5254,-2.14875,0.151048,0.0590239,2.60758,0.24652,-1.60007,10.4266,-2.12036,0.146709,0.0194216,0.255274,0.0593527,-0.133211,10.6568,-2.20666,0.154548,0.0496175,0.255536,0.0593527,-0.967472,11.2545,-1.97438,0.0915727,0.0577658,1.81533,0.0593527,-0.764849,9.82911,-2.35267,0.0850446,0.0593781,1.81477,0.0593527,-0.924475,10.7188,-2.88456,1.7591,0.515862,-3.07507,0.0593527,-0.808321,10.3646,-1.4425,1.759,0.504831,-3.07444,0.0593527,
1.5554,-0.89165,10.3913,-2.18532,0.146227,0.0758673,2.42686,0.24652,-0.89165,10.3913,-2.18532,0.146227,0.0758673,2.42686,0.24652,-0.89165,10.3913,-2.18532,0.146227,0.0758673,2.42686,0.24652,-0.89165,10.3913,-2.18532,0.146227,0.0758673,2.42686,0.24652,-0.89165,10.3913,-2.18532,0.146227,0.0758673,2.42686,0.24652,-1.6158,10.2942,-2.14618,0.150165,0.0666078,0.0758429,0.0593527,-0.149142,10.5151,-2.25892,0.146983,0.0263457,0.0756946,0.0593527,-0.989174,11.1392,-2.14509,0.144566,0.060326,1.63835,0.0593527,-0.77482,9.67044,-2.26036,0.134236,0.0610212,1.6376,0.0593527,-0.933802,10.4491,-2.94413,1.78959,0.740551,-3.039,0.0593527,-0.830649,10.3603,-1.46121,1.79263,0.755189,-3.0363,0.0593527,
1.5655,-0.907574,10.2473,-2.22223,0.136201,0.0918797,2.24677,0.24652,-0.907574,10.2473,-2.22223,0.136201,0.0918797,2.24677,0.24652,-0.907574,10.2473,-2.22223,0.136201,0.0918797,2.24677,0.24652,-0.907574,10.2473,-2.22223,0.136201,0.0918797,2.24677,0.24652,-0.907574,10.2473,-2.22223,0.136201,0.0918797,2.24677,0.24652,-1.63142,10.1538,-2.17261,0.140543,0.103947,-0.104704,0.0593527,-0.165106,10.3614,-2.31015,0.144096,0.0708765,-0.1044,0.0593527,-1.00966,10.9895,-2.31763,0.181542,0.0810626,1.46152,0.0593527,-0.785896,9.52569,-2.16557,0.182651,0.0811956,1.46133,0.0593527,-0.942376,10.1681,-2.97963,1.82838,0.900759,-2.99271,0.0593527,-0.853727,10.3472,-1.50363,1.8323,0.912218,-2.98898,0.0593527,
1.5756,-0.923496,10.0937,-2.25933,0.123617,0.105697,2.06624,0.24652,-0.923496,10.0937,-2.25933,0.123617,0.105697,2.06624,0.24652,-0.923496,10.0937,-2.25933,0.123617,0.105697,2.06624,0.24652,-0.923496,10.0937,-2.25933,0.123617,0.105697,2.06624,0.24652,-0.923496,10.0937,-2.25933,0.123617,0.105697,2.06624,0.24652,-1.64737,10.0049,-2.20035,0.137173,0.0841044,-0.284886,0.0593527,-0.180845,10.1954,-2.36036,0.123841,0.128819,-0.286305,0.0593527,-1.02858,10.8059,-2.48756,0.116335,0.0871711,1.27612,0.0593527,-0.798547,9.39469,-2.07309,0.120947,0.0885661,1.27651,0.0593527,-0.950409,9.87963,-2.99039,1.88272,1.03591,-2.92988,0.0593527,-0.877235,10.3207,-1.57002,1.87891,1.02357,-2.93244,0.0593527,
1.5857,-0.939445,9.92998,-2.29702,0.110599,0.118314,1.88455,0.24652,-0.939445,9.92998,-2.29702,0.110599,0.118314,1.88455,0.24652,-0.939445,9.92998,-2.29702,0.110599,0.118314,1.88455,0.24652,-0.939445,9.92998,-2.29702,0.110599,0.118314,1.88455,0.24652,-0.939445,9.92998,-2.29702,0.110599,0.118314,1.88455,0.24652,-1.66321,9.84835,-2.22914,0.130571,0.0916785,-0.46503,0.0593527,-0.196494,10.0173,-2.40814,0.115837,0.120714,-0.466598,0.0593527,-1.04599,10.5891,-2.6499,0.0690857,0.0793168,1.09209,0.0593527,-0.812751,9.27664,-1.98746,0.0635383,0.0764342,1.09151,0.0593527,-0.958228,9.58815,-2.97815,2.04327,1.23836,-2.76491,0.0593527,-0.90099,10.2775,-1.65909,2.03969,1.23357,-2.76765,0.0593527,
1.5958,-0.955397,9.75638,-2.33509,0.0950928,0.128562,1.70287,0.24652,-0.955397,9.75638,-2.33509,0.0950928,0.128562,1.70287,0.24652,-0.955397,9.75638,-2.33509,0.0950928,0.128562,1.70287,0.24652,-0.955397,9.75638,-2.33509,0.0950928,0.128562,1.70287,0.24652,-0.955397,9.75638,-2.33509,0.0950928,0.128562,1.70287,0.24652,-1.67955,9.68362,-2.2596,0.0951003,0.136254,-0.648622,0.0593527,-0.211698,9.8273,-2.45359,0.126826,0.0943394,-0.64497,0.0593527,-1.06221,10.341,-2.80126,0.105561,0.116835,0.915619,0.0593527,-0.828106,9.16985,-1.9124,0.0970515,0.110332,0.914475,0.0593527,-0.96604,9.29784,-2.94383,2.58798,1.40717,-2.21564,0.0593527,-0.924734,10.2129,-1.76972,2.68257,1.41653,-2.12161,0.0593527,
1.6059,-0.971375,9.5727,-2.37349,0.0761123,0.1346,1.52137,0.24652,-0.971375,9.5727,-2.37349,0.0761123,0.1346,1.52137,0.24652,-0.971375,9.5727,-2.37349,0.0761123,0.1346,1.52137,0.24652,-0.971375,9.5727,-2.37349,0.0761123,0.1346,1.52137,0.24652,-0.971375,9.5727,-2.37349,0.0761123,0.1346,1.52137,0.24652,-1.69565,9.50992,-2.29206,0.0790652,0.139594,-0.830525,0.0593527,-0.227151,9.62625,-2.49691,0.101937,0.11889,-0.827582,0.0593527,-1.077,10.0634,-2.93791,0.116038,0.154923,0.73755,0.0593527,-0.844771,9.07263,-1.85137,0.11663,0.155579,0.737436,0.0593527,-0.97415,9.01245,-2.89043,-2.78797,1.42764,-1.29901,0.0593527,-0.948179,10.1236,-1.89886,-2.75056,1.42533,-1.26132,0.0593527,
1.616,-0.987348,9.37914,-2.41232,0.0564811,0.137317,1.33896,0.24652,-0.987348,9.37914,-2.41232,0.0564811,0.137317,1.33896,0.24652,-0.987348,9.37914,-2.41232,0.0564811,0.137317,1.33896,0.24652,-0.987348,9.37914,-2.41232,0.0564811,0.137317,1.33896,0.24652,-0.987348,9.37914,-2.41232,0.0564811,0.137317,1.33896,0.24652,-1.71206,9.32674,-2.32653,0.0911869,0.123879,-1.00863,0.0593527,-0.242271,9.41421,-2.53781,0.0445294,0.15265,-1.01506,0.0593527,-1.09026,9.75975,-3.05651,0.0627727,0.117419,0.550613,0.0593527,-0.86307,8.98149,-1.80792,0.0656123,0.12201,0.550902,0.0593527,-0.982725,8.73522,-2.8202,-2.10659,1.32098,-0.610083,0.0593527,-0.971102,10.0059,-2.04394,-2.14446,1.33251,-0.646161,0.0593527,
1.6261,-1.00333,9.17515,-2.45153,0.0374947,0.138463,1.15621,0.24652,-1.00333,9.17515,-2.45153,0.0374947,0.138463,1.15621,0.24652,-1.00333,9.17515,-2.45153,0.0374947,0.138463,1.15621,0.24652,-1.00333,9.17515,-2.45153,0.0374947,0.138463,1.15621,0.24652,-1.00333,9.17515,-2.45153,0.0374947,0.138463,1.15621,0.24652,-1.72844,9.1347,-2.36347,0.0581263,0.136591,-1.19234,0.0593527,-0.257446,9.19192,-2.57538,0.0327307,0.14649,-1.19593,0.0593527,-1.10216,9.43371,-3.15421,0.0329932,0.0833804,0.367614,0.0593527,-0.882649,8.89301,-1.78478,0.0307334,0.0775163,0.367338,0.0593527,-0.992038,8.46851,-2.73727,-1.82616,1.11127,-0.326362,0.0593527,-0.993304,9.85827,-2.20157,-1.82668,1.1097,-0.326149,0.0593527,
1.6362,-1.01927,8.96093,-2.49112,0.017933,0.136082,0.974366,0.24652,-1.01927,8.96093,-2.49112,0.017933,0.136082,0.974366,0.24652,-1.01927,8.96093,-2.49112,0.017933,0.136082,0.974366,0.24652,-1.01927,8.96093,-2.49112,0.017933,0.136082,0.974366,0.24652,-1.01927,8.96093,-2.49112,0.017933,0.136082,0.974366,0.24652,-1.74507,8.93296,-2.40302,0.00568085,0.143257,-1.37919,0.0593527,-0.27225,8.95992,-2.60981,0.060218,0.132468,-1.37169,0.0593527,-1.11337,9.08872,-3.22959,0.0339159,0.135597,0.187708,0.0593527,-0.903144,8.80376,-1.7835,0.0318804,0.124957,0.18719,0.0593527,-1.00241,8.21468,-2.64527,-1.74518,0.939059,-0.237484,0.0593527,-1.0145,9.67773,-2.36775,-1.73883,0.920548,-0.231826,0.0593527,
1.6463,-1.03528,8.73654,-2.53089,-0.00129031,0.128132,0.792762,0.24652,-1.03528,8.73654,-2.53089,-0.00129031,0.128132,0.792762,0.24652,-1.03528,8.73654,-2.53089,-0.00129031,0.128132,0.792762,0.24652,-1.03528,8.73654,-2.53089,-0.00129031,0.128132,0.792762,0.24652,-1.03528,8.73654,-2.53089,-0.00129031,0.128132,0.792762,0.24652,-1.76162,8.72048,-2.44487,0.0116294,0.133708,-1.55801,0.0593527,-0.287368,8.71833,-2.64184,0.0357717,0.133418,-1.5548,0.0593527,-1.12349,8.72895,-3.28096,0.0147096,0.168523,0.00532275,0.0593527,-0.9243,8.70967,-1.80587,0.0147094,0.169306,0.00522163,0.0593527,-1.01394,7.97473,-2.54875,-1.7125,0.809576,-0.192946,0.0593527,-1.03448,9.46396,-2.53808,-1.7139,0.810697,-0.193195,0.0593527,
1.6564,-1.05119,8.5018,-2.57106,-0.0188384,0.11713,0.610535,0.24652,-1.05119,8.5018,-2.57106,-0.0188384,0.11713,0.610535,0.24652,-1.05119,8.5018,-2.57106,-0.0188384,0.11713,0.610535,0.24652,-1.05119,8.5018,-2.57106,-0.0188384,0.11713,0.610535,0.24652,-1.05119,8.5018,-2.57106,-0.0188384,0.11713,0.610535,0.24652,-1.77814,8.49736,-2.48877,0.0185695,0.130428,-1.73655,0.0593527,-0.302292,8.46781,-2.67125,-0.0332407,0.121529,-1.74307,0.0593527,-1.13297,8.35939,-3.30827,-0.000407508,0.104475,-0.176163,0.0593527,-0.946614,8.60591,-1.85196,-0.00145366,0.110322,-0.176387,0.0593527,-1.02671,7.74939,-2.45155,-1.67735,0.612546,-0.150227,0.0593527,-1.05331,9.21595,-2.70838,-1.68083,0.627416,-0.151672,0.0593527,
1.6665,-1.06718,8.25662,-2.61124,-0.0345513,0.105169,0.429031,0.24652,-1.06718,8.25662,-2.61124,-0.0345513,0.105169,0.429031,0.24652,-1.06718,8.25662,-2.61124,-0.0345513,0.105169,0.429031,0.24652,-1.06718,8.25662,-2.61124,-0.0345513,0.105169,0.429031,0.24652,-1.06718,8.25662,-2.61124,-0.0345513,0.105169,0.429031,0.24652,-1.79481,8.26328,-2.53536,-0.0311196,0.112616,-1.92195,0.0593527,-0.317331,8.20911,-2.69785,-0.0494454,0.105891,-1.92395,0.0593527,-1.14171,7.98402,-3.31162,-0.00174327,0.0622094,-0.356286,0.0593527,-0.969184,8.48836,-1.92175,0.000527789,0.0561231,-0.356208,0.0593527,-1.04079,7.5379,-2.35852,-1.65249,0.392936,-0.118537,0.0593527,-1.07073,8.93463,-2.87483,-1.65227,0.38426,-0.117704,0.0593527,
1.6766,-1.08302,8.00094,-2.65157,-0.048456,0.0899979,0.248913,0.24652,-1.08302,8.00094,-2.65157,-0.048456,0.0899979,0.248913,0.24652,-1.08302,8.00094,-2.65157,-0.048456,0.0899979,0.248913,0.24652,-1.08302,8.00094,-2.65157,-0.048456,0.0899979,0.248913,0.24652,-1.08302,8.00094,-2.65157,-0.048456,0.0899979,0.248913,0.24652,-1.81136,8.01764,-2.58427,-0.0603542,0.0885728,-2.10437,0.0593527,-0.332209,7.9429,-2.72219,-0.0189641,0.112684,-2.10021,0.0593527,-1.15089,7.60667,-3.29226,-0.0373722,0.102021,-0.539208,0.0593527,-0.992013,8.35344,-2.01409,-0.0317944,0.0927416,-0.53893,0.0593527,-1.05653,7.33947,-2.27383,-1.64463,0.24729,-0.0958224,0.0593527,-1.0867,8.62064,-3.03244,-1.64342,0.229507,-0.0950261,0.0593527,
1.6867,-1.09902,7.73506,-2.69195,-0.0583499,0.0707774,0.0687766,0.24652,-1.09902,7.73506,-2.69195,-0.0583499,0.0707774,0.0687766,0.24652,-1.09902,7.73506,-2.69195,-0.0583499,0.0707774,0.0687766,0.24652,-1.09902,7.73506,-2.69195,-0.0583499,0.0707774,0.0687766,0.24652,-1.09902,7.73506,-2.69195,-0.0583499,0.0707774,0.0687766,0.24652,-1.82794,7.75983,-2.63446,-0.0430146,0.0916123,-2.28232,0.0593527,-0.347459,7.66857,-2.74487,-0.0302765,0.102596,-2.28109,0.0593527,-1.15972,7.23177,-3.25182,-0.0723263,0.11035,-0.722226,0.0593527,-1.01433,8.19648,-2.12751,-0.072814,0.110897,-0.722336,0.0593527,-1.07364,7.15198,-2.2015,-1.63922,0.0960127,-0.0746806,0.0593527,-1.1011,8.27635,-3.17784,-1.64072,0.105295,-0.0739897,0.0593527,
1.6968,-1.1148,7.45858,-2.73234,-0.0648072,0.0503062,-0.111739,0.24652,-1.1148,7.45858,-2.73234,-0.0648072,0.0503062,-0.111739,0.24652,-1.1148,7.45858,-2.73234,-0.0648072,0.0503062,-0.111739,0.24652,-1.1148,7.45858,-2.73234,-0.0648072,0.0503062,-0.111739,0.24652,-1.1148,7.45858,-2.73234,-0.0648072,0.0503062,-0.111739,0.24652,-1.84425,7.4902,-2.68601,-0.0498171,0.079851,-2.46215,0.0593527,-0.362643,7.38696,-2.76623,-0.0750826,0.0483728,-2.46377,0.0593527,-1.16914,6.86292,-3.1935,-0.0406919,0.0513639,-0.898911,0.0593527,-1.037,8.0142,-2.25891,-0.0457269,0.0553636,-0.899296,0.0593527,-1.09217,6.97337,-2.14495,-1.63316,-0.126695,-0.0543571,0.0593527,-1.11436,7.90397,-3.30731,-1.63435,-0.114492,-0.0537044,0.0593527,
1.7069,-1.13074,7.17183,-2.77249,-0.0691193,0.0301408,-0.291148,0.24652,-1.13074,7.17183,-2.77249,-0.0691193,0.0301408,-0.291148,0.24652,-1.13074,7.17183,-2.77249,-0.0691193,0.0301408,-0.291148,0.24652,-1.13074,7.17183,-2.77249,-0.0691193,0.0301408,-0.291148,0.24652,-1.13074,7.17183,-2.77249,-0.0691193,0.0301408,-0.291148,0.24652,-1.86067,7.20789,-2.73898,-0.0763413,0.0291124,-2.64295,0.0593527,-0.378082,7.0986,-2.78655,-0.0826861,0.0174486,-2.6431,0.0593527,-1.1787,6.50287,-3.11978,-0.0180801,0.0204767,-1.07811,0.0593527,-1.05873,7.80354,-2.40578,-0.012308,0.0173837,-1.07809,0.0593527,-1.11189,6.79978,-2.1074,-1.63327,-0.318657,-0.0341008,0.0593527,-1.1262,7.50665,-3.41827,-1.63361,-0.334697,-0.0332055,0.0593527,
1.717,-1.14646,6.87457,-2.81246,-0.069862,0.00866863,-0.46984,0.24652,-1.14646,6.87457,-2.81246,-0.069862,0.00866863,-0.46984,0.24652,-1.14646,6.87457,-2.81246,-0.069862,0.00866863,-0.46984,0.24652,-1.14646,6.87457,-2.81246,-0.069862,0.00866863,-0.46984,0.24652,-1.14646,6.87457,-2.81246,-0.069862,0.00866863,-0.46984,0.24652,-1.87685,6.91273,-2.79259,-0.0748694,0.00903353,-2.82234,0.0593527,-0.393442,6.80371,-2.80671,-0.0647404,0.0393661,-2.82209,0.0593527,-1.1898,6.15388,-3.03437,-0.0715138,0.0255913,-1.25934,0.0593527,-1.07986,7.56238,-2.56468,-0.0610883,0.0222358,-1.25927,0.0593527,-1.13311,6.62801,-2.09137,-1.63941,-0.449907,-0.0106746,0.0593527,-1.13686,7.08834,-3.50769,-1.63982,-0.462393,-0.00998702,0.0593527,
1.7271,-1.16238,6.56712,-2.85229,-0.0648878,-0.0134049,-0.649498,0.24652,-1.16238,6.56712,-2.85229,-0.0648878,-0.0134049,-0.649498,0.24652,-1.16238,6.56712,-2.85229,-0.0648878,-0.0134049,-0.649498,0.24652,-1.16238,6.56712,-2.85229,-0.0648878,-0.0134049,-0.649498,0.24652,-1.16238,6.56712,-2.85229,-0.0648878,-0.0134049,-0.649498,0.24652,-1.89293,6.60502,-2.84595,-0.06612,0.0196393,-3.00152,0.0593527,-0.409323,6.50151,-2.82703,-0.0644526,0.0317594,-3.00148,0.0593527,-1.20141,5.81815,-2.94161,-0.098884,0.00702807,-1.43881,0.0593527,-1.09949,7.2883,-2.73122,-0.0996605,0.00712791,-1.43891,0.0593527,-1.15523,6.45382,-2.09844,-1.64947,-0.634312,0.0155578,0.0593527,-1.14637,6.6527,-3.5744,-1.65013,-0.617951,0.0167797,0.0593527,
1.7372,-1.17805,6.24924,-2.89174,-0.0563004,-0.0339256,-0.829552,0.24652,-1.17805,6.24924,-2.89174,-0.0563004,-0.0339256,-0.829552,0.24652,-1.17805,6.24924,-2.89174,-0.0563004,-0.0339256,-0.829552,0.24652,-1.17805,6.24924,-2.89174,-0.0563004,-0.0339256,-0.829552,0.24652,-1.17805,6.24924,-2.89174,-0.0563004,-0.0339256,-0.829552,0.24652,-1.9088,6.28491,-2.89909,-0.0640126,-0.0139957,3.10255,0.0593527,-0.425111,6.19233,-2.84799,-0.0630516,-0.0352601,3.10252,0.0593527,-1.21447,5.49626,-2.84586,-0.0372039,-0.0172499,-1.6183,0.0593527,-1.11865,6.98085,-2.90124,-0.044032,-0.0175729,-1.61825,0.0593527,-1.17817,6.27328,-2.12991,-1.67248,-0.859425,0.0523228,0.0593527,-1.15536,6.20405,-3.61731,-1.67297,-0.855108,0.0532185,0.0593527,
1.7473,-1.19389,5.92129,-2.93082,-0.0460657,-0.0530136,-1.00875,0.24652,-1.19389,5.92129,-2.93082,-0.0460657,-0.0530136,-1.00875,0.24652,-1.19389,5.92129,-2.93082,-0.0460657,-0.0530136,-1.00875,0.24652,-1.19389,5.92129,-2.93082,-0.0460657,-0.0530136,-1.00875,0.24652,-1.19389,5.92129,-2.93082,-0.0460657,-0.0530136,-1.00875,0.24652,-1.92452,5.95166,-2.95155,-0.0499983,-0.0623952,2.9227,0.0593527,-0.441333,5.8764,-2.87044,-0.0475752,-0.0733216,2.92253,0.0593527,-1.22845,5.18856,-2.7509,-0.00372898,-0.0272027,-1.79901,0.0593527,-1.13615,6.63948,-3.07096,0.00244113,-0.0257587,-1.79935,0.0593527,-1.2016,6.08137,-2.18557,-1.7088,-1.01622,0.10268,0.0593527,-1.16364,5.74657,-3.63632,-1.71469,-1.03734,0.108481,0.0593527,
1.7574,-1.20955,5.58305,-2.96954,-0.0320984,-0.0705877,-1.18848,0.24652,-1.20955,5.58305,-2.96954,-0.0320984,-0.0705877,-1.18848,0.24652,-1.20955,5.58305,-2.96954,-0.0320984,-0.0705877,-1.18848,0.24652,-1.20955,5.58305,-2.96954,-0.0320984,-0.0705877,-1.18848,0.24652,-1.20955,5.58305,-2.96954,-0.0320984,-0.0705877,-1.18848,0.24652,-1.94016,5.60583,-3.00236,-0.0413398,-0.0614449,2.74286,0.0593527,-0.457416,5.55336,-2.89489,-0.0455956,-0.0511093,2.7431,0.0593527,-1.24445,4.89441,-2.66125,-0.0453703,-0.0593356,-1.97719,0.0593527,-1.15239,6.26474,-3.23582,-0.0349705,-0.0548629,-1.97785,0.0593527,-1.22566,5.87417,-2.26528,-1.76965,-1.15299,0.178572,0.0593527,-1.17153,5.28505,-3.63198,-1.77179,-1.15474,0.181094,0.0593527,
1.7675,-1.22535,5.23482,-3.00787,-0.0132322,-0.0848863,-1.36975,0.24652,-1.22535,5.23482,-3.00787,-0.0132322,-0.0848863,-1.36975,0.24652,-1.22535,5.23482,-3.00787,-0.0132322,-0.0848863,-1.36975,0.24652,-1.22535,5.23482,-3.00787,-0.0132322,-0.0848863,-1.36975,0.24652,-1.22535,5.23482,-3.00787,-0.0132322,-0.0848863,-1.36975,0.24652,-1.95546,5.24799,-3.05154,-0.0365027,-0.0601317,2.56348,0.0593527,-0.474104,5.22224,-2.92161,-0.043324,-0.0497345,2.56386,0.0593527,-1.26151,4.61237,-2.58159,-0.0504436,-0.090472,-2.15551,0.0593527,-1.16685,5.85795,-3.39132,-0.0511617,-0.0909516,-2.15561,0.0593527,-1.2497,5.64744,-2.36733,-2.0008,-1.35609,0.421287,0.0593527,-1.17929,4.82296,-3.60563,-1.96951,-1.33806,0.39154,0.0593527,
1.7776,-1.24101,4.87648,-3.04576,0.00741636,-0.095318,-1.55097,0.24652,-1.24101,4.87648,-3.04576,0.00741636,-0.095318,-1.55097,0.24652,-1.24101,4.87648,-3.04576,0.00741636,-0.095318,-1.55097,0.24652,-1.24101,4.87648,-3.04576,0.00741636,-0.095318,-1.55097,0.24652,-1.24101,4.87648,-3.04576,0.00741636,-0.095318,-1.55097,0.24652,-1.97077,4.87844,-3.09875,-0.00226738,-0.0952457,2.38175,0.0593527,-0.490625,4.88316,-2.95072,-0.00241756,-0.0949241,2.38176,0.0593527,-1.28009,4.34035,-2.51524,0.0110141,-0.0700097,-2.3396,0.0593527,-1.18038,5.42122,-3.53406,0.00586376,-0.0749753,-2.33927,0.0593527,-1.2735,5.39721,-2.49008,3.01733,-1.4707,1.69766,0.0593527,-1.18745,4.36437,-3.55943,2.93826,-1.46872,1.7769,0.0593527,
1.7877,-1.25674,4.50835,-3.08326,0.0286437,-0.103539,-1.73155,0.24652,-1.25674,4.50835,-3.08326,0.0286437,-0.103539,-1.73155,0.24652,-1.25674,4.50835,-3.08326,0.0286437,-0.103539,-1.73155,0.24652,-1.25674,4.50835,-3.08326,0.0286437,-0.103539,-1.73155,0.24652,-1.25674,4.50835,-3.08326,0.0286437,-0.103539,-1.73155,0.24652,-1.98575,4.49691,-3.14326,0.0298798,-0.111725,2.1992,0.0593527,-0.507594,4.53558,-2.98324,0.0413495,-0.120016,2.19787,0.0593527,-1.29988,4.07588,-2.46553,0.0423593,-0.0576089,-2.52154,0.0593527,-1.19235,4.95673,-3.66083,0.0457946,-0.052782,-2.52193,0.0593527,-1.29685,5.11998,-2.63013,2.21287,-1.38641,2.51734,0.0593527,-1.19595,3.91251,-3.49619,2.15335,-1.3682,2.57646,0.0593527,
1.7978,-1.27242,4.13015,-3.12035,0.0518192,-0.107969,-1.91316,0.24652,-1.27242,4.13015,-3.12035,0.0518192,-0.107969,-1.91316,0.24652,-1.27242,4.13015,-3.12035,0.0518192,-0.107969,-1.91316,0.24652,-1.27242,4.13015,-3.12035,0.0518192,-0.107969,-1.91316,0.24652,-1.27242,4.13015,-3.12035,0.0518192,-0.107969,-1.91316,0.24652,-2.00082,4.10453,-3.1847,0.0274797,-0.101891,2.02032,0.0593527,-0.524365,4.17902,-3.01923,0.0360315,-0.105878,2.01944,0.0593527,-1.32133,3.81541,-2.43552,0.0343015,-0.108292,-2.7007,0.0593527,-1.20299,4.46814,-3.76827,0.0393529,-0.0976353,-2.70124,0.0593527,-1.3197,4.81296,-2.78479,1.94643,-1.23441,2.79837,0.0593527,-1.20502,3.47055,-3.41926,1.96037,-1.24508,2.78582,0.0593527,
1.8079,-1.28814,3.74235,-3.15712,0.0764171,-0.106511,-2.09553,0.24652,-1.28814,3.74235,-3.15712,0.0764171,-0.106511,-2.09553,0.24652,-1.28814,3.74235,-3.15712,0.0764171,-0.106511,-2.09553,0.24652,-1.28814,3.74235,-3.15712,0.0764171,-0.106511,-2.09553,0.24652,-1.28814,3.74235,-3.15712,0.0764171,-0.106511,-2.09553,0.24652,-2.01554,3.70151,-3.22354,0.0476845,-0.104847,1.83933,0.0593527,-0.541597,3.8123,-3.05843,0.0308181,-0.100224,1.84106,0.0593527,-1.34373,3.55488,-2.42757,0.0525801,-0.133974,-2.8814,0.0593527,-1.21234,3.9592,-3.85424,0.052382,-0.134732,-2.88154,0.0593527,-1.34161,4.47399,-2.94992,1.82552,-1.01319,2.93063,0.0593527,-1.21502,3.04007,-3.33201,1.83317,-1.0283,2.92478,0.0593527,
