time,0_rod(payload_bars compound_3).X,0_rod(payload_bars compound_3).Y,0_rod(payload_bars compound_3).Z,0_rod(payload_bars compound_3).Euler1,0_rod(payload_bars compound_3).Euler2,0_rod(payload_bars compound_3).Euler3,0_rod(payload_bars compound_3).mass,1_rod(payload_bars compound_3).X,1_rod(payload_bars compound_3).Y,1_rod(payload_bars compound_3).Z,1_rod(payload_bars compound_3).Euler1,1_rod(payload_bars compound_3).Euler2,1_rod(payload_bars compound_3).Euler3,1_rod(payload_bars compound_3).mass,2_rod(payload_bars compound_3).X,2_rod(payload_bars compound_3).Y,2_rod(payload_bars compound_3).Z,2_rod(payload_bars compound_3).Euler1,2_rod(payload_bars compound_3).Euler2,2_rod(payload_bars compound_3).Euler3,2_rod(payload_bars compound_3).mass,3_rod(payload_bars compound_3).X,3_rod(payload_bars compound_3).Y,3_rod(payload_bars compound_3).Z,3_rod(payload_bars compound_3).Euler1,3_rod(payload_bars compound_3).Euler2,3_rod(payload_bars compound_3).Euler3,3_rod(payload_bars compound_3).mass,4_rod(payload_bars compound_3).X,4_rod(payload_bars compound_3).Y,4_rod(payload_bars compound_3).Z,4_rod(payload_bars compound_3).Euler1,4_rod(payload_bars compound_3).Euler2,4_rod(payload_bars compound_3).Euler3,4_rod(payload_bars compound_3).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
4.6258,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.100442,11.4829,3.12373,0.00320167,-0.104947,-2.43186,0.199491,-1.94766,6.39577,7.99053,-1.99389,-0.712889,-1.12857,0.199491,-1.40276,7.97302,5.478,-2.01582,-0.758775,0.475522,0.199491,-2.32786,10.3337,8.09295,-2.00286,-0.766093,0.415465,0.199491,-3.37007,9.55143,6.63378,-1.33918,0.759735,2.02862,0.199645,0.57429,9.4914,6.99287,-1.42793,0.747461,1.92619,0.199491,
4.6359,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.100449,11.4829,3.12372,0.00320381,-0.104949,-2.43186,0.199491,-1.9445,6.38255,7.9288,-2.00194,-0.705794,-1.11492,0.199491,-1.37885,7.97246,5.41595,-1.96226,-0.664705,0.451081,0.199491,-2.35391,10.3198,8.02543,-1.9719,-0.699346,0.39213,0.199491,-3.39058,9.55383,6.57125,-1.31114,0.75743,2.05464,0.199645,0.553444,9.49552,6.94709,-1.41883,0.749874,1.93777,0.199491,
4.646,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.0601586,11.5156,3.1153,0.00321254,-0.104957,-2.43185,0.199491,-1.94347,6.36865,7.85486,-1.99519,-0.69431,-1.1137,0.199491,-1.37024,7.98286,5.37346,-2.03246,-0.74622,0.504804,0.199491,-2.36159,10.3168,7.99255,-2.00078,-0.727062,0.41467,0.199491,-3.38667,9.55106,6.50471,-1.56651,0.845104,1.87737,0.199645,0.535176,9.4703,6.92946,-1.32114,0.727031,2.00854,0.199491,
4.6561,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.0587907,11.5167,3.11502,0.0031976,-0.104944,-2.43185,0.199491,-1.96203,6.36797,7.78902,-2.02585,-0.668733,-1.09328,0.199491,-1.33474,8.01389,5.31322,-1.95325,-0.600219,0.454858,0.199491,-2.36728,10.3566,7.97862,-1.98333,-0.672687,0.407679,0.199491,-3.3718,9.57061,6.43217,-1.14595,0.700782,2.18664,0.199645,0.571925,9.46339,6.90636,-1.50528,0.787288,1.89001,0.199491,
4.6662,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.059142,11.5505,3.10674,0.00320428,-0.104949,-2.43186,0.199491,-1.96175,6.3609,7.74342,-1.99481,-0.678835,-1.1062,0.199491,-1.3115,8.02271,5.23607,-2.04388,-0.729004,0.517998,0.199491,-2.37895,10.3893,7.93863,-2.01467,-0.719255,0.431619,0.199491,-3.3924,9.59913,6.37544,-1.59392,0.868271,1.87039,0.199645,0.570004,9.49329,6.88098,-1.28293,0.724533,2.04138,0.199491,
4.6763,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.0197005,11.5825,3.09821,0.00321193,-0.104956,-2.43185,0.199491,-1.94817,6.3555,7.71844,-2.03615,-0.662212,-1.07495,0.199491,-1.2915,8.02424,5.17899,-1.9772,-0.62445,0.487659,0.199491,-2.38724,10.3997,7.89465,-1.98652,-0.658958,0.405466,0.199491,-3.40881,9.62266,6.32511,-1.26072,0.769981,2.11975,0.199645,0.548836,9.501,6.84792,-1.40163,0.767198,1.96303,0.199491,
4.6864,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-0.0176811,11.584,3.0978,0.00319831,-0.104944,-2.43186,0.199491,-1.95695,6.36779,7.67107,-2.01303,-0.665274,-1.08754,0.199491,-1.25874,8.04603,5.15406,-2.07016,-0.727562,0.545919,0.199491,-2.38435,10.4306,7.88292,-2.02031,-0.695163,0.430997,0.199491,-3.38596,9.65078,6.26985,-1.21967,0.754174,2.15683,0.199645,0.575021,9.4926,6.8471,-1.39848,0.76943,1.97338,0.199491,
4.6965,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.022269,11.65,3.08054,0.00321068,-0.104955,-2.43184,0.199491,-1.96132,6.38009,7.63514,-2.03542,-0.647408,-1.06688,0.199491,-1.24034,8.07688,5.13324,-1.99861,-0.618554,0.506544,0.199491,-2.38352,10.4588,7.86129,-2.01691,-0.673873,0.4418,0.199491,-3.37314,9.66864,6.2416,-1.52238,0.872803,1.94266,0.199645,0.583073,9.51466,6.85508,-1.20988,0.703425,2.1046,0.199491,
4.7066,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0229318,11.6665,3.0763,0.00320338,-0.104949,-2.43186,0.199491,-1.95088,6.42031,7.62891,-2.04155,-0.64664,-1.05751,0.199491,-1.20517,8.11226,5.1016,-2.06096,-0.694934,0.552262,0.199491,-2.38907,10.5111,7.84212,-2.00671,-0.647623,0.43248,0.199491,-3.37248,9.7145,6.20053,-1.15945,0.728335,2.21052,0.199645,0.596231,9.55303,6.82962,-1.47334,0.792389,1.92877,0.199491,
4.7167,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0217635,11.7504,3.05474,0.00320667,-0.104951,-2.43185,0.199491,-1.93678,6.46192,7.61212,-2.01415,-0.662076,-1.07366,0.199491,-1.18686,8.16196,5.05162,-1.99248,-0.604568,0.51212,0.199491,-2.38319,10.5939,7.82656,-2.0291,-0.690667,0.445872,0.199491,-3.38637,9.80175,6.17072,-1.40348,0.839537,2.03324,0.199645,0.598226,9.62687,6.82459,-1.33675,0.753273,2.01579,0.199491,
4.7268,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0213687,11.7813,3.0466,0.0032021,-0.104947,-2.43187,0.199491,-1.92509,6.52972,7.61049,-2.05937,-0.638934,-1.04732,0.199491,-1.17536,8.23291,5.02921,-2.07235,-0.710016,0.563129,0.199491,-2.36833,10.6768,7.82691,-2.0031,-0.642979,0.4228,0.199491,-3.37694,9.8535,6.14343,-1.44145,0.847725,2.01004,0.199645,0.61734,9.6862,6.78782,-1.27229,0.725614,2.06136,0.199491,
4.7369,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0205098,11.8445,3.02989,0.00319943,-0.104945,-2.43186,0.199491,-1.90962,6.59917,7.59249,-2.01183,-0.659088,-1.07834,0.199491,-1.17868,8.29523,5.04281,-1.99153,-0.601895,0.511475,0.199491,-2.35801,10.714,7.82009,-2.02602,-0.683676,0.437366,0.199491,-3.35832,9.91978,6.13603,-1.19245,0.746761,2.18294,0.199645,0.608844,9.72281,6.79243,-1.42416,0.778802,1.95465,0.199491,
4.747,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0199903,11.8811,3.02008,0.00320315,-0.104948,-2.43186,0.199491,-1.90307,6.66538,7.58243,-2.04596,-0.647815,-1.0584,0.199491,-1.19833,8.35068,5.06333,-2.06506,-0.712816,0.553444,0.199491,-2.3518,10.7292,7.78677,-2.00915,-0.667977,0.430043,0.199491,-3.34465,9.94964,6.15976,-1.42566,0.840009,2.01178,0.199645,0.601374,9.7929,6.77395,-1.35319,0.755079,2.00488,0.199491,
4.7571,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0190309,11.9462,3.00237,0.00321114,-0.104955,-2.43185,0.199491,-1.90225,6.73349,7.56651,-2.02118,-0.662141,-1.07755,0.199491,-1.2256,8.40665,5.0882,-1.98105,-0.615797,0.49325,0.199491,-2.3405,10.7457,7.75407,-1.99864,-0.665692,0.427032,0.199491,-3.33259,9.98411,6.2037,-1.3159,0.798241,2.08601,0.199645,0.59817,9.86597,6.75378,-1.30247,0.73689,2.0384,0.199491,
4.7672,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0183507,11.9982,2.98797,0.00320098,-0.104947,-2.43185,0.199491,-1.89557,6.82576,7.56784,-2.00564,-0.671218,-1.09838,0.199491,-1.24831,8.48637,5.10396,-2.04536,-0.716543,0.521484,0.199491,-2.3122,10.8042,7.76177,-2.02026,-0.713278,0.434347,0.199491,-3.30548,10.0541,6.21635,-1.28523,0.777547,2.10138,0.199645,0.611615,9.92685,6.73516,-1.47125,0.786535,1.91911,0.199491,
4.7773,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0178833,12.0315,2.97864,0.00320112,-0.104946,-2.43186,0.199491,-1.87974,6.92292,7.58273,-2.04013,-0.66213,-1.0855,0.199491,-1.26861,8.56679,5.12342,-2.0008,-0.671907,0.485196,0.199491,-2.28588,10.8722,7.77179,-1.98699,-0.669846,0.403541,0.199491,-3.29446,10.1206,6.23646,-1.50748,0.84152,1.93373,0.199645,0.615718,10.0018,6.71418,-1.33637,0.740793,2.00751,0.199491,
4.7874,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0172755,12.0744,2.96652,0.00320262,-0.104948,-2.43186,0.199491,-1.86505,7.00234,7.60489,-1.97165,-0.696954,-1.13578,0.199491,-1.29181,8.63198,5.15797,-1.98939,-0.671211,0.471064,0.199491,-2.26291,10.9195,7.77021,-2.01233,-0.732339,0.41466,0.199491,-3.27958,10.1846,6.27775,-1.23006,0.736545,2.12324,0.199645,0.612048,10.0762,6.70894,-1.40085,0.757394,1.95978,0.199491,
4.7975,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0168316,12.1059,2.95753,0.00320129,-0.104947,-2.43186,0.199491,-1.86136,7.08034,7.63338,-2.05191,-0.676021,-1.09152,0.199491,-1.312,8.67905,5.21049,-2.03153,-0.745187,0.489643,0.199491,-2.23592,10.9433,7.77045,-1.98634,-0.698261,0.397276,0.199491,-3.25235,10.2281,6.32579,-1.4637,0.811174,1.95326,0.199645,0.616818,10.1308,6.71926,-1.4645,0.768953,1.91553,0.199491,
4.8076,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0159343,12.1684,2.93949,0.00320348,-0.104949,-2.43185,0.199491,-1.86181,7.14969,7.66676,-1.96483,-0.715507,-1.1501,0.199491,-1.32877,8.72511,5.27252,-1.95139,-0.63989,0.430091,0.199491,-2.22991,10.9636,7.78299,-2.00209,-0.745805,0.414636,0.199491,-3.23466,10.2634,6.38516,-1.34205,0.765925,2.03028,0.199645,0.626952,10.1895,6.73654,-1.32008,0.71975,2.01156,0.199491,
4.8177,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0154405,12.2007,2.93005,0.00320648,-0.104951,-2.43186,0.199491,-1.85108,7.21602,7.71794,-2.0328,-0.69684,-1.10794,0.199491,-1.34407,8.77616,5.32673,-2.04015,-0.796119,0.486136,0.199491,-2.2145,11.0169,7.81724,-1.98026,-0.725289,0.400533,0.199491,-3.2297,10.295,6.44095,-1.3924,0.773858,1.98997,0.199645,0.638168,10.2584,6.74658,-1.52276,0.770508,1.87138,0.199491,
4.8278,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.015455,12.2007,2.93002,0.0032054,-0.10495,-2.43187,0.199491,-1.83298,7.27479,7.78749,-1.95505,-0.733383,-1.16631,0.199491,-1.35179,8.81296,5.37465,-1.93832,-0.649467,0.412743,0.199491,-2.19182,11.0671,7.86514,-1.997,-0.76493,0.400461,0.199491,-3.21898,10.3462,6.48046,-1.46509,0.782266,1.93194,0.199645,0.641651,10.2899,6.77376,-1.35599,0.71583,1.97849,0.199491,
4.8379,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0150939,12.2272,2.92221,0.00319843,-0.104944,-2.43186,0.199491,-1.82617,7.30603,7.85546,-2.04133,-0.719431,-1.12159,0.199491,-1.37231,8.8193,5.4202,-2.01868,-0.790238,0.455365,0.199491,-2.14707,11.1078,7.90461,-1.97932,-0.743577,0.375947,0.199491,-3.20559,10.3845,6.53555,-1.29789,0.714892,2.04146,0.199645,0.654567,10.3094,6.80204,-1.51027,0.751764,1.87098,0.199491,
4.848,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0145828,12.2629,2.91164,0.0032003,-0.104946,-2.43186,0.199491,-1.8399,7.33129,7.92517,-1.94673,-0.759627,-1.19332,0.199491,-1.38097,8.83322,5.44833,-1.95909,-0.724344,0.399957,0.199491,-2.13576,11.1635,7.95716,-1.99022,-0.792105,0.384983,0.199491,-3.21084,10.4104,6.61168,-1.58889,0.78939,1.83516,0.199645,0.698509,10.3653,6.81946,-1.39098,0.716644,1.94425,0.199491,
4.8581,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0141102,12.2941,2.90228,0.00320335,-0.104948,-2.43186,0.199491,-1.84538,7.35147,8.00332,-2.01195,-0.743575,-1.15285,0.199491,-1.40068,8.84982,5.48389,-1.94083,-0.727664,0.37923,0.199491,-2.13143,11.219,8.02693,-1.94432,-0.741009,0.356918,0.199491,-3.22384,10.4084,6.69052,-1.29285,0.699042,2.03107,0.199645,0.736721,10.4213,6.83189,-1.48635,0.736797,1.87432,0.199491,
4.8682,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0136563,12.325,2.89295,0.00320356,-0.104948,-2.43186,0.199491,-1.8407,7.35876,8.08261,-1.89973,-0.780713,-1.23578,0.199491,-1.41507,8.84891,5.5409,-2.00029,-0.856398,0.414153,0.199491,-2.12755,11.2519,8.09872,-1.97379,-0.824353,0.374381,0.199491,-3.23231,10.4058,6.77015,-1.60426,0.77761,1.81289,0.199645,0.753457,10.4437,6.86044,-1.43837,0.720972,1.8992,0.199491,
4.8783,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0132169,12.3556,2.88369,0.00320105,-0.104946,-2.43185,0.199491,-1.83409,7.35521,8.16697,-2.0037,-0.760603,-1.17007,0.199491,-1.43032,8.82916,5.60909,-1.90124,-0.693545,0.337947,0.199491,-2.10703,11.2598,8.16213,-1.92411,-0.747789,0.3347,0.199491,-3.22928,10.4029,6.84977,-1.2906,0.68616,2.01759,0.199645,0.772114,10.4461,6.91015,-1.51772,0.735683,1.84386,0.199491,
4.8884,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0127506,12.3862,2.87431,0.00320399,-0.104949,-2.43185,0.199491,-1.83406,7.35966,8.25904,-1.88454,-0.801715,-1.25652,0.199491,-1.4268,8.81584,5.66267,-1.95859,-0.828305,0.370378,0.199491,-2.09157,11.299,8.22457,-1.95461,-0.826435,0.360295,0.199491,-3.22473,10.4036,6.92922,-1.64173,0.768091,1.77942,0.199645,0.806546,10.4669,6.95456,-1.42266,0.707328,1.9004,0.199491,
4.8985,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0122969,12.4168,2.86483,0.00320432,-0.104949,-2.43186,0.199491,-1.81971,7.37885,8.36524,-1.98484,-0.78489,-1.18637,0.199491,-1.41497,8.82298,5.68954,-1.93725,-0.813795,0.35228,0.199491,-2.0725,11.3822,8.3009,-1.91665,-0.774169,0.333203,0.199491,-3.23177,10.4277,6.99311,-1.30511,0.674374,2.00108,0.199645,0.858445,10.5192,6.98875,-1.50402,0.719045,1.84069,0.199491,
4.9086,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0123004,12.417,2.86476,0.00320489,-0.10495,-2.43187,0.199491,-1.78716,7.40493,8.47192,-1.86615,-0.824638,-1.27504,0.199491,-1.40301,8.82579,5.71992,-1.89201,-0.745548,0.319274,0.199491,-2.0485,11.4697,8.38048,-1.94224,-0.845428,0.342887,0.199491,-3.24191,10.4642,7.04112,-1.63401,0.745457,1.77921,0.199645,0.893966,10.5544,7.01911,-1.45707,0.699101,1.86176,0.199491,
4.9187,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0118557,12.4474,2.8553,0.00320086,-0.104946,-2.43186,0.199491,-1.75973,7.41842,8.56456,-1.976,-0.809328,-1.20396,0.199491,-1.40196,8.82467,5.75,-1.95905,-0.896612,0.361896,0.199491,-2.00332,11.5353,8.44696,-1.90116,-0.78054,0.301459,0.199491,-3.2391,10.4965,7.10228,-1.33157,0.662485,1.97124,0.199645,0.926935,10.582,7.05079,-1.51043,0.70543,1.81806,0.199491,
4.9288,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0114945,12.4747,2.84674,0.00319393,-0.104941,-2.43186,0.199491,-1.72887,7.4266,8.64108,-1.86468,-0.843016,-1.29099,0.199491,-1.37432,8.8163,5.76672,-1.88908,-0.770055,0.305631,0.199491,-1.955,11.5968,8.49772,-1.93337,-0.858188,0.318452,0.199491,-3.22044,10.5217,7.14347,-1.64954,0.730508,1.76546,0.199645,0.97423,10.5986,7.08133,-1.48398,0.696141,1.82959,0.199491,
4.9389,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0114015,12.4777,2.84579,0.00320494,-0.10495,-2.43187,0.199491,-1.68063,7.42737,8.69427,-1.94734,-0.829093,-1.22726,0.199491,-1.33773,8.81097,5.75532,-1.94032,-0.895275,0.345928,0.199491,-1.92267,11.6643,8.53809,-1.89326,-0.789201,0.29046,0.199491,-3.21701,10.5425,7.15089,-1.36222,0.662294,1.94488,0.199645,1.0316,10.6305,7.0882,-1.45695,0.687066,1.83624,0.199491,
4.949,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0113908,12.4777,2.84579,0.00320616,-0.104951,-2.43187,0.199491,-1.61882,7.42951,8.72252,-1.86988,-0.84579,-1.28684,0.199491,-1.3093,8.81506,5.76182,-1.8736,-0.781392,0.29802,0.199491,-1.87867,11.701,8.57193,-1.90829,-0.842796,0.291141,0.199491,-3.19912,10.5467,7.16596,-1.55503,0.708405,1.81695,0.199645,1.06045,10.6461,7.08528,-1.55499,0.703712,1.76604,0.199491,
4.9591,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0109925,12.5079,2.83629,0.00319482,-0.104941,-2.43186,0.199491,-1.56436,7.43627,8.72583,-1.92737,-0.833287,-1.24998,0.199491,-1.28292,8.82717,5.76857,-1.91726,-0.894079,0.325803,0.199491,-1.83453,11.7067,8.58496,-1.88064,-0.810156,0.266485,0.199491,-3.16194,10.5582,7.18857,-1.55423,0.708217,1.80782,0.199645,1.08945,10.6558,7.07886,-1.43185,0.683522,1.83474,0.199491,
4.9692,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0109603,12.5079,2.83627,0.00320334,-0.104948,-2.43186,0.199491,-1.50101,7.4555,8.71623,-1.84751,-0.849403,-1.30481,0.199491,-1.23923,8.84243,5.77572,-1.85467,-0.787132,0.281563,0.199491,-1.7972,11.7001,8.56729,-1.88868,-0.851395,0.278495,0.199491,-3.11403,10.5495,7.19224,-1.39236,0.671564,1.9049,0.199645,1.12806,10.6884,7.05962,-1.55621,0.704314,1.75172,0.199491,
4.9793,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0109481,12.5079,2.83626,0.00320435,-0.104949,-2.43187,0.199491,-1.43162,7.48033,8.68922,-1.89841,-0.838607,-1.26529,0.199491,-1.20099,8.86411,5.7894,-1.89677,-0.906529,0.313746,0.199491,-1.76024,11.6577,8.53761,-1.86007,-0.814904,0.261713,0.199491,-3.05401,10.5428,7.19803,-1.62525,0.718985,1.74353,0.199645,1.14318,10.7036,7.04007,-1.43975,0.684787,1.81814,0.199491,
4.9894,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0109769,12.5079,2.83627,0.00319853,-0.104944,-2.43186,0.199491,-1.3582,7.49896,8.63797,-1.82028,-0.849849,-1.32482,0.199491,-1.16512,8.88601,5.80493,-1.82803,-0.782608,0.261589,0.199491,-1.71707,11.5981,8.49917,-1.85751,-0.84745,0.259382,0.199491,-2.98788,10.5252,7.20533,-1.36079,0.669289,1.9013,0.199645,1.15383,10.7125,7.00409,-1.54976,0.705612,1.74197,0.199491,
4.9995,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0105294,12.5379,2.82674,0.00319937,-0.104945,-2.43186,0.199491,-1.28165,7.5066,8.56724,-1.88292,-0.830089,-1.27407,0.199491,-1.11809,8.91103,5.79648,-1.86272,-0.904,0.288677,0.199491,-1.68759,11.5455,8.45355,-1.83799,-0.845996,0.254226,0.199491,-2.92376,10.5047,7.198,-1.62793,0.728425,1.71552,0.199645,1.17953,10.7371,6.96019,-1.4319,0.693215,1.80981,0.199491,
5.0096,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.00959095,12.5976,2.80757,0.00320902,-0.104953,-2.43186,0.199491,-1.20608,7.52055,8.48688,-1.7537,-0.83902,-1.359,0.199491,-1.06172,8.94782,5.77847,-1.78596,-0.76824,0.236709,0.199491,-1.67502,11.5015,8.41285,-1.80216,-0.81167,0.246178,0.199491,-2.86727,10.4694,7.19209,-1.33596,0.689145,1.8932,0.199645,1.21852,10.7891,6.89819,-1.53909,0.717891,1.73431,0.199491,
5.0197,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.00958373,12.5978,2.80749,0.00320621,-0.104951,-2.43186,0.199491,-1.11513,7.53838,8.41333,-1.84579,-0.813095,-1.28713,0.199491,-1.00089,8.98386,5.76047,-1.79286,-0.814411,0.246857,0.199491,-1.61727,11.4723,8.36618,-1.80599,-0.847611,0.252459,0.199491,-2.79329,10.4506,7.15705,-1.60333,0.743597,1.70986,0.199645,1.24318,10.8028,6.8504,-1.40853,0.701859,1.8121,0.199491,
5.0298,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0.0487755,12.6272,2.79714,0.00319565,-0.104942,-2.43185,0.199491,-1.01223,7.55691,8.34143,-1.75442,-0.82612,-1.35631,0.199491,-0.930234,9.00504,5.72698,-1.81873,-0.882235,0.268707,0.199491,-1.54383,11.4556,8.31266,-1.78716,-0.813003,0.229542,0.199491,-2.72073,10.488,7.1078,-1.34442,0.705962,1.87147,0.199645,1.27666,10.7997,6.81496,-1.56383,0.72859,1.7023,0.199491,
