time,0_rod(payload_bars compound_YMSwew).X,0_rod(payload_bars compound_YMSwew).Y,0_rod(payload_bars compound_YMSwew).Z,0_rod(payload_bars compound_YMSwew).Euler1,0_rod(payload_bars compound_YMSwew).Euler2,0_rod(payload_bars compound_YMSwew).Euler3,0_rod(payload_bars compound_YMSwew).mass,1_rod(payload_bars compound_YMSwew).X,1_rod(payload_bars compound_YMSwew).Y,1_rod(payload_bars compound_YMSwew).Z,1_rod(payload_bars compound_YMSwew).Euler1,1_rod(payload_bars compound_YMSwew).Euler2,1_rod(payload_bars compound_YMSwew).Euler3,1_rod(payload_bars compound_YMSwew).mass,2_rod(payload_bars compound_YMSwew).X,2_rod(payload_bars compound_YMSwew).Y,2_rod(payload_bars compound_YMSwew).Z,2_rod(payload_bars compound_YMSwew).Euler1,2_rod(payload_bars compound_YMSwew).Euler2,2_rod(payload_bars compound_YMSwew).Euler3,2_rod(payload_bars compound_YMSwew).mass,3_rod(payload_bars compound_YMSwew).X,3_rod(payload_bars compound_YMSwew).Y,3_rod(payload_bars compound_YMSwew).Z,3_rod(payload_bars compound_YMSwew).Euler1,3_rod(payload_bars compound_YMSwew).Euler2,3_rod(payload_bars compound_YMSwew).Euler3,3_rod(payload_bars compound_YMSwew).mass,4_rod(sense_bar compound_YMSwew).X,4_rod(sense_bar compound_YMSwew).Y,4_rod(sense_bar compound_YMSwew).Z,4_rod(sense_bar compound_YMSwew).Euler1,4_rod(sense_bar compound_YMSwew).Euler2,4_rod(sense_bar compound_YMSwew).Euler3,4_rod(sense_bar compound_YMSwew).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
1.515,-1.58751,10.8776,-2.03742,0.235866,0.1096,2.28733,0.24652,-1.58751,10.8776,-2.03742,0.235866,0.1096,2.28733,0.24652,-1.58751,10.8776,-2.03742,0.235866,0.1096,2.28733,0.24652,-1.58751,10.8776,-2.03742,0.235866,0.1096,2.28733,0.24652,-1.58751,10.8776,-2.03742,0.235866,0.1096,2.28733,0.24652,-2.29711,10.7113,-1.97499,0.246985,0.0610098,-0.0640377,0.0593527,-0.86239,11.0673,-2.13816,0.24669,0.064364,-0.0640607,0.0593527,-1.76396,11.6091,-2.10282,0.191626,0.0904296,1.49386,0.0593527,-1.39549,10.1695,-2.01046,0.196426,0.0907865,1.49408,0.0593527,-1.63476,10.8216,-2.79603,1.94642,0.874397,-2.96908,0.0593527,-1.52473,10.957,-1.31739,1.94456,0.867321,-2.97048,0.0593527,
1.5251,-1.61811,10.7742,-2.07454,0.219146,0.133708,2.0909,0.24652,-1.61811,10.7742,-2.07454,0.219146,0.133708,2.0909,0.24652,-1.61811,10.7742,-2.07454,0.219146,0.133708,2.0909,0.24652,-1.61811,10.7742,-2.07454,0.219146,0.133708,2.0909,0.24652,-1.61811,10.7742,-2.07454,0.219146,0.133708,2.0909,0.24652,-2.3287,10.6187,-1.99584,0.215259,0.168817,-0.262306,0.0593527,-0.891426,10.9454,-2.19555,0.213115,0.176988,-0.262676,0.0593527,-1.79516,11.478,-2.28467,0.185575,0.1074,1.29762,0.0593527,-1.42483,10.086,-1.90668,0.203943,0.112503,1.29963,0.0593527,-1.64862,10.5718,-2.8088,2.02913,1.04428,-2.87139,0.0593527,-1.57142,10.9921,-1.38251,2.00466,0.996085,-2.89226,0.0593527,
1.5352,-1.64878,10.6609,-2.11233,0.195348,0.152597,1.89215,0.24652,-1.64878,10.6609,-2.11233,0.195348,0.152597,1.89215,0.24652,-1.64878,10.6609,-2.11233,0.195348,0.152597,1.89215,0.24652,-1.64878,10.6609,-2.11233,0.195348,0.152597,1.89215,0.24652,-1.64878,10.6609,-2.11233,0.195348,0.152597,1.89215,0.24652,-2.36034,10.519,-2.01921,0.192348,0.171816,-0.459661,0.0593527,-0.920145,10.8103,-2.24918,0.194696,0.167101,-0.459264,0.0593527,-1.82341,11.3093,-2.4583,0.238031,0.156341,1.11008,0.0593527,-1.45716,10.0199,-1.81019,0.224266,0.149572,1.10782,0.0593527,-1.6633,10.3198,-2.7937,2.17662,1.19405,-2.70804,0.0593527,-1.61723,11.0095,-1.47491,2.20935,1.2183,-2.67746,0.0593527,
1.5453,-1.67939,10.5377,-2.15039,0.166369,0.166515,1.69337,0.24652,-1.67939,10.5377,-2.15039,0.166369,0.166515,1.69337,0.24652,-1.67939,10.5377,-2.15039,0.166369,0.166515,1.69337,0.24652,-1.67939,10.5377,-2.15039,0.166369,0.166515,1.69337,0.24652,-1.67939,10.5377,-2.15039,0.166369,0.166515,1.69337,0.24652,-2.39245,10.4114,-2.04591,0.211497,0.121384,-0.651136,0.0593527,-0.948577,10.663,-2.29925,0.216473,0.11534,-0.650534,0.0593527,-1.84858,11.1055,-2.61928,0.19523,0.169022,0.909714,0.0593527,-1.49254,9.96863,-1.7258,0.177625,0.155469,0.906776,0.0593527,-1.67899,10.0707,-2.75281,2.71904,1.36493,-2.15521,0.0593527,-1.66214,11.0038,-1.59271,2.87094,1.38166,-2.00628,0.0593527,
1.5554,-1.71019,10.4046,-2.18921,0.136673,0.176858,1.49505,0.24652,-1.71019,10.4046,-2.18921,0.136673,0.176858,1.49505,0.24652,-1.71019,10.4046,-2.18921,0.136673,0.176858,1.49505,0.24652,-1.71019,10.4046,-2.18921,0.136673,0.176858,1.49505,0.24652,-1.71019,10.4046,-2.18921,0.136673,0.176858,1.49505,0.24652,-2.42478,10.2963,-2.07616,0.171485,0.157102,-0.851387,0.0593527,-0.976656,10.5031,-2.34486,0.166299,0.161353,-0.852214,0.0593527,-1.87058,10.8692,-2.76271,0.115594,0.126848,0.702918,0.0593527,-1.53084,9.93024,-1.65838,0.122463,0.134877,0.70377,0.0593527,-1.69571,9.82922,-2.6889,-2.48936,1.36334,-1.06902,0.0593527,-1.70565,10.9699,-1.73188,-2.69335,1.38053,-1.26902,0.0593527,
1.5655,-1.74083,10.2612,-2.2283,0.106734,0.181599,1.29554,0.24652,-1.74083,10.2612,-2.2283,0.106734,0.181599,1.29554,0.24652,-1.74083,10.2612,-2.2283,0.106734,0.181599,1.29554,0.24652,-1.74083,10.2612,-2.2283,0.106734,0.181599,1.29554,0.24652,-1.74083,10.2612,-2.2283,0.106734,0.181599,1.29554,0.24652,-2.45753,10.1729,-2.11078,0.0740156,0.206014,-1.06327,0.0593527,-1.00445,10.3319,-2.3855,0.0687845,0.208986,-1.06436,0.0593527,-1.89047,10.6046,-2.88441,0.107502,0.149826,0.506531,0.0593527,-1.57139,9.90008,-1.61184,0.112693,0.159061,0.50714,0.0593527,-1.71481,9.60005,-2.60659,-2.06074,1.24943,-0.623561,0.0593527,-1.74713,10.9046,-1.8898,-2.09492,1.26361,-0.65606,0.0593527,
1.5756,-1.77147,10.1076,-2.26788,0.0752633,0.178226,1.09497,0.24652,-1.77147,10.1076,-2.26788,0.0752633,0.178226,1.09497,0.24652,-1.77147,10.1076,-2.26788,0.0752633,0.178226,1.09497,0.24652,-1.77147,10.1076,-2.26788,0.0752633,0.178226,1.09497,0.24652,-1.77147,10.1076,-2.26788,0.0752633,0.178226,1.09497,0.24652,-2.49022,10.0395,-2.14957,0.0687568,0.186927,-1.25759,0.0593527,-1.03214,10.1507,-2.42133,0.0768654,0.184389,-1.2561,0.0593527,-1.90863,10.3162,-2.98077,0.103449,0.215513,0.311677,0.0593527,-1.6139,9.87392,-1.59007,0.097651,0.197858,0.310482,0.0593527,-1.73673,9.38565,-2.50994,-1.84414,1.07378,-0.3927,0.0593527,-1.78573,10.8046,-2.0612,-1.80827,1.02893,-0.361591,0.0593527,
1.5857,-1.8021,9.94366,-2.30787,0.0431882,0.168433,0.895455,0.24652,-1.8021,9.94366,-2.30787,0.0431882,0.168433,0.895455,0.24652,-1.8021,9.94366,-2.30787,0.0431882,0.168433,0.895455,0.24652,-1.8021,9.94366,-2.30787,0.0431882,0.168433,0.895455,0.24652,-1.8021,9.94366,-2.30787,0.0431882,0.168433,0.895455,0.24652,-2.52294,9.8958,-2.19243,0.111374,0.168242,-1.4443,0.0593527,-1.06002,9.96063,-2.45263,0.11599,0.16783,-1.44352,0.0593527,-1.92513,10.0092,-3.05047,0.0604611,0.179173,0.109903,0.0593527,-1.65787,9.84707,-1.59445,0.0588654,0.164889,0.109438,0.0593527,-1.76132,9.18876,-2.40422,-1.73167,0.853193,-0.268629,0.0593527,-1.82165,10.6674,-2.24097,-1.73418,0.859157,-0.270528,0.0593527,
1.5958,-1.83275,9.76947,-2.34836,0.0135764,0.154863,0.69729,0.24652,-1.83275,9.76947,-2.34836,0.0135764,0.154863,0.69729,0.24652,-1.83275,9.76947,-2.34836,0.0135764,0.154863,0.69729,0.24652,-1.83275,9.76947,-2.34836,0.0135764,0.154863,0.69729,0.24652,-1.83275,9.76947,-2.34836,0.0135764,0.154863,0.69729,0.24652,-2.55568,9.74098,-2.2397,0.0422286,0.164496,-1.65033,0.0593527,-1.08781,9.76164,-2.47885,0.0336705,0.163661,-1.65173,0.0593527,-1.94054,9.6885,-3.09146,0.0355066,0.101954,-0.0887363,0.0593527,-1.70297,9.81412,-1.62716,0.0344174,0.114102,-0.0888756,0.0593527,-1.78864,9.0103,-2.295,-1.68845,0.678663,-0.20747,0.0593527,-1.85482,10.4924,-2.42322,-1.7013,0.724487,-0.215791,0.0593527,
1.6059,-1.86329,9.58468,-2.38877,-0.0113465,0.136362,0.499579,0.24652,-1.86329,9.58468,-2.38877,-0.0113465,0.136362,0.499579,0.24652,-1.86329,9.58468,-2.38877,-0.0113465,0.136362,0.499579,0.24652,-1.86329,9.58468,-2.38877,-0.0113465,0.136362,0.499579,0.24652,-1.86329,9.58468,-2.38877,-0.0113465,0.136362,0.499579,0.24652,-2.58829,9.57451,-2.29145,-0.054355,0.129934,-1.85835,0.0593527,-1.1159,9.55537,-2.50052,-0.0569361,0.129298,-1.85869,0.0593527,-1.956,9.36044,-3.10432,0.00873554,0.125307,-0.286763,0.0593527,-1.7481,9.76938,-1.68754,0.00779037,0.128504,-0.287034,0.0593527,-1.81949,8.85068,-2.18852,-1.66335,0.511961,-0.161692,0.0593527,-1.88468,10.279,-2.60358,-1.65923,0.489593,-0.159696,0.0593527,
1.616,-1.89376,9.38954,-2.42956,-0.0316927,0.111312,0.302681,0.24652,-1.89376,9.38954,-2.42956,-0.0316927,0.111312,0.302681,0.24652,-1.89376,9.38954,-2.42956,-0.0316927,0.111312,0.302681,0.24652,-1.89376,9.38954,-2.42956,-0.0316927,0.111312,0.302681,0.24652,-1.89376,9.38954,-2.42956,-0.0316927,0.111312,0.302681,0.24652,-2.62063,9.39498,-2.34629,-0.0337989,0.11781,-2.04904,0.0593527,-1.14419,9.34255,-2.51868,-0.0253571,0.122248,-2.04803,0.0593527,-1.97207,9.03028,-3.08933,-0.0398261,0.158055,-0.48729,0.0593527,-1.79296,9.70719,-1.77549,-0.0311276,0.141793,-0.486087,0.0593527,-1.85383,8.70849,-2.08943,-1.64113,0.290807,-0.120827,0.0593527,-1.91108,10.0288,-2.77565,-1.63691,0.257751,-0.119748,0.0593527,
1.6261,-1.92426,9.18381,-2.47038,-0.0485409,0.0816055,0.107297,0.24652,-1.92426,9.18381,-2.47038,-0.0485409,0.0816055,0.107297,0.24652,-1.92426,9.18381,-2.47038,-0.0485409,0.0816055,0.107297,0.24652,-1.92426,9.18381,-2.47038,-0.0485409,0.0816055,0.107297,0.24652,-1.92426,9.18381,-2.47038,-0.0485409,0.0816055,0.107297,0.24652,-2.65259,9.20211,-2.40392,0.000568615,0.130469,-2.23898,0.0593527,-1.17306,9.12371,-2.53406,0.00179451,0.131479,-2.23881,0.0593527,-1.98877,8.70267,-3.04936,-0.0374351,0.0930922,-0.680529,0.0593527,-1.83687,9.62313,-1.88855,-0.0325434,0.0870761,-0.680153,0.0593527,-1.89086,8.58222,-2.00365,-1.63126,0.084248,-0.0871485,0.0593527,-1.93474,9.74363,-2.93417,-1.63467,0.122911,-0.0874804,0.0593527,
1.6362,-1.95465,8.96755,-2.51118,-0.0606617,0.0505421,-0.0871237,0.24652,-1.95465,8.96755,-2.51118,-0.0606617,0.0505421,-0.0871237,0.24652,-1.95465,8.96755,-2.51118,-0.0606617,0.0505421,-0.0871237,0.24652,-1.95465,8.96755,-2.51118,-0.0606617,0.0505421,-0.0871237,0.24652,-1.95465,8.96755,-2.51118,-0.0606617,0.0505421,-0.0871237,0.24652,-2.68422,8.99547,-2.46428,-0.053745,0.0694531,-2.43874,0.0593527,-1.20225,8.8995,-2.54668,-0.0596232,0.0623938,-2.43913,0.0593527,-2.00697,8.38303,-2.98654,-0.00760317,0.0284696,-0.873623,0.0593527,-1.87956,9.51188,-2.02437,-0.016419,0.0358542,-0.874067,0.0593527,-1.93045,8.4682,-1.93576,-1.63118,-0.0762688,-0.0550688,0.0593527,-1.95605,9.42677,-3.07497,-1.63213,-0.0581552,-0.0550601,0.0593527,
1.6463,-1.98501,8.741,-2.55178,-0.0653014,0.0188913,-0.281228,0.24652,-1.98501,8.741,-2.55178,-0.0653014,0.0188913,-0.281228,0.24652,-1.98501,8.741,-2.55178,-0.0653014,0.0188913,-0.281228,0.24652,-1.98501,8.741,-2.55178,-0.0653014,0.0188913,-0.281228,0.24652,-1.98501,8.741,-2.55178,-0.0653014,0.0188913,-0.281228,0.24652,-2.71539,8.77422,-2.52636,-0.0918454,-0.0165118,-2.63319,0.0593527,-1.23204,8.67029,-2.55775,-0.091666,-0.0159396,-2.6332,0.0593527,-2.02746,8.07477,-2.90569,-0.0515849,0.0294837,-1.06972,0.0593527,-1.91992,9.36982,-2.17835,-0.0498841,0.0285584,-1.06969,0.0593527,-1.97278,8.36281,-1.89018,-1.63454,-0.273049,-0.0218675,0.0593527,-1.97464,9.08145,-3.19405,-1.63359,-0.31542,-0.0221168,0.0593527,
1.6564,-2.01525,8.50376,-2.59216,-0.0623346,-0.0142975,-0.475026,0.24652,-2.01525,8.50376,-2.59216,-0.0623346,-0.0142975,-0.475026,0.24652,-2.01525,8.50376,-2.59216,-0.0623346,-0.0142975,-0.475026,0.24652,-2.01525,8.50376,-2.59216,-0.0623346,-0.0142975,-0.475026,0.24652,-2.01525,8.50376,-2.59216,-0.0623346,-0.0142975,-0.475026,0.24652,-2.74605,8.53862,-2.58883,-0.065507,-0.00102399,-2.82668,0.0593527,-1.26233,8.43628,-2.56898,-0.0626711,0.00785961,-2.82667,0.0593527,-2.05067,7.78164,-2.81076,-0.100044,0.013035,-1.26405,0.0593527,-1.95795,9.19329,-2.34687,-0.0841853,0.00800435,-1.26405,0.0593527,-2.01742,8.26154,-1.86943,-1.64687,-0.498286,0.0156803,0.0593527,-1.99106,8.71325,-3.28813,-1.64672,-0.495159,0.0155315,0.0593527,
1.6665,-2.04555,8.25621,-2.63236,-0.0541048,-0.0484137,-0.668939,0.24652,-2.04555,8.25621,-2.63236,-0.0541048,-0.0484137,-0.668939,0.24652,-2.04555,8.25621,-2.63236,-0.0541048,-0.0484137,-0.668939,0.24652,-2.04555,8.25621,-2.63236,-0.0541048,-0.0484137,-0.668939,0.24652,-2.04555,8.25621,-2.63236,-0.0541048,-0.0484137,-0.668939,0.24652,-2.7762,8.28842,-2.65079,-0.0537136,0.0204055,-3.02062,0.0593527,-1.29331,8.19722,-2.58073,-0.0538232,0.0193758,-3.02063,0.0593527,-2.07626,7.50501,-2.707,-0.045413,-0.0333843,-1.45822,0.0593527,-1.9932,8.98063,-2.52449,-0.0429854,-0.0336555,-1.45834,0.0593527,-2.06303,8.15901,-1.8766,-1.67003,-0.674354,0.0611929,0.0593527,-2.00643,8.32683,-3.35483,-1.66682,-0.631809,0.0592793,0.0593527,
1.6766,-2.07572,7.99834,-2.67202,-0.0411084,-0.0802131,-0.863551,0.24652,-2.07572,7.99834,-2.67202,-0.0411084,-0.0802131,-0.863551,0.24652,-2.07572,7.99834,-2.67202,-0.0411084,-0.0802131,-0.863551,0.24652,-2.07572,7.99834,-2.67202,-0.0411084,-0.0802131,-0.863551,0.24652,-2.07572,7.99834,-2.67202,-0.0411084,-0.0802131,-0.863551,0.24652,-2.8058,8.02343,-2.71212,-0.0484287,-0.0723192,3.06839,0.0593527,-1.32481,7.95355,-2.59394,-0.0477776,-0.0809645,3.06834,0.0593527,-2.10497,7.24707,-2.60013,0.0111663,-0.0587317,-1.65557,0.0593527,-2.02571,8.72995,-2.70589,0.00150526,-0.0595424,-1.65511,0.0593527,-2.10934,8.04956,-1.91225,-1.70728,-0.842111,0.120021,0.0593527,-2.02134,7.92735,-3.39373,-1.71059,-0.860534,0.122444,0.0593527,
1.6867,-2.10591,7.73027,-2.71139,-0.0215821,-0.107105,-1.05902,0.24652,-2.10591,7.73027,-2.71139,-0.0215821,-0.107105,-1.05902,0.24652,-2.10591,7.73027,-2.71139,-0.0215821,-0.107105,-1.05902,0.24652,-2.10591,7.73027,-2.71139,-0.0215821,-0.107105,-1.05902,0.24652,-2.10591,7.73027,-2.71139,-0.0215821,-0.107105,-1.05902,0.24652,-2.8349,7.74391,-2.77136,-0.0161894,-0.149341,2.87169,0.0593527,-1.3569,7.70457,-2.60971,-0.0170464,-0.14665,2.87181,0.0593527,-2.13702,7.00687,-2.49559,-0.026706,-0.0921614,-1.84723,0.0593527,-2.05477,8.44172,-2.88543,-0.0211455,-0.0905848,-1.84783,0.0593527,-2.15618,7.92776,-1.97697,-1.79206,-1.05754,0.222879,0.0593527,-2.03562,7.52056,-3.40389,-1.80663,-1.08731,0.235696,0.0593527,
1.6968,-2.136,7.4519,-2.75015,0.00467141,-0.129815,-1.25548,0.24652,-2.136,7.4519,-2.75015,0.00467141,-0.129815,-1.25548,0.24652,-2.136,7.4519,-2.75015,0.00467141,-0.129815,-1.25548,0.24652,-2.136,7.4519,-2.75015,0.00467141,-0.129815,-1.25548,0.24652,-2.136,7.4519,-2.75015,0.00467141,-0.129815,-1.25548,0.24652,-2.86355,7.45093,-2.8276,-0.011753,-0.113902,2.67781,0.0593527,-1.38943,7.44936,-2.62918,-0.0157574,-0.105967,2.67824,0.0593527,-2.1724,6.78423,-2.39881,-0.0403773,-0.13605,-2.03883,0.0593527,-2.0808,8.11612,-3.05792,-0.0277567,-0.129717,-2.04056,0.0593527,-2.20295,7.78826,-2.06937,-1.98623,-1.24823,0.434836,0.0593527,-2.05011,7.1122,-3.38741,-1.94476,-1.21722,0.395631,0.0593527,
1.7069,-2.16619,7.16354,-2.78848,0.0352992,-0.1494,-1.45339,0.24652,-2.16619,7.16354,-2.78848,0.0352992,-0.1494,-1.45339,0.24652,-2.16619,7.16354,-2.78848,0.0352992,-0.1494,-1.45339,0.24652,-2.16619,7.16354,-2.78848,0.0352992,-0.1494,-1.45339,0.24652,-2.16619,7.16354,-2.78848,0.0352992,-0.1494,-1.45339,0.24652,-2.89171,7.1447,-2.88035,-0.0115249,-0.102499,2.48397,0.0593527,-1.42253,7.18742,-2.65287,-0.00952136,-0.105034,2.48376,0.0593527,-2.21032,6.57653,-2.31497,0.0368281,-0.127693,-2.24242,0.0593527,-2.10388,7.75566,-3.21816,0.0356434,-0.128621,-2.24244,0.0593527,-2.24818,7.62519,-2.18765,-2.41212,-1.37099,0.881055,0.0593527,-2.06606,6.70716,-3.34547,-2.34508,-1.35888,0.815459,0.0593527,
1.717,-2.19625,6.8652,-2.82637,0.0680236,-0.163481,-1.65223,0.24652,-2.19625,6.8652,-2.82637,0.0680236,-0.163481,-1.65223,0.24652,-2.19625,6.8652,-2.82637,0.0680236,-0.163481,-1.65223,0.24652,-2.19625,6.8652,-2.82637,0.0680236,-0.163481,-1.65223,0.24652,-2.19625,6.8652,-2.82637,0.0680236,-0.163481,-1.65223,0.24652,-2.9196,6.82556,-2.92887,0.0643798,-0.168999,2.27995,0.0593527,-1.45592,6.91852,-2.68129,0.0702306,-0.174013,2.27895,0.0593527,-2.25109,6.38111,-2.24916,0.0887062,-0.112734,-2.44333,0.0593527,-2.12448,7.363,-3.3611,0.0841645,-0.118103,-2.44281,0.0593527,-2.29173,7.43435,-2.3283,2.79413,-1.38879,1.97605,0.0593527,-2.08384,6.30955,-3.28176,2.61583,-1.37063,2.15106,0.0593527,
1.7271,-2.22643,6.55702,-2.86367,0.102415,-0.169043,-1.85119,0.24652,-2.22643,6.55702,-2.86367,0.102415,-0.169043,-1.85119,0.24652,-2.22643,6.55702,-2.86367,0.102415,-0.169043,-1.85119,0.24652,-2.22643,6.55702,-2.86367,0.102415,-0.169043,-1.85119,0.24652,-2.22643,6.55702,-2.86367,0.102415,-0.169043,-1.85119,0.24652,-2.94709,6.49449,-2.9728,0.1333,-0.193052,2.0746,0.0593527,-1.4896,6.64098,-2.71524,0.129325,-0.190922,2.07536,0.0593527,-2.29445,6.19367,-2.20478,0.0846334,-0.168512,-2.63699,0.0593527,-2.14229,6.94193,-3.48321,0.0887405,-0.161171,-2.63783,0.0593527,-2.33348,7.21142,-2.48802,2.17804,-1.22389,2.60817,0.0593527,-2.10324,5.92426,-3.19988,2.1795,-1.22472,2.60681,0.0593527,
1.7372,-2.25651,6.23895,-2.90055,0.138757,-0.166858,-2.05038,0.24652,-2.25651,6.23895,-2.90055,0.138757,-0.166858,-2.05038,0.24652,-2.25651,6.23895,-2.90055,0.138757,-0.166858,-2.05038,0.24652,-2.25651,6.23895,-2.90055,0.138757,-0.166858,-2.05038,0.24652,-2.25651,6.23895,-2.90055,0.138757,-0.166858,-2.05038,0.24652,-2.97458,6.15316,-3.01185,0.107845,-0.165053,1.88589,0.0593527,-1.52335,6.35376,-2.75447,0.100035,-0.162557,1.88716,0.0593527,-2.33988,6.01024,-2.18547,0.112113,-0.200833,-2.83498,0.0593527,-2.15823,6.49673,-3.58088,0.115473,-0.190415,-2.83566,0.0593527,-2.37297,6.95344,-2.66159,2.02403,-1.05615,2.78307,0.0593527,-2.12502,5.55359,-3.10488,2.05474,-1.09377,2.75599,0.0593527,
1.7473,-2.28675,5.9113,-2.93705,0.175614,-0.159337,-2.25,0.24652,-2.28675,5.9113,-2.93705,0.175614,-0.159337,-2.25,0.24652,-2.28675,5.9113,-2.93705,0.175614,-0.159337,-2.25,0.24652,-2.28675,5.9113,-2.93705,0.175614,-0.159337,-2.25,0.24652,-2.28675,5.9113,-2.93705,0.175614,-0.159337,-2.25,0.24652,-3.00179,5.8018,-3.04599,0.113034,-0.160102,1.69154,0.0593527,-1.5573,6.05588,-2.79934,0.117852,-0.16065,1.69076,0.0593527,-2.38626,5.82509,-2.19317,0.161581,-0.136009,-3.03659,0.0593527,-2.17282,6.03267,-3.65214,0.161175,-0.139791,-3.03668,0.0593527,-2.40903,6.65773,-2.84389,1.95407,-0.889833,2.87573,0.0593527,-2.15009,5.20008,-3.00138,1.94809,-0.875714,2.88036,0.0593527,
1.7574,-2.31689,5.5739,-2.97325,0.209637,-0.146104,-2.44867,0.24652,-2.31689,5.5739,-2.97325,0.209637,-0.146104,-2.44867,0.24652,-2.31689,5.5739,-2.97325,0.209637,-0.146104,-2.44867,0.24652,-2.31689,5.5739,-2.97325,0.209637,-0.146104,-2.44867,0.24652,-2.31689,5.5739,-2.97325,0.209637,-0.146104,-2.44867,0.24652,-3.02924,5.44134,-3.07484,0.218162,-0.15181,1.4817,0.0593527,-1.59103,5.74681,-2.84982,0.224943,-0.151295,1.48067,0.0593527,-2.43359,5.63305,-2.22931,0.188066,-0.0987563,3.04897,0.0593527,-2.18672,5.55508,-3.69547,0.188439,-0.102815,3.04888,0.0593527,-2.442,6.32379,-3.02942,1.90292,-0.675606,2.94697,0.0593527,-2.17835,4.8644,-2.89505,1.8954,-0.645421,2.95153,0.0593527,
1.7675,-2.34719,5.22704,-3.0091,0.238764,-0.125328,-2.64556,0.24652,-2.34719,5.22704,-3.0091,0.238764,-0.125328,-2.64556,0.24652,-2.34719,5.22704,-3.0091,0.238764,-0.125328,-2.64556,0.24652,-2.34719,5.22704,-3.0091,0.238764,-0.125328,-2.64556,0.24652,-2.34719,5.22704,-3.0091,0.238764,-0.125328,-2.64556,0.24652,-3.05667,5.07291,-3.099,0.273421,-0.121863,1.28138,0.0593527,-1.6246,5.42484,-2.9054,0.267577,-0.123526,1.2821,0.0593527,-2.48141,5.42871,-2.29352,0.228104,-0.143818,2.85004,0.0593527,-2.19994,5.06912,-3.71087,0.225216,-0.134266,2.85036,0.0593527,-2.47203,5.95079,-3.21273,1.87847,-0.471338,2.99535,0.0593527,-2.20924,4.54702,-2.79187,1.88337,-0.500547,2.99305,0.0593527,
1.7776,-2.37744,4.8706,-3.04488,0.263874,-0.097679,-2.8414,0.24652,-2.37744,4.8706,-3.04488,0.263874,-0.097679,-2.8414,0.24652,-2.37744,4.8706,-3.04488,0.263874,-0.097679,-2.8414,0.24652,-2.37744,4.8706,-3.04488,0.263874,-0.097679,-2.8414,0.24652,-2.37744,4.8706,-3.04488,0.263874,-0.097679,-2.8414,0.24652,-3.08447,4.69759,-3.11927,0.235409,-0.121195,1.09292,0.0593527,-1.65781,5.08916,-2.96502,0.229339,-0.124371,1.09366,0.0593527,-2.52882,5.20639,-2.38538,0.267969,-0.137153,2.65194,0.0593527,-2.21361,4.58043,-3.69903,0.264109,-0.129965,2.65231,0.0593527,-2.4991,5.54043,-3.38781,1.87158,-0.305849,3.03333,0.0593527,-2.24326,4.24649,-2.69665,1.87394,-0.326878,3.03254,0.0593527,
1.7877,-2.40783,4.50459,-3.08055,0.28533,-0.0660615,-3.03664,0.24652,-2.40783,4.50459,-3.08055,0.28533,-0.0660615,-3.03664,0.24652,-2.40783,4.50459,-3.08055,0.28533,-0.0660615,-3.03664,0.24652,-2.40783,4.50459,-3.08055,0.28533,-0.0660615,-3.03664,0.24652,-2.40783,4.50459,-3.08055,0.28533,-0.0660615,-3.03664,0.24652,-3.1125,4.316,-3.13597,0.24558,-0.10774,0.898529,0.0593527,-1.69072,4.73921,-3.02853,0.250203,-0.10407,0.89804,0.0593527,-2.57483,4.96101,-2.50223,0.255011,-0.0548246,2.45986,0.0593527,-2.22837,4.0942,-3.66228,0.258032,-0.0585405,2.45966,0.0593527,-2.5226,5.09437,-3.54948,1.86829,-0.111791,3.06961,0.0593527,-2.28066,3.96092,-2.61489,1.8658,-0.077279,3.06984,0.0593527,
