time,0_rod(payload_bars compound_4iIKV1).X,0_rod(payload_bars compound_4iIKV1).Y,0_rod(payload_bars compound_4iIKV1).Z,0_rod(payload_bars compound_4iIKV1).Euler1,0_rod(payload_bars compound_4iIKV1).Euler2,0_rod(payload_bars compound_4iIKV1).Euler3,0_rod(payload_bars compound_4iIKV1).mass,1_rod(payload_bars compound_4iIKV1).X,1_rod(payload_bars compound_4iIKV1).Y,1_rod(payload_bars compound_4iIKV1).Z,1_rod(payload_bars compound_4iIKV1).Euler1,1_rod(payload_bars compound_4iIKV1).Euler2,1_rod(payload_bars compound_4iIKV1).Euler3,1_rod(payload_bars compound_4iIKV1).mass,2_rod(payload_bars compound_4iIKV1).X,2_rod(payload_bars compound_4iIKV1).Y,2_rod(payload_bars compound_4iIKV1).Z,2_rod(payload_bars compound_4iIKV1).Euler1,2_rod(payload_bars compound_4iIKV1).Euler2,2_rod(payload_bars compound_4iIKV1).Euler3,2_rod(payload_bars compound_4iIKV1).mass,3_rod(payload_bars compound_4iIKV1).X,3_rod(payload_bars compound_4iIKV1).Y,3_rod(payload_bars compound_4iIKV1).Z,3_rod(payload_bars compound_4iIKV1).Euler1,3_rod(payload_bars compound_4iIKV1).Euler2,3_rod(payload_bars compound_4iIKV1).Euler3,3_rod(payload_bars compound_4iIKV1).mass,4_rod(payload_bars compound_4iIKV1).X,4_rod(payload_bars compound_4iIKV1).Y,4_rod(payload_bars compound_4iIKV1).Z,4_rod(payload_bars compound_4iIKV1).Euler1,4_rod(payload_bars compound_4iIKV1).Euler2,4_rod(payload_bars compound_4iIKV1).Euler3,4_rod(payload_bars compound_4iIKV1).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
3.1007,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8585,5.33654,2.62548,0.0121249,-0.107688,-2.42787,0.199491,2.42297,5.30504,3.16837,-0.0342081,-0.0743523,-2.41483,0.199491,-0.119071,4.81567,2.9542,-0.0156671,-0.0558211,-0.863898,0.199491,-0.00311943,6.93978,5.31383,0.00507972,-0.0919763,-0.851292,0.199491,-0.195889,5.12983,5.39304,-1.52296,0.727994,0.0727105,0.199645,-0.9187,7.45832,2.29455,-1.50115,0.714286,0.115664,0.199491,
3.1108,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85364,5.33836,2.62389,0.0102726,-0.108429,-2.42822,0.199491,2.41952,5.30873,3.1639,-0.0334693,-0.0746898,-2.41599,0.199491,-0.118882,4.81553,2.95408,-0.017162,-0.0545495,-0.863855,0.199491,0.0024032,6.93675,5.30057,0.0106298,-0.0957852,-0.852273,0.199491,-0.192032,5.1393,5.38625,-1.5222,0.732434,0.0717543,0.199645,-0.917841,7.45822,2.29385,-1.50211,0.708778,0.114892,0.199491,
3.1209,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84837,5.34026,2.62224,0.00863426,-0.108795,-2.42862,0.199491,2.41564,5.31262,3.15917,-0.0324828,-0.074875,-2.41722,0.199491,-0.118642,4.81537,2.95396,-0.0187836,-0.0531762,-0.863808,0.199491,0.0084604,6.93328,5.28637,0.00798398,-0.0923859,-0.852495,0.199491,-0.187959,5.1495,5.37896,-1.52209,0.729711,0.070223,0.199645,-0.916917,7.45814,2.29332,-1.50158,0.713028,0.115101,0.199491,
3.131,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84287,5.34218,2.62059,0.00664921,-0.109508,-2.42899,0.199491,2.41153,5.3166,3.15432,-0.031584,-0.0752353,-2.41848,0.199491,-0.118371,4.81525,2.95386,-0.0206567,-0.0515867,-0.863744,0.199491,0.0146758,6.92953,5.27167,0.00959335,-0.0926542,-0.853112,0.199491,-0.183901,5.15998,5.37149,-1.52172,0.729574,0.0687901,0.199645,-0.915973,7.45798,2.29282,-1.50289,0.705255,0.114118,0.199491,
3.1411,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83735,5.34409,2.61894,0.00412278,-0.110869,-2.42931,0.199491,2.4074,5.32055,3.14947,-0.0305481,-0.0754379,-2.41974,0.199491,-0.11816,4.81513,2.95377,-0.022235,-0.0502425,-0.863695,0.199491,0.0207357,6.92576,5.25697,0.0151313,-0.0963287,-0.854096,0.199491,-0.179937,5.17037,5.36402,-1.52096,0.733747,0.0676278,0.199645,-0.915117,7.45788,2.29234,-1.503,0.705247,0.113896,0.199491,
3.1512,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83218,5.34592,2.61733,0.00325807,-0.110351,-2.42978,0.199491,2.40335,5.32435,3.1448,-0.0298977,-0.0760673,-2.42093,0.199491,-0.117988,4.81498,2.95365,-0.0234292,-0.0492285,-0.863675,0.199491,0.0266182,6.92218,5.24291,0.0125439,-0.0929915,-0.854314,0.199491,-0.176228,5.18044,5.35688,-1.52086,0.730818,0.0660709,0.199645,-0.914356,7.45783,2.29191,-1.50301,0.705856,0.11376,0.199491,
3.1613,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82745,5.34764,2.6158,0.00249655,-0.109841,-2.43023,0.199491,2.39955,5.32789,3.14042,-0.029184,-0.0765295,-2.42204,0.199491,-0.117884,4.81485,2.95353,-0.0241555,-0.0486121,-0.863676,0.199491,0.0319451,6.91897,5.22984,0.0138016,-0.0930685,-0.854854,0.199491,-0.172933,5.18976,5.35025,-1.52051,0.73093,0.0647913,0.199645,-0.913717,7.45783,2.29137,-1.50428,0.697997,0.112823,0.199491,
3.1714,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82328,5.34921,2.61439,0.0018708,-0.109342,-2.43065,0.199491,2.39618,5.33106,3.13649,-0.0282478,-0.0765839,-2.42307,0.199491,-0.117872,4.81471,2.95341,-0.0241452,-0.048625,-0.863712,0.199491,0.0365364,6.91621,5.21822,0.0191176,-0.0967649,-0.855756,0.199491,-0.170044,5.19804,5.34433,-1.51989,0.734696,0.0638777,0.199645,-0.913232,7.45791,2.29088,-1.5039,0.701084,0.112953,0.199491,
3.1815,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81988,5.35052,2.6132,0.00255742,-0.107497,-2.43113,0.199491,2.3933,5.33372,3.13318,-0.0280194,-0.0773045,-2.42389,0.199491,-0.117868,4.81458,2.95329,-0.0241341,-0.0486369,-0.863748,0.199491,0.040472,6.91388,5.20851,0.0161894,-0.0934723,-0.855831,0.199491,-0.167698,5.20503,5.33942,-1.51989,0.731746,0.062745,0.199645,-0.912855,7.45795,2.29049,-1.5044,0.698114,0.112543,0.199491,
3.1916,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81719,5.35152,2.6123,0.00236634,-0.106921,-2.43142,0.199491,2.39102,5.33578,3.13062,-0.0276924,-0.0776985,-2.42453,0.199491,-0.117839,4.81451,2.9531,-0.0244159,-0.0483931,-0.863753,0.199491,0.0434712,6.91208,5.20094,0.0165676,-0.0932117,-0.856111,0.199491,-0.165947,5.21045,5.33559,-1.51971,0.731561,0.061978,0.199645,-0.912568,7.45801,2.29013,-1.50511,0.693642,0.112023,0.199491,
3.2017,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81539,5.35221,2.61169,0.00297702,-0.105648,-2.4317,0.199491,2.38956,5.33717,3.12889,-0.028231,-0.0788431,-2.42491,0.199491,-0.117835,4.81442,2.95285,-0.0245487,-0.048274,-0.86377,0.199491,0.0454605,6.91082,5.19574,0.0214078,-0.0969829,-0.856732,0.199491,-0.16469,5.21414,5.33295,-1.51929,0.735067,0.0616702,0.199645,-0.912381,7.45816,2.28987,-1.50443,0.698466,0.112398,0.199491,
3.2118,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81463,5.35254,2.61138,0.0048548,-0.103162,-2.432,0.199491,2.3889,5.33788,3.12801,-0.0293195,-0.0803662,-2.42503,0.199491,-0.117856,4.81433,2.95265,-0.0245279,-0.0482856,-0.863795,0.199491,0.0465429,6.91025,5.19314,0.0180232,-0.0938526,-0.856476,0.199491,-0.164013,5.21605,5.33162,-1.51944,0.732313,0.061268,0.199645,-0.912291,7.45827,2.28966,-1.50508,0.694194,0.11195,0.199491,
3.2219,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81473,5.35258,2.61135,0.00505895,-0.102952,-2.43203,0.199491,2.38896,5.33792,3.12797,-0.0288742,-0.0798168,-2.42508,0.199491,-0.117886,4.81433,2.9526,-0.0244492,-0.0483481,-0.8638,0.199491,0.0465182,6.91056,5.19323,0.017269,-0.093198,-0.856396,0.199491,-0.163986,5.21609,5.33157,-1.51949,0.731843,0.0612442,0.199645,-0.912316,7.45838,2.28949,-1.50514,0.693784,0.111905,0.199491,
3.232,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81572,5.3523,2.61159,0.00512068,-0.103181,-2.43195,0.199491,2.38987,5.33729,3.12876,-0.0288348,-0.0794619,-2.42489,0.199491,-0.117927,4.81434,2.95259,-0.0243403,-0.0484352,-0.863802,0.199491,0.045379,6.91146,5.19595,0.0211619,-0.0967559,-0.856751,0.199491,-0.164578,5.21419,5.33294,-1.51931,0.735001,0.0616947,0.199645,-0.912437,7.45839,2.28949,-1.50452,0.697943,0.112315,0.199491,
3.2421,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81766,5.35167,2.61217,0.00585387,-0.102889,-2.43183,0.199491,2.39154,5.33593,3.13047,-0.0297733,-0.0800032,-2.42441,0.199491,-0.117937,4.81438,2.95262,-0.0242915,-0.0484776,-0.863795,0.199491,0.0433247,6.91287,5.20122,0.0172851,-0.0938233,-0.856259,0.199491,-0.165817,5.21048,5.33567,-1.5197,0.731999,0.0620595,0.199645,-0.912608,7.45832,2.28961,-1.50506,0.694086,0.112015,0.199491,
3.2522,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82039,5.35069,2.61308,0.00575483,-0.103835,-2.43151,0.199491,2.39381,5.33386,3.13305,-0.0297604,-0.079199,-2.42378,0.199491,-0.117927,4.81446,2.95269,-0.0242577,-0.0485119,-0.863774,0.199491,0.0403097,6.91486,5.20888,0.015595,-0.0929709,-0.855816,0.199491,-0.167625,5.20508,5.33948,-1.51998,0.731089,0.0627667,0.199645,-0.912876,7.45837,2.28985,-1.50445,0.697924,0.112488,0.199491,
3.2623,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8239,5.34938,2.6143,0.00638478,-0.104135,-2.43117,0.199491,2.39676,5.33121,3.13636,-0.0304943,-0.0790467,-2.42292,0.199491,-0.117979,4.81456,2.95277,-0.0241781,-0.0485705,-0.863751,0.199491,0.0363749,6.91721,5.21863,0.0186698,-0.0963806,-0.855763,0.199491,-0.169918,5.19808,5.34442,-1.51996,0.734373,0.0639253,0.199645,-0.913288,7.45836,2.29025,-1.50396,0.700783,0.112874,0.199491,
3.2724,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82811,5.34781,2.61575,0.00731326,-0.10429,-2.43079,0.199491,2.40018,5.32806,3.14026,-0.0315333,-0.0790943,-2.4219,0.199491,-0.118051,4.81469,2.95288,-0.0242735,-0.0484685,-0.863712,0.199491,0.0317319,6.91998,5.23022,0.014535,-0.0936872,-0.854977,0.199491,-0.172766,5.18981,5.35034,-1.5205,0.73157,0.0648965,0.199645,-0.913838,7.45828,2.29074,-1.50417,0.698896,0.112831,0.199491,
3.2825,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83282,5.34609,2.61731,0.00767767,-0.105277,-2.4303,0.199491,2.40386,5.32454,3.14462,-0.0317008,-0.0780136,-2.42083,0.199491,-0.118138,4.81484,2.95301,-0.0239114,-0.0487683,-0.863689,0.199491,0.0264287,6.92325,5.24327,0.012084,-0.0925702,-0.854312,0.199491,-0.176123,5.18055,5.35695,-1.52095,0.730276,0.0660795,0.199645,-0.914503,7.45833,2.29125,-1.50314,0.705211,0.113626,0.199491,
3.2926,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83799,5.34428,2.61892,0.0093249,-0.104863,-2.42992,0.199491,2.4079,5.32076,3.14927,-0.0327383,-0.0778393,-2.41961,0.199491,-0.11833,4.81497,2.95311,-0.0224195,-0.0500424,-0.863728,0.199491,0.0205862,6.92675,5.25725,0.0145304,-0.0957847,-0.854105,0.199491,-0.179816,5.17056,5.36409,-1.52106,0.733192,0.0676343,0.199645,-0.915257,7.45835,2.29174,-1.50302,0.705309,0.11383,0.199491,
3.3027,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84346,5.3424,2.62057,0.0117421,-0.103615,-2.42959,0.199491,2.41203,5.31684,3.15409,-0.0338092,-0.0776704,-2.41836,0.199491,-0.118568,4.81509,2.95319,-0.0206811,-0.051523,-0.863786,0.199491,0.0145359,6.93044,5.27177,0.0103582,-0.0932929,-0.853242,0.199491,-0.183739,5.16024,5.37149,-1.52171,0.730221,0.0688713,0.199645,-0.91611,7.45846,2.2922,-1.50278,0.706168,0.114125,0.199491,
3.3128,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8489,5.34049,2.62224,0.0135565,-0.103085,-2.4292,0.199491,2.41603,5.3129,3.1589,-0.034528,-0.0771247,-2.41713,0.199491,-0.118806,4.81521,2.95329,-0.0192208,-0.0527579,-0.863828,0.199491,0.0084366,6.93421,5.28636,0.00771506,-0.0921074,-0.852519,0.199491,-0.187771,5.14991,5.37888,-1.52219,0.729154,0.0701911,0.199645,-0.917039,7.45865,2.2927,-1.5018,0.711883,0.114908,0.199491,
3.3229,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85412,5.33862,2.62388,0.0152425,-0.102635,-2.42881,0.199491,2.4199,5.30909,3.16354,-0.0357002,-0.0771563,-2.4159,0.199491,-0.119074,4.81536,2.95339,-0.0177561,-0.0539906,-0.863868,0.199491,0.0024732,6.93764,5.30038,0.00996615,-0.0951332,-0.852282,0.199491,-0.191737,5.13986,5.38607,-1.52228,0.731969,0.0717075,0.199645,-0.917967,7.45872,2.29324,-1.50202,0.709651,0.114881,0.199491,
3.333,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85891,5.33686,2.62541,0.0167158,-0.102311,-2.42843,0.199491,2.42335,5.30548,3.16791,-0.0364992,-0.0768885,-2.41477,0.199491,-0.119295,4.81549,2.9535,-0.016486,-0.0550685,-0.863901,0.199491,-0.00299304,6.94067,5.31336,0.00592616,-0.0926197,-0.851461,0.199491,-0.195517,5.13054,5.39274,-1.52292,0.728789,0.0727301,0.199645,-0.918825,7.45882,2.29385,-1.50121,0.714187,0.115543,0.199491,
3.3431,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86308,5.33527,2.62679,0.0175807,-0.102522,-2.42805,0.199491,2.42626,5.30224,3.17182,-0.0373909,-0.0769045,-2.41374,0.199491,-0.119463,4.81563,2.95362,-0.0154343,-0.0559746,-0.863923,0.199491,-0.00783547,6.94318,5.32479,0.00411693,-0.091942,-0.85087,0.199491,-0.198968,5.12231,5.39862,-1.52322,0.72872,0.0737973,0.199645,-0.919571,7.45891,2.29448,-1.50083,0.715928,0.115928,0.199491,
3.3532,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8665,5.33393,2.62794,0.0180471,-0.102978,-2.4277,0.199491,2.42862,5.29955,3.17506,-0.037974,-0.076752,-2.41289,0.199491,-0.119665,4.81576,2.95376,-0.0146945,-0.0566097,-0.86393,0.199491,-0.0119127,6.94508,5.33412,0.00659715,-0.0948464,-0.850744,0.199491,-0.201868,5.11546,5.40347,-1.52321,0.731093,0.0748437,0.199645,-0.920245,7.45892,2.29503,-1.50093,0.714698,0.115966,0.199491,
3.3633,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86908,5.33291,2.6288,0.0184969,-0.103201,-2.42744,0.199491,2.43023,5.29753,3.17747,-0.0379109,-0.0761068,-2.4123,0.199491,-0.119866,4.81586,2.9539,-0.0144955,-0.056782,-0.863914,0.199491,-0.0149556,6.94646,5.34109,0.00274914,-0.0920285,-0.85012,0.199491,-0.204112,5.1104,5.40708,-1.52372,0.727755,0.0752671,0.199645,-0.920836,7.45892,2.29555,-1.50007,0.719749,0.116616,0.199491,
3.3734,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8707,5.33227,2.62932,0.0184972,-0.103668,-2.42725,0.199491,2.43109,5.29629,3.17896,-0.0376691,-0.0755153,-2.41195,0.199491,-0.120061,4.81594,2.95406,-0.0143828,-0.056888,-0.863899,0.199491,-0.0169418,6.94723,5.34533,0.00261267,-0.0922462,-0.849943,0.199491,-0.205637,5.10729,5.40929,-1.52366,0.729216,0.0757589,0.199645,-0.921277,7.45887,2.29587,-1.50053,0.71643,0.11637,0.199491,
3.3835,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87128,5.33206,2.62944,0.0183188,-0.104036,-2.42717,0.199491,2.43121,5.29586,3.17946,-0.0368393,-0.0745001,-2.41189,0.199491,-0.120255,4.81598,2.95418,-0.0141104,-0.0571341,-0.863905,0.199491,-0.0177675,6.94737,5.34662,0.00529448,-0.0947142,-0.850138,0.199491,-0.206292,5.10625,5.40999,-1.52357,0.730368,0.0759814,0.199645,-0.921553,7.45882,2.29603,-1.50011,0.719004,0.116678,0.199491,
3.3936,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87084,5.33226,2.62921,0.0183917,-0.103796,-2.42724,0.199491,2.43057,5.29627,3.17899,-0.036261,-0.0740416,-2.41205,0.199491,-0.120365,4.81596,2.95422,-0.0140689,-0.0571877,-0.863911,0.199491,-0.0172804,6.94686,5.34503,0.00188452,-0.0916303,-0.849871,0.199491,-0.206054,5.10739,5.4092,-1.52382,0.727323,0.0756439,0.199645,-0.921606,7.45874,2.29604,-1.50015,0.718735,0.116658,0.199491,
3.4037,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86931,5.33285,2.62865,0.0176181,-0.104237,-2.42734,0.199491,2.42926,5.29752,3.17761,-0.0358371,-0.0739991,-2.41246,0.199491,-0.1204,4.81592,2.95423,-0.0143466,-0.0569713,-0.863907,0.199491,-0.0155776,6.94579,5.34058,0.00379613,-0.0929709,-0.85019,0.199491,-0.204891,5.11061,5.40694,-1.52339,0.730095,0.0754397,0.199645,-0.921426,7.4587,2.29584,-1.50059,0.715994,0.116333,0.199491,
3.4138,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86679,5.33384,2.62773,0.0167159,-0.104538,-2.42754,0.199491,2.42738,5.29953,3.17532,-0.0355277,-0.0742956,-2.41308,0.199491,-0.120363,4.81582,2.95417,-0.0149093,-0.0565119,-0.8639,0.199491,-0.0127006,6.94422,5.33351,0.00642009,-0.0947265,-0.850686,0.199491,-0.202819,5.11578,5.40331,-1.5232,0.729941,0.0748021,0.199645,-0.921016,7.45867,2.29552,-1.50022,0.718683,0.116511,0.199491,
3.4239,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86341,5.33517,2.62653,0.0157659,-0.104637,-2.42784,0.199491,2.42494,5.30219,3.17214,-0.03496,-0.0744846,-2.41391,0.199491,-0.120233,4.8157,2.95408,-0.0158976,-0.0556875,-0.863878,0.199491,-0.00871392,6.94217,5.32412,0.00367738,-0.0916169,-0.850777,0.199491,-0.20005,5.12259,5.39847,-1.52316,0.727868,0.0737964,0.199645,-0.920366,7.4586,2.29497,-1.5011,0.713559,0.115849,0.199491,
3.434,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85922,5.33678,2.62509,0.0139177,-0.105568,-2.42813,0.199491,2.42202,5.30541,3.16826,-0.0336898,-0.0740201,-2.41497,0.199491,-0.120047,4.81556,2.95398,-0.0171564,-0.0546292,-0.863844,0.199491,-0.00388059,6.93974,5.3128,0.00710523,-0.0937343,-0.851519,0.199491,-0.196661,5.13075,5.39261,-1.52256,0.731121,0.0729456,0.199645,-0.919546,7.45854,2.29432,-1.50111,0.714145,0.115722,0.199491,
3.4441,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85446,5.33856,2.62353,0.0121474,-0.106239,-2.42848,0.199491,2.41876,5.30901,3.16391,-0.0332972,-0.0746995,-2.41608,0.199491,-0.119803,4.81541,2.95386,-0.0189985,-0.0530632,-0.863786,0.199491,0.00161805,6.93688,5.30002,0.00948968,-0.0948117,-0.852217,0.199491,-0.192805,5.13998,5.38604,-1.52232,0.73019,0.0716764,0.199645,-0.918617,7.45845,2.29368,-1.50151,0.71233,0.115322,0.199491,
3.4542,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8493,5.34043,2.62189,0.0100748,-0.107154,-2.42883,0.199491,2.41514,5.31283,3.15927,-0.0328007,-0.0753759,-2.41726,0.199491,-0.119505,4.81525,2.95374,-0.0211315,-0.0512505,-0.863716,0.199491,0.00758159,6.93368,5.28625,0.00735877,-0.0918863,-0.852487,0.199491,-0.18877,5.14989,5.37897,-1.52208,0.729037,0.0702794,0.199645,-0.917621,7.45838,2.29302,-1.50232,0.70779,0.114652,0.199491,
3.4643,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84392,5.34235,2.62023,0.00785166,-0.108188,-2.42918,0.199491,2.41127,5.31674,3.15451,-0.0316591,-0.0753775,-2.41851,0.199491,-0.119238,4.81512,2.95363,-0.0227701,-0.0498672,-0.86367,0.199491,0.0136643,6.93023,5.27199,0.0114628,-0.0943541,-0.853342,0.199491,-0.184697,5.16009,5.37164,-1.52141,0.732419,0.0691148,0.199645,-0.91664,7.45832,2.29247,-1.50222,0.709257,0.11458,0.199491,
3.4744,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8386,5.34423,2.6186,0.00621233,-0.108547,-2.42958,0.199491,2.40732,5.3206,3.14977,-0.0311101,-0.0760963,-2.41971,0.199491,-0.119019,4.81498,2.95352,-0.0243693,-0.0485062,-0.863628,0.199491,0.0196366,6.92661,5.25771,0.0136695,-0.0951673,-0.854022,0.199491,-0.180799,5.17023,5.36441,-1.52114,0.731316,0.0676695,0.199645,-0.915768,7.4582,2.29196,-1.50307,0.704385,0.113887,0.199491,
3.4845,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83355,5.34601,2.61703,0.00467413,-0.108866,-2.42996,0.199491,2.40332,5.3243,3.14522,-0.0303418,-0.0765652,-2.42088,0.199491,-0.118845,4.81485,2.95341,-0.0256291,-0.0474347,-0.863602,0.199491,0.0253134,6.92312,5.24398,0.0117864,-0.0924726,-0.854282,0.199491,-0.177252,5.18003,5.35744,-1.52087,0.730309,0.0662614,0.199645,-0.915047,7.45815,2.29151,-1.50341,0.702789,0.113547,0.199491,
3.4946,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82893,5.34767,2.61557,0.00398438,-0.108304,-2.4304,0.199491,2.39952,5.32773,3.14097,-0.0291496,-0.0764616,-2.422,0.199491,-0.118792,4.81473,2.9533,-0.0259362,-0.047177,-0.86362,0.199491,0.0304343,6.91988,5.23122,0.015638,-0.0948193,-0.855053,0.199491,-0.174067,5.18911,5.35095,-1.52026,0.733497,0.065197,0.199645,-0.914496,7.45814,2.2911,-1.50346,0.703016,0.113395,0.199491,
