time,0_rod(payload_bars compound_j8RNsn).X,0_rod(payload_bars compound_j8RNsn).Y,0_rod(payload_bars compound_j8RNsn).Z,0_rod(payload_bars compound_j8RNsn).Euler1,0_rod(payload_bars compound_j8RNsn).Euler2,0_rod(payload_bars compound_j8RNsn).Euler3,0_rod(payload_bars compound_j8RNsn).mass,1_rod(payload_bars compound_j8RNsn).X,1_rod(payload_bars compound_j8RNsn).Y,1_rod(payload_bars compound_j8RNsn).Z,1_rod(payload_bars compound_j8RNsn).Euler1,1_rod(payload_bars compound_j8RNsn).Euler2,1_rod(payload_bars compound_j8RNsn).Euler3,1_rod(payload_bars compound_j8RNsn).mass,2_rod(payload_bars compound_j8RNsn).X,2_rod(payload_bars compound_j8RNsn).Y,2_rod(payload_bars compound_j8RNsn).Z,2_rod(payload_bars compound_j8RNsn).Euler1,2_rod(payload_bars compound_j8RNsn).Euler2,2_rod(payload_bars compound_j8RNsn).Euler3,2_rod(payload_bars compound_j8RNsn).mass,3_rod(payload_bars compound_j8RNsn).X,3_rod(payload_bars compound_j8RNsn).Y,3_rod(payload_bars compound_j8RNsn).Z,3_rod(payload_bars compound_j8RNsn).Euler1,3_rod(payload_bars compound_j8RNsn).Euler2,3_rod(payload_bars compound_j8RNsn).Euler3,3_rod(payload_bars compound_j8RNsn).mass,4_rod(payload_bars compound_j8RNsn).X,4_rod(payload_bars compound_j8RNsn).Y,4_rod(payload_bars compound_j8RNsn).Z,4_rod(payload_bars compound_j8RNsn).Euler1,4_rod(payload_bars compound_j8RNsn).Euler2,4_rod(payload_bars compound_j8RNsn).Euler3,4_rod(payload_bars compound_j8RNsn).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
8.0295,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.78918,5.34749,5.29701,0.00477286,0.318898,-2.42841,0.199491,1.04503,5.32349,2.75819,-0.0292993,0.355406,-2.43303,0.199491,-1.35138,4.81066,3.62859,-0.0181829,0.374049,-0.872739,0.199491,-0.26258,6.94258,5.68217,-0.000431285,0.345823,-0.854111,0.199491,-0.396566,5.17239,5.85782,-1.88475,0.667609,-0.488336,0.199645,-2.35009,7.46649,3.35826,-1.85601,0.657857,-0.438316,0.199491,
8.0396,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79381,5.34535,5.30122,0.00620829,0.318745,-2.4273,0.199491,1.05152,5.31913,2.76113,-0.0294853,0.356821,-2.43178,0.199491,-1.3516,4.81084,3.62885,-0.0167377,0.372951,-0.872163,0.199491,-0.262159,6.94675,5.6998,0.0187883,0.328684,-0.847211,0.199491,-0.397062,5.16072,5.86715,-1.8881,0.671848,-0.48855,0.199645,-2.3508,7.46662,3.35916,-1.85716,0.660005,-0.438906,0.199491,
8.0497,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79832,5.34326,5.30531,0.00857603,0.319695,-2.42591,0.199491,1.05785,5.31485,2.764,-0.03233,0.35518,-2.43149,0.199491,-1.35174,4.81096,3.62901,-0.0159611,0.372363,-0.871848,0.199491,-0.261463,6.95072,5.71694,0.0134338,0.331941,-0.848478,0.199491,-0.397565,5.14942,5.87639,-1.88733,0.670058,-0.486285,0.199645,-2.35134,7.46675,3.36013,-1.8592,0.663653,-0.440028,0.199491,
8.0598,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80247,5.34131,5.3091,0.00960082,0.319259,-2.42499,0.199491,1.06359,5.31077,2.76685,-0.0341007,0.35459,-2.43088,0.199491,-1.35172,4.81111,3.62915,-0.0153295,0.371848,-0.871579,0.199491,-0.260613,6.95445,5.73301,-0.00558755,0.346491,-0.854303,0.199491,-0.398255,5.1389,5.88506,-1.88513,0.666154,-0.483291,0.199645,-2.35173,7.46694,3.36099,-1.85893,0.663431,-0.439678,0.199491,
8.0699,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80604,5.33957,5.31242,0.00975005,0.31805,-2.42442,0.199491,1.06876,5.30711,2.76938,-0.0343608,0.355576,-2.42988,0.199491,-1.3518,4.81128,3.62936,-0.0142942,0.371023,-0.871157,0.199491,-0.260196,6.95759,5.74729,0.0131135,0.329981,-0.84764,0.199491,-0.398853,5.12933,5.8928,-1.88834,0.670356,-0.483777,0.199645,-2.35212,7.46707,3.3618,-1.86057,0.666376,-0.440559,0.199491,
8.08,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80916,5.33805,5.31532,0.0114994,0.318831,-2.42341,0.199491,1.07304,5.304,2.77156,-0.0366655,0.354018,-2.42975,0.199491,-1.35193,4.81138,3.62954,-0.0139076,0.370721,-0.870991,0.199491,-0.259838,6.96,5.75927,0.00900988,0.332537,-0.84861,0.199491,-0.399438,5.12134,5.89945,-1.88748,0.668623,-0.48201,0.199645,-2.3525,7.46713,3.36267,-1.86123,0.66765,-0.440856,0.199491,
8.0901,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.8116,5.33681,5.31764,0.0125022,0.319024,-2.42271,0.199491,1.07598,5.30157,2.77342,-0.0367215,0.354637,-2.42905,0.199491,-1.35204,4.8115,3.62979,-0.0138575,0.37068,-0.870942,0.199491,-0.259546,6.96184,5.76855,-0.00861515,0.34645,-0.854143,0.199491,-0.400156,5.1153,5.90456,-1.88562,0.665489,-0.479976,0.199645,-2.35292,7.46721,3.36348,-1.86129,0.667918,-0.440782,0.199491,
8.1002,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.8132,5.33599,5.31916,0.0127244,0.318667,-2.4224,0.199491,1.07774,5.29998,2.77471,-0.0347455,0.357253,-2.42789,0.199491,-1.35227,4.81162,3.63018,-0.0130575,0.370054,-0.870619,0.199491,-0.259801,6.96283,5.77459,0.0114799,0.329399,-0.847256,0.199491,-0.400766,5.11122,5.90797,-1.88879,0.670043,-0.481338,0.199645,-2.35336,7.46716,3.36418,-1.86245,0.669938,-0.441442,0.199491,
8.1103,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.81402,5.3356,5.31988,0.0137412,0.319516,-2.42196,0.199491,1.07826,5.29924,2.77544,-0.034616,0.357474,-2.42762,0.199491,-1.35248,4.81167,3.63047,-0.0123827,0.369517,-0.870363,0.199491,-0.260149,6.96287,5.77717,0.00536756,0.334293,-0.849161,0.199491,-0.401283,5.1095,5.90964,-1.88709,0.66745,-0.480031,0.199645,-2.35368,7.46701,3.36475,-1.86175,0.668865,-0.440969,0.199491,
8.1204,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.8139,5.33564,5.31976,0.0136964,0.319534,-2.42199,0.199491,1.07747,5.29943,2.77575,-0.033341,0.358641,-2.42723,0.199491,-1.35257,4.81169,3.63068,-0.011982,0.369168,-0.870213,0.199491,-0.260419,6.96228,5.77627,-0.00839834,0.345702,-0.853737,0.199491,-0.401669,5.11024,5.90934,-1.88583,0.665664,-0.479388,0.199645,-2.35381,7.46694,3.36507,-1.86249,0.670149,-0.44138,0.199491,
8.1305,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.8128,5.33617,5.31873,0.0125546,0.318692,-2.42251,0.199491,1.07578,5.30063,2.77545,-0.0328141,0.358775,-2.4274,0.199491,-1.35265,4.81167,3.63096,-0.0113092,0.368589,-0.869974,0.199491,-0.260951,6.96112,5.77189,0.0132772,0.328033,-0.846679,0.199491,-0.401592,5.11335,5.90708,-1.88881,0.670449,-0.48167,0.199645,-2.35374,7.46686,3.36511,-1.86192,0.669228,-0.441046,0.199491,
8.1406,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.81095,5.3372,5.31684,0.0116179,0.318385,-2.42312,0.199491,1.0731,5.30269,2.7744,-0.0339076,0.356862,-2.4284,0.199491,-1.35262,4.81156,3.63106,-0.0116953,0.368839,-0.870141,0.199491,-0.261349,6.95944,5.76425,0.00497614,0.335465,-0.849644,0.199491,-0.401267,5.11869,5.90305,-1.88642,0.667273,-0.48094,0.199645,-2.35349,7.4668,3.36477,-1.8611,0.667848,-0.440577,0.199491,
8.1507,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80832,5.33865,5.31418,0.0104455,0.318111,-2.42393,0.199491,1.0693,5.30549,2.77257,-0.0322905,0.357743,-2.42868,0.199491,-1.35252,4.81143,3.63097,-0.0125041,0.36942,-0.870468,0.199491,-0.261565,6.95744,5.75374,-0.00547328,0.3448,-0.853523,0.199491,-0.400843,5.12586,5.89732,-1.88574,0.66667,-0.481592,0.199645,-2.35308,7.46677,3.36398,-1.86128,0.668005,-0.440735,0.199491,
8.1608,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80494,5.34039,5.31092,0.00869768,0.317458,-2.42501,0.199491,1.06491,5.30895,2.76999,-0.0302425,0.359011,-2.429,0.199491,-1.35245,4.81129,3.63083,-0.013888,0.370498,-0.871006,0.199491,-0.26204,6.95495,5.7407,0.0166974,0.327351,-0.846691,0.199491,-0.40007,5.13443,5.89013,-1.88846,0.671205,-0.484574,0.199645,-2.35261,7.46664,3.36289,-1.85927,0.664441,-0.439649,0.199491,
8.1709,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80106,5.3423,5.30728,0.00703114,0.317078,-2.42611,0.199491,1.05991,5.31283,2.7671,-0.0308646,0.357121,-2.43039,0.199491,-1.35226,4.81109,3.63057,-0.0166526,0.372671,-0.872065,0.199491,-0.262293,6.95199,5.72576,0.00865961,0.335148,-0.849805,0.199491,-0.399107,5.14438,5.8819,-1.88597,0.668061,-0.484548,0.199645,-2.35203,7.46661,3.36175,-1.85891,0.663607,-0.43959,0.199491,
8.181,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79667,5.34431,5.30333,0.00454253,0.315934,-2.42751,0.199491,1.05425,5.31696,2.76415,-0.0298999,0.356835,-2.43129,0.199491,-1.35194,4.81091,3.63029,-0.0195534,0.374919,-0.873169,0.199491,-0.262381,6.94863,5.7095,-0.00148017,0.344679,-0.853688,0.199491,-0.398232,5.15518,5.87294,-1.88562,0.668153,-0.48604,0.199645,-2.35123,7.46656,3.3606,-1.85803,0.66189,-0.439187,0.199491,
8.1911,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79189,5.34641,5.29913,0.000894409,0.313593,-2.42929,0.199491,1.04835,5.32124,2.7611,-0.0278229,0.35775,-2.43186,0.199491,-1.35167,4.8108,3.63008,-0.0218962,0.376728,-0.874059,0.199491,-0.262884,6.94468,5.69239,0.0205107,0.327658,-0.84696,0.199491,-0.397371,5.16623,5.86371,-1.88845,0.672934,-0.489541,0.199645,-2.35039,7.46635,3.35953,-1.85594,0.658105,-0.438075,0.199491,
8.2012,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.78714,5.3485,5.29494,-0.00213765,0.311928,-2.43088,0.199491,1.04221,5.32547,2.75817,-0.0281529,0.355854,-2.43325,0.199491,-1.35138,4.81066,3.62983,-0.0244568,0.378701,-0.875042,0.199491,-0.26336,6.94043,5.67513,0.0157887,0.332807,-0.84901,0.199491,-0.396714,5.17747,5.85461,-1.88612,0.670166,-0.489879,0.199645,-2.34959,7.46616,3.35866,-1.85595,0.657913,-0.438224,0.199491,
8.2113,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.7826,5.35045,5.29098,-0.00431806,0.311148,-2.43216,0.199491,1.03589,5.32956,2.75549,-0.0271098,0.355436,-2.43412,0.199491,-1.35114,4.81053,3.62961,-0.0263118,0.380117,-0.875763,0.199491,-0.263766,6.93632,5.65837,0.00301584,0.344544,-0.853718,0.199491,-0.396377,5.18853,5.84576,-1.88511,0.669345,-0.491071,0.199645,-2.34892,7.46606,3.35793,-1.85467,0.655559,-0.437551,0.199491,
8.2214,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.77838,5.35228,5.28727,-0.00557898,0.311307,-2.43313,0.199491,1.0299,5.33346,2.75288,-0.024367,0.357055,-2.43434,0.199491,-1.35117,4.81043,3.62953,-0.0267272,0.380451,-0.875943,0.199491,-0.264677,6.93238,5.64252,0.023083,0.329084,-0.847521,0.199491,-0.396099,5.19883,5.83738,-1.88819,0.674426,-0.494675,0.199645,-2.34856,7.46595,3.35727,-1.8529,0.652349,-0.436634,0.199491,
8.2315,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.77479,5.35398,5.28392,-0.00500009,0.313369,-2.43349,0.199491,1.02439,5.33703,2.7505,-0.024237,0.355811,-2.43538,0.199491,-1.3513,4.81027,3.62942,-0.0266763,0.380429,-0.875968,0.199491,-0.26559,6.92882,5.62812,0.0239989,0.329383,-0.847646,0.199491,-0.395996,5.20832,5.82991,-1.88671,0.672851,-0.495288,0.199645,-2.34842,7.46596,3.35673,-1.85282,0.65206,-0.436723,0.199491,
8.2416,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.7718,5.35549,5.28101,-0.00419162,0.315474,-2.43372,0.199491,1.01931,5.34013,2.74853,-0.023618,0.355214,-2.4361,0.199491,-1.35138,4.81012,3.62931,-0.0258868,0.379798,-0.875714,0.199491,-0.26618,6.92595,5.6157,0.00761915,0.343841,-0.853433,0.199491,-0.396207,5.21673,5.82349,-1.88455,0.670235,-0.495334,0.199645,-2.34832,7.46604,3.35622,-1.85151,0.64974,-0.435991,0.199491,
8.2517,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.76925,5.35678,5.27851,-0.00415882,0.316515,-2.43412,0.199491,1.0152,5.34272,2.74683,-0.0208905,0.35729,-2.43594,0.199491,-1.35154,4.81005,3.62929,-0.0244148,0.378648,-0.875189,0.199491,-0.267004,6.92357,5.60547,0.0229329,0.331909,-0.848691,0.199491,-0.396333,5.22348,5.81818,-1.88728,0.674559,-0.498135,0.199645,-2.34829,7.46605,3.35575,-1.85023,0.647427,-0.435297,0.199491,
8.2618,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.76733,5.35774,5.27665,-0.0035862,0.31793,-2.43425,0.199491,1.01228,5.34467,2.74548,-0.021138,0.356282,-2.43662,0.199491,-1.35168,4.80996,3.6292,-0.0240093,0.378343,-0.875063,0.199491,-0.267629,6.92165,5.59772,0.0300022,0.326573,-0.84667,0.199491,-0.396303,5.22853,5.81423,-1.88702,0.674464,-0.498771,0.199645,-2.34825,7.46606,3.35543,-1.85026,0.647403,-0.435403,0.199491,
8.2719,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.76613,5.35829,5.27554,-0.00299306,0.319079,-2.43424,0.199491,1.01038,5.34585,2.7447,-0.0229788,0.353688,-2.43762,0.199491,-1.35163,4.80986,3.62891,-0.0251685,0.379239,-0.875518,0.199491,-0.267583,6.92054,5.59279,0.0117523,0.342084,-0.852772,0.199491,-0.396336,5.23192,5.81169,-1.8843,0.670779,-0.49766,0.199645,-2.3481,7.4662,3.35516,-1.84979,0.646571,-0.435137,0.199491,
8.282,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.76551,5.35852,5.27505,-0.00333043,0.31892,-2.43441,0.199491,1.00977,5.34635,2.7443,-0.0227173,0.353852,-2.43768,0.199491,-1.35159,4.80984,3.62882,-0.0258429,0.379763,-0.875773,0.199491,-0.26757,6.92021,5.59073,0.0201934,0.335267,-0.849979,0.199491,-0.396171,5.23324,5.81045,-1.88663,0.674173,-0.499327,0.199645,-2.34797,7.46634,3.3549,-1.84951,0.646042,-0.434998,0.199491,
8.2921,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.76562,5.35846,5.27516,-0.00385375,0.318268,-2.43456,0.199491,1.01045,5.34618,2.74424,-0.0227526,0.354023,-2.43764,0.199491,-1.35158,4.80985,3.62881,-0.0264385,0.380235,-0.875992,0.199491,-0.267523,6.92053,5.59159,0.0320909,0.325283,-0.846127,0.199491,-0.395855,5.23253,5.81077,-1.88786,0.675854,-0.499935,0.199645,-2.34788,7.46629,3.35479,-1.84955,0.646091,-0.435062,0.199491,
8.3022,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.76659,5.35806,5.27599,-0.00447802,0.31717,-2.43462,0.199491,1.01204,5.34527,2.74479,-0.0243895,0.35256,-2.43793,0.199491,-1.35139,4.80986,3.62874,-0.02766,0.381164,-0.876442,0.199491,-0.266919,6.92169,5.59548,0.0143301,0.339765,-0.851871,0.199491,-0.395772,5.23008,5.81282,-1.88487,0.671423,-0.497668,0.199645,-2.34777,7.46628,3.35482,-1.84975,0.646481,-0.435122,0.199491,
8.3123,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.76824,5.35733,5.27748,-0.00546637,0.315385,-2.4347,0.199491,1.01466,5.34366,2.74584,-0.0244252,0.353197,-2.43745,0.199491,-1.35128,4.80993,3.62876,-0.028069,0.381465,-0.876574,0.199491,-0.266448,6.92352,5.6022,0.0150982,0.338629,-0.851436,0.199491,-0.395751,5.2257,5.81625,-1.88581,0.672512,-0.497526,0.199645,-2.34778,7.46631,3.35497,-1.85047,0.647786,-0.435491,0.199491,
8.3224,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.77065,5.35624,5.27967,-0.00459201,0.315458,-2.43408,0.199491,1.01842,5.3414,2.74727,-0.0244834,0.354104,-2.43678,0.199491,-1.35137,4.81002,3.62887,-0.0274529,0.381002,-0.876322,0.199491,-0.266213,6.92572,5.61144,0.0300503,0.325511,-0.846291,0.199491,-0.395643,5.21948,5.82098,-1.888,0.675285,-0.497825,0.199645,-2.34802,7.46625,3.3553,-1.85084,0.648493,-0.435674,0.199491,
8.3325,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.77386,5.3548,5.28257,-0.00241808,0.31672,-2.43294,0.199491,1.02281,5.33849,2.74926,-0.0260646,0.353395,-2.43644,0.199491,-1.35144,4.81009,3.62896,-0.0269206,0.380598,-0.876106,0.199491,-0.265594,6.92851,5.6231,0.0152101,0.337038,-0.850744,0.199491,-0.395793,5.21191,5.82707,-1.88561,0.671422,-0.49509,0.199645,-2.34839,7.4663,3.35588,-1.85182,0.650295,-0.436158,0.199491,
8.3426,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.77754,5.35312,5.28593,-0.00128096,0.316601,-2.43206,0.199491,1.02773,5.3351,2.75166,-0.0261084,0.354567,-2.43543,0.199491,-1.35153,4.81023,3.62913,-0.0260286,0.379919,-0.875737,0.199491,-0.265056,6.93181,5.63684,0.00872967,0.341417,-0.852457,0.199491,-0.396167,5.203,5.83426,-1.88547,0.670726,-0.493572,0.199645,-2.34889,7.46636,3.3566,-1.85328,0.652965,-0.43692,0.199491,
8.3527,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.78161,5.3513,5.28958,0.000315865,0.31686,-2.43099,0.199491,1.03336,5.33135,2.75423,-0.0258498,0.356273,-2.4342,0.199491,-1.35176,4.8104,3.62937,-0.0240987,0.378443,-0.874978,0.199491,-0.264831,6.93528,5.65209,0.0246843,0.327074,-0.846797,0.199491,-0.396532,5.19287,5.84237,-1.88794,0.673723,-0.493443,0.199645,-2.34951,7.46629,3.35743,-1.85377,0.653966,-0.437111,0.199491,
8.3628,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.7861,5.34934,5.29354,0.00322293,0.318461,-2.42947,0.199491,1.03932,5.32726,2.75707,-0.0275301,0.355839,-2.43354,0.199491,-1.35195,4.81052,3.62955,-0.021996,0.376807,-0.874171,0.199491,-0.264272,6.93905,5.66849,0.0142118,0.334605,-0.849725,0.199491,-0.397058,5.18216,5.85115,-1.88607,0.6704,-0.490535,0.199645,-2.35011,7.46635,3.35833,-1.85524,0.656669,-0.437846,0.199491,
8.3729,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79069,5.34728,5.29765,0.00534413,0.319113,-2.42816,0.199491,1.04543,5.323,2.76006,-0.0286026,0.356129,-2.43263,0.199491,-1.35206,4.81066,3.62973,-0.0203489,0.37552,-0.873528,0.199491,-0.263581,6.94313,5.68555,0.00241611,0.343126,-0.853093,0.199491,-0.397679,5.17107,5.86019,-1.8852,0.668475,-0.488223,0.199645,-2.35071,7.46655,3.35921,-1.85673,0.659416,-0.438582,0.199491,
8.383,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79516,5.3452,5.30172,0.00697041,0.319237,-2.42701,0.199491,1.05175,5.31876,2.76291,-0.0293494,0.356862,-2.43162,0.199491,-1.35225,4.81083,3.62995,-0.0189643,0.374465,-0.872977,0.199491,-0.263113,6.94712,5.7026,0.0178373,0.329149,-0.847493,0.199491,-0.398146,5.15976,5.86925,-1.88791,0.671805,-0.488103,0.199645,-2.35134,7.46665,3.36009,-1.85694,0.659971,-0.438594,0.199491,
8.3931,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.79949,5.34319,5.30566,0.00891355,0.319774,-2.42578,0.199491,1.05783,5.31462,2.76571,-0.0317561,0.355652,-2.43121,0.199491,-1.35236,4.81096,3.63011,-0.0181979,0.373882,-0.872662,0.199491,-0.26242,6.95095,5.71912,0.0111011,0.33359,-0.849216,0.199491,-0.398658,5.14887,5.87816,-1.88666,0.669326,-0.48561,0.199645,-2.35185,7.46678,3.361,-1.85865,0.663061,-0.439511,0.199491,
8.4032,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80346,5.34131,5.3093,0.00984978,0.319303,-2.42492,0.199491,1.06333,5.31071,2.76844,-0.0333516,0.355201,-2.4306,0.199491,-1.35236,4.8111,3.63025,-0.0174016,0.373245,-0.872333,0.199491,-0.261659,6.95452,5.73456,-0.00274416,0.343921,-0.853335,0.199491,-0.399317,5.13877,5.88647,-1.88553,0.667031,-0.483339,0.199645,-2.35225,7.46697,3.36185,-1.85956,0.664808,-0.439902,0.199491,
8.4133,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80693,5.33964,5.31249,0.0105247,0.318735,-2.4242,0.199491,1.06826,5.30722,2.77084,-0.0339959,0.355691,-2.42978,0.199491,-1.35247,4.81125,3.63044,-0.0161584,0.372266,-0.871839,0.199491,-0.261291,6.9575,5.74818,0.0125508,0.330267,-0.847846,0.199491,-0.399907,5.12964,5.89389,-1.88813,0.670365,-0.483523,0.199645,-2.35266,7.46708,3.36264,-1.85971,0.665257,-0.439876,0.199491,
8.4234,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-5.80993,5.3382,5.31524,0.0121869,0.319469,-2.42324,0.199491,1.07226,5.30428,2.77293,-0.0358098,0.354615,-2.42953,0.199491,-1.35261,4.81135,3.6306,-0.0153795,0.371658,-0.871531,0.199491,-0.260975,6.95982,5.75955,0.00702154,0.334053,-0.849294,0.199491,-0.400511,5.1221,5.90017,-1.88684,0.668011,-0.48156,0.199645,-2.35307,7.46718,3.36346,-1.86134,0.66814,-0.440771,0.199491,
