time,0_rod(payload_bars compound_0kl1Sd).X,0_rod(payload_bars compound_0kl1Sd).Y,0_rod(payload_bars compound_0kl1Sd).Z,0_rod(payload_bars compound_0kl1Sd).Euler1,0_rod(payload_bars compound_0kl1Sd).Euler2,0_rod(payload_bars compound_0kl1Sd).Euler3,0_rod(payload_bars compound_0kl1Sd).mass,1_rod(payload_bars compound_0kl1Sd).X,1_rod(payload_bars compound_0kl1Sd).Y,1_rod(payload_bars compound_0kl1Sd).Z,1_rod(payload_bars compound_0kl1Sd).Euler1,1_rod(payload_bars compound_0kl1Sd).Euler2,1_rod(payload_bars compound_0kl1Sd).Euler3,1_rod(payload_bars compound_0kl1Sd).mass,2_rod(payload_bars compound_0kl1Sd).X,2_rod(payload_bars compound_0kl1Sd).Y,2_rod(payload_bars compound_0kl1Sd).Z,2_rod(payload_bars compound_0kl1Sd).Euler1,2_rod(payload_bars compound_0kl1Sd).Euler2,2_rod(payload_bars compound_0kl1Sd).Euler3,2_rod(payload_bars compound_0kl1Sd).mass,3_rod(payload_bars compound_0kl1Sd).X,3_rod(payload_bars compound_0kl1Sd).Y,3_rod(payload_bars compound_0kl1Sd).Z,3_rod(payload_bars compound_0kl1Sd).Euler1,3_rod(payload_bars compound_0kl1Sd).Euler2,3_rod(payload_bars compound_0kl1Sd).Euler3,3_rod(payload_bars compound_0kl1Sd).mass,4_rod(payload_bars compound_0kl1Sd).X,4_rod(payload_bars compound_0kl1Sd).Y,4_rod(payload_bars compound_0kl1Sd).Z,4_rod(payload_bars compound_0kl1Sd).Euler1,4_rod(payload_bars compound_0kl1Sd).Euler2,4_rod(payload_bars compound_0kl1Sd).Euler3,4_rod(payload_bars compound_0kl1Sd).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
3.333,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.49209,4.50795,26.7805,0.457542,0.694119,2.54878,0.199491,3.79156,5.4751,22.2838,0.28371,0.600871,2.56186,0.199491,2.0667,4.74086,24.6145,0.309711,0.633575,-2.0958,0.199491,0.539817,7.62744,22.9864,0.240129,0.618632,-2.25493,0.199491,1.58158,7.56778,24.6873,0.058992,-0.925936,-1.44596,0.199645,0.0237469,4.46789,22.7953,0.0457623,-0.855861,-1.40645,0.199491,
3.3431,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.50056,4.50882,26.7959,0.462427,0.694023,2.55356,0.199491,3.79723,5.50188,22.2564,0.290193,0.601472,2.56686,0.199491,2.07172,4.73864,24.6139,0.316153,0.637564,-2.09107,0.199491,0.508747,7.66253,22.9761,0.290855,0.651857,-2.22414,0.199491,1.57963,7.5933,24.6913,0.0105833,-0.919339,-1.40407,0.199645,0.00807207,4.47327,22.7832,0.0675824,-0.854289,-1.42089,0.199491,
3.3532,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.50793,4.50859,26.8081,0.461423,0.700078,2.55412,0.199491,3.80121,5.52815,22.2306,0.273442,0.631075,2.55782,0.199491,2.0755,4.73962,24.6108,0.313779,0.63759,-2.09243,0.199491,0.48138,7.69076,22.9667,0.317629,0.668508,-2.20701,0.199491,1.57651,7.61531,24.6909,0.0615597,-0.92168,-1.44133,0.199645,-0.00666535,4.47894,22.7719,0.0365186,-0.847335,-1.39549,0.199491,
3.3633,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.514,4.50772,26.8174,0.458367,0.707611,2.55293,0.199491,3.80056,5.55221,22.2084,0.30503,0.599711,2.57599,0.199491,2.07849,4.74385,24.6051,0.300323,0.632617,-2.10122,0.199491,0.458603,7.71275,22.9578,0.231853,0.615755,-2.25832,0.199491,1.57144,7.63403,24.6858,0.0185308,-0.915195,-1.40407,0.199645,-0.0199465,4.48384,22.7612,0.0571119,-0.846502,-1.40883,0.199491,
3.3734,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.51934,4.50565,26.8237,0.456473,0.713009,2.55194,0.199491,3.79591,5.57229,22.189,0.286561,0.630892,2.56429,0.199491,2.07986,4.75158,24.5971,0.29566,0.632104,-2.10565,0.199491,0.43923,7.72653,22.948,0.339419,0.682873,-2.19361,0.199491,1.56478,7.64895,24.6763,0.0416577,-0.914514,-1.41996,0.199645,-0.0324272,4.48757,22.7531,0.0401474,-0.841886,-1.39419,0.199491,
3.3835,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.52394,4.50254,26.8274,0.460617,0.710596,2.55436,0.199491,3.78642,5.5875,22.1723,0.293238,0.628914,2.56615,0.199491,2.07849,4.76281,24.587,0.311767,0.641846,-2.0986,0.199491,0.423231,7.7325,22.9373,0.283389,0.651666,-2.2295,0.199491,1.5559,7.65869,24.6623,0.0530699,-0.912307,-1.42716,0.199645,-0.0436784,4.48951,22.7464,0.0501815,-0.840469,-1.40027,0.199491,
3.3936,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.52784,4.49801,26.8279,0.464486,0.707697,2.55602,0.199491,3.77206,5.59765,22.1594,0.310609,0.612538,2.57331,0.199491,2.07569,4.77704,24.5745,0.331131,0.65327,-2.09015,0.199491,0.410836,7.73071,22.9257,0.255387,0.635866,-2.24843,0.199491,1.54554,7.66419,24.6434,0.0239697,-0.906001,-1.40292,0.199645,-0.0542005,4.48909,22.7416,0.0599902,-0.83963,-1.40616,0.199491,
3.4037,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.5307,4.492,26.8246,0.463455,0.70963,2.55388,0.199491,3.75479,5.60491,22.1494,0.285639,0.648121,2.55468,0.199491,2.07056,4.79464,24.5595,0.34562,0.662368,-2.08546,0.199491,0.402663,7.72036,22.9138,0.356761,0.698014,-2.18804,0.199491,1.53275,7.66485,24.6206,0.0773091,-0.9073,-1.44399,0.199645,-0.0623837,4.48807,22.7384,0.0588932,-0.83797,-1.40405,0.199491,
3.4138,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.53243,4.48471,26.8175,0.458438,0.715153,2.54856,0.199491,3.73384,5.60993,22.1436,0.305653,0.627864,2.56197,0.199491,2.06405,4.81499,24.5423,0.343113,0.663765,-2.09199,0.199491,0.399617,7.70327,22.9025,0.268355,0.647358,-2.24608,0.199491,1.51793,7.66153,24.5934,0.0426236,-0.9007,-1.41588,0.199645,-0.0688189,4.48605,22.7353,0.0786658,-0.8392,-1.41729,0.199491,
3.4239,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.5332,4.47607,26.807,0.447481,0.726409,2.53877,0.199491,3.71069,5.61265,22.1415,0.311507,0.624675,2.56008,0.199491,2.05635,4.83787,24.5229,0.32492,0.657789,-2.10893,0.199491,0.400547,7.67951,22.8919,0.278729,0.655173,-2.2432,0.199491,1.50174,7.65483,24.563,0.0610075,-0.898885,-1.42963,0.199645,-0.0737396,4.48334,22.734,0.0808021,-0.839171,-1.41721,0.199491,
3.434,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.533,4.46673,26.7939,0.436885,0.736085,2.52876,0.199491,3.68492,5.61288,22.1422,0.287454,0.656231,2.5397,0.199491,2.04655,4.8628,24.5023,0.305529,0.650675,-2.12718,0.199491,0.404747,7.65017,22.8813,0.36699,0.70825,-2.19115,0.199491,1.48348,7.64466,24.531,0.0898364,-0.897627,-1.45192,0.199645,-0.0768769,4.4803,22.7337,0.0946628,-0.840629,-1.42603,0.199491,
3.4441,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.53276,4.45662,26.7798,0.430685,0.740525,2.52139,0.199491,3.65629,5.61001,22.1462,0.311765,0.629894,2.54786,0.199491,2.03559,4.8888,24.4809,0.29439,0.647421,-2.14069,0.199491,0.411636,7.61712,22.871,0.274947,0.655226,-2.25333,0.199491,1.46452,7.63133,24.4973,0.0565033,-0.89116,-1.42606,0.199645,-0.0800113,4.47579,22.7347,0.1103,-0.842506,-1.43624,0.199491,
3.4542,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.53191,4.44654,26.7649,0.426401,0.742455,2.51522,0.199491,3.62561,5.60466,22.1528,0.31034,0.633306,2.54028,0.199491,2.02308,4.91582,24.4586,0.297285,0.651378,-2.14603,0.199491,0.420113,7.5813,22.8613,0.293715,0.668781,-2.24616,0.199491,1.44473,7.61613,24.4637,0.0975474,-0.890606,-1.45868,0.199645,-0.082963,4.47089,22.7376,0.127347,-0.844619,-1.44771,0.199491,
3.4643,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.5306,4.4368,26.7496,0.427133,0.738836,2.51244,0.199491,3.59354,5.5982,22.1608,0.287389,0.660436,2.51958,0.199491,2.00939,4.94306,24.4364,0.310506,0.660714,-2.14515,0.199491,0.429965,7.54348,22.8528,0.371095,0.716229,-2.20092,0.199491,1.42413,7.59957,24.4309,0.102997,-0.887025,-1.46385,0.199645,-0.085738,4.46657,22.7414,0.145492,-0.846722,-1.46018,0.199491,
3.4744,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.52959,4.42713,26.7349,0.428766,0.734502,2.51032,0.199491,3.56128,5.59185,22.1704,0.315223,0.630673,2.52967,0.199491,1.99605,4.96956,24.4143,0.316063,0.666144,-2.14874,0.199491,0.441352,7.50599,22.8456,0.274797,0.659899,-2.26627,0.199491,1.40351,7.58232,24.3985,0.0863871,-0.881858,-1.45199,0.199645,-0.0891775,4.46233,22.7455,0.155487,-0.848248,-1.4664,0.199491,
3.4845,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.52779,4.41836,26.7203,0.42369,0.73696,2.50395,0.199491,3.53002,5.58692,22.1804,0.302226,0.646811,2.5155,0.199491,1.98278,4.99536,24.3925,0.310803,0.665737,-2.15894,0.199491,0.452068,7.47088,22.8392,0.334854,0.699082,-2.23226,0.199491,1.38305,7.56663,24.3689,0.129634,-0.880743,-1.48639,0.199645,-0.0924744,4.45899,22.7492,0.171658,-0.850236,-1.47715,0.199491,
3.4946,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.52679,4.40975,26.7073,0.423756,0.734567,2.50116,0.199491,3.50204,5.5841,22.1881,0.297751,0.65326,2.50681,0.199491,1.97005,5.01912,24.3726,0.307985,0.666298,-2.16715,0.199491,0.460615,7.43946,22.8331,0.346517,0.707345,-2.22818,0.199491,1.36425,7.55289,24.3414,0.102716,-0.875715,-1.46618,0.199645,-0.0961399,4.45627,22.752,0.175655,-0.851117,-1.47881,0.199491,
3.5047,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.52711,4.4016,26.697,0.42344,0.733465,2.49845,0.199491,3.47784,5.58341,22.1933,0.317139,0.634277,2.51321,0.199491,1.95978,5.03958,24.3549,0.295899,0.661442,-2.18022,0.199491,0.465495,7.41558,22.8255,0.289999,0.673422,-2.26746,0.199491,1.34692,7.54241,24.3177,0.131199,-0.874168,-1.4884,0.199645,-0.100515,4.45324,22.753,0.19118,-0.852509,-1.48893,0.199491,
3.5148,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.52838,4.39459,26.6897,0.422316,0.73398,2.49571,0.199491,3.45889,5.5859,22.1929,0.293984,0.661112,2.49483,0.199491,1.95085,5.05659,24.3402,0.2892,0.659064,-2.18904,0.199491,0.463854,7.39994,22.8173,0.377884,0.727658,-2.21359,0.199491,1.33267,7.53741,24.2989,0.125485,-0.871183,-1.48377,0.199645,-0.105517,4.45082,22.7521,0.201986,-0.853009,-1.49565,0.199491,
3.5249,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.53216,4.38842,26.6871,0.424764,0.732406,2.49592,0.199491,3.44633,5.59242,22.1872,0.316667,0.640079,2.50544,0.199491,1.94466,5.06863,24.3295,0.289709,0.660446,-2.19204,0.199491,0.456302,7.39447,22.8081,0.290505,0.675344,-2.27226,0.199491,1.3215,7.53714,24.2838,0.130465,-0.86932,-1.4865,0.199645,-0.112433,4.4488,22.7492,0.205408,-0.852323,-1.49687,0.199491,
3.535,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.5372,4.38449,26.689,0.423935,0.735275,2.49483,0.199491,3.4394,5.60253,22.1758,0.302207,0.659272,2.49482,0.199491,1.94219,5.07617,24.322,0.276152,0.653395,-2.20238,0.199491,0.441046,7.39891,22.7987,0.368936,0.724341,-2.22285,0.199491,1.31299,7.54357,24.2753,0.139671,-0.86782,-1.49208,0.199645,-0.12149,4.44629,22.743,0.211878,-0.851259,-1.5003,0.199491,
3.5451,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.54446,4.38156,26.6956,0.426115,0.736558,2.49634,0.199491,3.43892,5.61666,22.1581,0.312483,0.653156,2.50051,0.199491,1.94144,5.07884,24.319,0.287156,0.66034,-2.19629,0.199491,0.419302,7.41209,22.7893,0.318804,0.694983,-2.25584,0.199491,1.30802,7.55463,24.2701,0.129623,-0.866043,-1.48189,0.199645,-0.132835,4.44444,22.7353,0.201128,-0.848258,-1.49109,0.199491,
3.5552,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.55268,4.38003,26.7065,0.42735,0.739844,2.49785,0.199491,3.4421,5.63322,22.1365,0.315909,0.654876,2.50315,0.199491,1.94392,5.07749,24.3189,0.292723,0.663925,-2.19234,0.199491,0.391752,7.43434,22.7792,0.329664,0.702363,-2.24865,0.199491,1.3049,7.57072,24.2706,0.145735,-0.865646,-1.49148,0.199645,-0.145207,4.44297,22.7259,0.208067,-0.845828,-1.49492,0.199491,
3.5653,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.56156,4.37953,26.7199,0.426668,0.745743,2.4985,0.199491,3.44912,5.65233,22.1112,0.307015,0.670012,2.49894,0.199491,1.94748,5.07322,24.3217,0.308075,0.672674,-2.18146,0.199491,0.359943,7.46212,22.7704,0.369987,0.726741,-2.22167,0.199491,1.30391,7.59078,24.2746,0.129437,-0.863937,-1.47579,0.199645,-0.158648,4.44229,22.7159,0.194476,-0.841704,-1.48361,0.199491,
3.5754,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.57148,4.37926,26.7355,0.431875,0.74637,2.50333,0.199491,3.4584,5.67323,22.0847,0.325347,0.656801,2.51225,0.199491,1.95237,5.06631,24.3266,0.3246,0.681541,-2.16901,0.199491,0.326331,7.49399,22.762,0.294739,0.68103,-2.26935,0.199491,1.30373,7.61234,24.281,0.142818,-0.864211,-1.48241,0.199645,-0.172774,4.4423,22.7054,0.185547,-0.837693,-1.47562,0.199491,
3.5855,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.58068,4.37983,26.7513,0.427981,0.756126,2.50222,0.199491,3.46818,5.69503,22.0585,0.318496,0.670367,2.51038,0.199491,1.95776,5.05831,24.3325,0.328914,0.683423,-2.16397,0.199491,0.291557,7.528,22.7548,0.359034,0.720494,-2.22653,0.199491,1.30361,7.63541,24.2907,0.13315,-0.863214,-1.4715,0.199645,-0.186631,4.44282,22.6943,0.191128,-0.834702,-1.47831,0.199491,
3.5956,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.59003,4.37989,26.767,0.429568,0.760382,2.50468,0.199491,3.47877,5.71743,22.0332,0.318883,0.676218,2.51311,0.199491,1.96253,5.04953,24.3395,0.340059,0.688588,-2.15442,0.199491,0.257447,7.56157,22.7496,0.36411,0.722923,-2.22183,0.199491,1.3038,7.65823,24.301,0.130787,-0.863112,-1.46583,0.199645,-0.200067,4.44451,22.6846,0.169749,-0.829969,-1.46102,0.199491,
3.6057,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.59889,4.37995,26.7821,0.429755,0.765811,2.50612,0.199491,3.48777,5.73911,22.0107,0.333977,0.666024,2.52507,0.199491,1.96732,5.04044,24.3468,0.341569,0.688488,-2.15098,0.199491,0.225418,7.59453,22.7456,0.295825,0.680616,-2.26473,0.199491,1.30258,7.68011,24.3129,0.134503,-0.863318,-1.46509,0.199645,-0.212623,4.44688,22.6753,0.165836,-0.826824,-1.45642,0.199491,
3.6158,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.60693,4.37988,26.7958,0.427276,0.773444,2.50558,0.199491,3.49526,5.76007,21.9911,0.331771,0.67431,2.52616,0.199491,1.97078,5.03181,24.3542,0.345549,0.689449,-2.14617,0.199491,0.195578,7.6247,22.7439,0.347479,0.711426,-2.23038,0.199491,1.3004,7.70057,24.3255,0.127418,-0.862919,-1.45623,0.199645,-0.224007,4.45024,22.6676,0.173616,-0.824929,-1.46034,0.199491,
3.6259,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.61453,4.37931,26.8081,0.429659,0.775819,2.50816,0.199491,3.501,5.77999,21.9751,0.328366,0.683751,2.52637,0.199491,1.97268,5.02377,24.3617,0.354711,0.692815,-2.13828,0.199491,0.168928,7.65087,22.7448,0.384811,0.731176,-2.20445,0.199491,1.29716,7.7185,24.3377,0.12676,-0.863178,-1.45229,0.199645,-0.234638,4.45456,22.6618,0.156779,-0.821458,-1.44609,0.199491,
3.636,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.62125,4.37864,26.819,0.426774,0.782944,2.50694,0.199491,3.50368,5.79819,21.9637,0.341883,0.67429,2.53701,0.199491,1.97354,5.01663,24.3686,0.357706,0.692923,-2.13466,0.199491,0.14636,7.67327,22.748,0.315223,0.688926,-2.24871,0.199491,1.29173,7.73364,24.3502,0.124708,-0.863109,-1.44769,0.199645,-0.244092,4.45956,22.6574,0.147646,-0.819001,-1.43733,0.199491,
3.6461,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.62717,4.37741,26.8278,0.427133,0.786197,2.50767,0.199491,3.50369,5.81476,21.9568,0.348912,0.67144,2.54329,0.199491,1.97225,5.01071,24.3753,0.370268,0.697528,-2.12531,0.199491,0.127742,7.6908,22.7538,0.31905,0.689372,-2.24531,0.199491,1.28485,7.74617,24.362,0.121929,-0.863103,-1.44267,0.199645,-0.251983,4.46574,22.6557,0.158103,-0.818809,-1.44276,0.199491,
3.6562,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.63245,4.37552,26.8347,0.429847,0.786532,2.50976,0.199491,3.50106,5.82949,21.9544,0.342093,0.683878,2.54059,0.199491,1.96885,5.0061,24.3817,0.386961,0.703741,-2.11372,0.199491,0.113283,7.70297,22.762,0.392742,0.729622,-2.19643,0.199491,1.27617,7.7553,24.3731,0.12083,-0.863323,-1.43913,0.199645,-0.258209,4.47293,22.6562,0.154899,-0.817933,-1.43807,0.199491,
3.6663,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.63686,4.37305,26.8392,0.426677,0.792055,2.50741,0.199491,3.49552,5.84187,21.9571,0.346748,0.683012,2.54474,0.199491,1.96398,5.0026,24.3875,0.391662,0.704021,-2.1103,0.199491,0.103205,7.70972,22.7727,0.369906,0.714489,-2.21089,0.199491,1.26532,7.76086,24.3836,0.118775,-0.863449,-1.43512,0.199645,-0.26329,4.47989,22.6582,0.140097,-0.81637,-1.42491,0.199491,
3.6764,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.6414,4.36924,26.8422,0.415875,0.804706,2.49922,0.199491,3.48948,5.84943,21.9644,0.362536,0.668184,2.55502,0.199491,1.95827,5.00029,24.3926,0.376753,0.694932,-2.12,0.199491,0.0946882,7.70967,22.7848,0.309782,0.676377,-2.24899,0.199491,1.25359,7.76179,24.3932,0.116497,-0.863786,-1.43132,0.199645,-0.268747,4.48084,22.662,0.112232,-0.813538,-1.40267,0.199491,
3.6865,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.64682,4.36235,26.8427,0.417067,0.80551,2.49869,0.199491,3.48137,5.84957,21.9743,0.362188,0.669198,2.55453,0.199491,1.94978,4.99797,24.399,0.39252,0.699974,-2.11001,0.199491,0.0857716,7.70383,22.793,0.342778,0.694088,-2.22836,0.199491,1.24129,7.75656,24.4019,0.110981,-0.864351,-1.42573,0.199645,-0.272741,4.47695,22.6668,0.122388,-0.815498,-1.40844,0.199491,
3.6966,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.65264,4.35309,26.8404,0.426158,0.798273,2.50309,0.199491,3.47147,5.8431,21.9873,0.350646,0.680425,2.54598,0.199491,1.93786,4.99668,24.4057,0.428082,0.713297,-2.08749,0.199491,0.0772614,7.69364,22.7985,0.40907,0.728916,-2.18717,0.199491,1.22763,7.74756,24.411,0.108956,-0.865618,-1.42354,0.199645,-0.27335,4.46988,22.6737,0.15907,-0.820581,-1.43423,0.199491,
3.7067,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.65829,4.34204,26.8352,0.434016,0.791642,2.506,0.199491,3.45953,5.83326,22.0049,0.355207,0.672102,2.54693,0.199491,1.92457,4.99636,24.4118,0.447252,0.718663,-2.07598,0.199491,0.0720775,7.67883,22.8045,0.363019,0.700775,-2.22047,0.199491,1.21254,7.73538,24.4191,0.134187,-0.869614,-1.44242,0.199645,-0.272312,4.46132,22.6826,0.158239,-0.822595,-1.43251,0.199491,
3.7168,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.66317,4.33058,26.827,0.442647,0.783922,2.50926,0.199491,3.44662,5.8228,22.0273,0.364042,0.659174,2.55014,0.199491,1.91048,4.99726,24.417,0.427408,0.706912,-2.09065,0.199491,0.0711503,7.65751,22.8143,0.316763,0.669242,-2.25205,0.199491,1.19531,7.71925,24.4258,0.136873,-0.871836,-1.44394,0.199645,-0.270753,4.4518,22.6917,0.153468,-0.824642,-1.42782,0.199491,
3.7269,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.66733,4.31813,26.8167,0.443489,0.783109,2.50661,0.199491,3.4318,5.81166,22.0535,0.357488,0.664396,2.54379,0.199491,1.89543,4.99882,24.4219,0.391184,0.68678,-2.11588,0.199491,0.0745788,7.63024,22.8267,0.39013,0.709024,-2.20706,0.199491,1.17631,7.69943,24.4311,0.117905,-0.872388,-1.42874,0.199645,-0.268287,4.44238,22.7014,0.167168,-0.82917,-1.43613,0.199491,
3.737,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.66999,4.3051,26.804,0.42535,0.799606,2.49022,0.199491,3.41413,5.79916,22.0833,0.356422,0.662814,2.54053,0.199491,1.878,5.00139,24.4266,0.366381,0.670816,-2.13372,0.199491,0.0814268,7.59995,22.8412,0.400039,0.710275,-2.20319,0.199491,1.15568,7.67772,24.4363,0.133109,-0.876017,-1.43975,0.199645,-0.26349,4.43531,22.7137,0.180072,-0.833903,-1.44378,0.199491,
3.7471,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-1.67256,4.29197,26.7906,0.426729,0.797082,2.48754,0.199491,3.39332,5.78537,22.1171,0.366661,0.647698,2.54396,0.199491,1.85873,5.00498,24.431,0.355049,0.661004,-2.14325,0.199491,0.0917016,7.56828,22.8575,0.330918,0.664473,-2.25025,0.199491,1.13334,7.65488,24.4419,0.142698,-0.878949,-1.44685,0.199645,-0.257318,4.4305,22.7286,0.176316,-0.837682,-1.43894,0.199491,
